pmid	curator	curatable	curator_comment	prot_pairs	ccline_uniprot	noncur_prot	contains_ints_man_check	contains_ints_man_check_comment	imex_publ	imex_pair	GO_IPI_publ	GO_IPI_pair	BioGRID_publ	BioGRID_pair	tm_epmc_publ	tm_epmc_pair	EVEX_publ	EVEX_pair	STRING_textmining_pair	reactome_publ	reactome_pair	OmniPath_interactions_publ	OmniPath_interactions_pair	OmniPath_ptm_publ	OmniPath_ptm_pair	STRING_pi_pair	iid_pred	prot_ac
17880733				A0A024QZQ6_A0A024R9B0|A0A024QZQ6_A0A0B4J1S3|A0A024QZQ6_A0A125SXW3|A0A024QZQ6_A8KAF4|A0A024QZQ6_G4XH65|A0A024QZQ6_H0Y4W6|A0A024QZQ6_H3BLT4|A0A024QZQ6_O15392|A0A024QZQ6_O96020|A0A024QZQ6_P03372|A0A024QZQ6_Q14209|A0A024QZQ6_Q6FIF1|A0A024QZQ6_Q9UBS3|A0A024QZQ6_Q9UBT1|A0A024R9B0_A0A024RD33|A0A024R9B0_A0A024RD37|A0A024R9B0_A0A087WTP4|A0A024R9B0_A0A087WUD8|A0A024R9B0_A0A087X0B2|A0A024R9B0_A0A087X1L1|A0A024R9B0_A0A0Y0IMM4|A0A024R9B0_A0A125SXW3|A0A024R9B0_A2A2V4|A0A024R9B0_A8KAF4|A0A024R9B0_G4XH65|A0A024R9B0_H0Y4W6|A0A024R9B0_P03372|A0A024R9B0_P12004|A0A024R9B0_P15692|A0A024R9B0_Q14209|A0A024R9B0_Q6FIF1|A0A024R9B0_Q9NX09|A0A024R9B0_Q9UBS3|A0A024R9B0_Q9UBT1|A0A024R9Z8_A0A087WUX9|A0A024R9Z8_F1D8N5|A0A024R9Z8_G4VV16|A0A024R9Z8_P10275|A0A024R9Z8_Q9NUA2|A0A024RD33_A0A0B4J1S3|A0A024RD33_H3BLT4|A0A024RD33_O15392|A0A024RD33_O96020|A0A024RD33_Q14209|A0A024RD33_Q6FIF1|A0A024RD33_Q9UBS3|A0A024RD37_A0A0B4J1S3|A0A024RD37_H3BLT4|A0A024RD37_O15392|A0A024RD37_O96020|A0A024RD37_Q14209|A0A024RD37_Q6FIF1|A0A024RD37_Q9UBS3|A0A087WTP4_A0A0B4J1S3|A0A087WTP4_H3BLT4|A0A087WTP4_O15392|A0A087WTP4_O96020|A0A087WTP4_Q14209|A0A087WTP4_Q6FIF1|A0A087WTP4_Q9UBS3|A0A087WUD8_A0A0B4J1S3|A0A087WUD8_H3BLT4|A0A087WUD8_O15392|A0A087WUD8_O96020|A0A087WUD8_Q14209|A0A087WUD8_Q6FIF1|A0A087WUD8_Q9UBS3|A0A087WUX9_A1L4K2|A0A087WUX9_P35869|A0A087WUX9_P45983|A0A087X0B2_A0A0B4J1S3|A0A087X0B2_H3BLT4|A0A087X0B2_O15392|A0A087X0B2_O96020|A0A087X0B2_Q14209|A0A087X0B2_Q6FIF1|A0A087X0B2_Q9UBS3|A0A087X1L1_A0A0B4J1S3|A0A087X1L1_H3BLT4|A0A087X1L1_O15392|A0A087X1L1_O96020|A0A087X1L1_Q14209|A0A087X1L1_Q6FIF1|A0A087X1L1_Q9UBS3|A0A0B4J1S3_A0A0Y0IMM4|A0A0B4J1S3_A0A125SXW3|A0A0B4J1S3_A2A2V4|A0A0B4J1S3_A8KAF4|A0A0B4J1S3_G4XH65|A0A0B4J1S3_H0Y4W6|A0A0B4J1S3_P03372|A0A0B4J1S3_P12004|A0A0B4J1S3_P15692|A0A0B4J1S3_Q14209|A0A0B4J1S3_Q6FIF1|A0A0B4J1S3_Q9NX09|A0A0B4J1S3_Q9UBS3|A0A0B4J1S3_Q9UBT1|A0A0Y0IMM4_H3BLT4|A0A0Y0IMM4_O15392|A0A0Y0IMM4_O96020|A0A0Y0IMM4_Q14209|A0A0Y0IMM4_Q6FIF1|A0A0Y0IMM4_Q9UBS3|A0A125SXW3_H3BLT4|A0A125SXW3_O15392|A0A125SXW3_O96020|A0A125SXW3_Q14209|A0A125SXW3_Q9NX09|A1L4K2_F1D8N5|A1L4K2_G4VV16|A1L4K2_P10275|A1L4K2_Q9NUA2|A2A2V4_H3BLT4|A2A2V4_O15392|A2A2V4_O96020|A2A2V4_Q14209|A2A2V4_Q6FIF1|A2A2V4_Q9UBS3|A8KAF4_H3BLT4|A8KAF4_O15392|A8KAF4_O96020|A8KAF4_Q14209|A8KAF4_Q9NX09|F1D8N5_P35869|F1D8N5_P45983|G4VV16_P35869|G4VV16_P45983|G4XH65_H3BLT4|G4XH65_O15392|G4XH65_O96020|G4XH65_Q14209|G4XH65_Q9NX09|H0Y4W6_H3BLT4|H0Y4W6_O15392|H0Y4W6_O96020|H0Y4W6_Q14209|H0Y4W6_Q9NX09|H3BLT4_P03372|H3BLT4_P12004|H3BLT4_P15692|H3BLT4_Q14209|H3BLT4_Q6FIF1|H3BLT4_Q9NX09|H3BLT4_Q9UBS3|H3BLT4_Q9UBT1|O15392_P03372|O15392_P12004|O15392_P15692|O15392_Q14209|O15392_Q6FIF1|O15392_Q9NX09|O15392_Q9UBS3|O15392_Q9UBT1|O96020_P03372|O96020_P12004|O96020_P15692|O96020_Q14209|O96020_Q6FIF1|O96020_Q9NX09|O96020_Q9UBS3|O96020_Q9UBT1|P03372_Q14209|P03372_Q9NX09|P10275_P35869|P10275_P45983|P12004_Q14209|P12004_Q6FIF1|P12004_Q9UBS3|P15692_Q14209|P15692_Q6FIF1|P15692_Q9UBS3|P35869_Q9NUA2|P45983_Q9NUA2|Q14209_Q6FIF1|Q14209_Q9NX09|Q14209_Q9UBS3|Q14209_Q9UBT1|Q6FIF1_Q9NX09|Q9NX09_Q9UBS3|Q9NX09_Q9UBT1	no (Q9NX09,Q9UBS3)	part			no	no	no	no	no	no	no	no	yes	yes	part	no	no	no	no	no	no	part	part	P15692
23717519				P49841_Q9NX09	no (Q9NX09)	no			no	no	no	no	no	no	yes	yes	no	no	no	no	no	no	no	no	no	no	no	P49841
23343451				P01308_P06213|P06213_P55085|P06213_Q9NWF4	no (Q9NWF4)	part			no	no	no	no	no	no	yes	yes	no	no	part	no	no	no	no	no	no	part	part	P06213
26600192				P25116_P55085|P25116_Q9NWF4|P31749_P55085|P31749_Q9NWF4	no (Q9NWF4)	part			no	no	no	no	no	no	yes	yes	no	no	part	no	no	no	no	no	no	part	part	P31749
11454170				A0A024R728_Q9NVX2|A0A024R759_Q9NVX2|B4DLF5_Q9NVX2|E6Y365_Q9NVX2|P08581_Q9NVX2	no (Q9NVX2)	part			no	no	no	no	no	no	no	no	yes	yes	no	no	no	no	no	no	no	no	no	P08581
11352944				A0A024RD15_Q13233|B4E0K5_Q13233|L7RSM2_Q13233|O95433_Q13233|P29323_Q13233|P46108_Q13233|Q13233_Q16539|Q13233_Q9HD26|Q13233_Q9NV58|Q13233_Q9Y2S7	no (Q9NV58)	part			no	no	no	no	no	no	yes	part	yes	part	no	no	no	no	no	no	no	part	part	Q13233
26870802				O95433_P46531|O95433_Q9NR61|P15692_Q9NR61|P45983_P49767|P46108_P46531|P46108_Q9NR61|P46531_P49767|P46531_Q9NR61|P46531_Q9NV58|P46531_Q9Y2S7|P49767_Q9NR61|Q9NR61_Q9NV58|Q9NR61_Q9Y2S7	no (Q9NV58)	part			no	no	no	no	no	no	yes	yes	no	no	part	no	no	no	no	no	no	part	part	P15692
27459960				O95433_P01730|O95433_P27361|O95433_Q02750|O95433_Q99731|P01730_P04406|P01730_P29323|P01730_P31749|P01730_P46108|P01730_P60568|P01730_Q99731|P01730_Q9NV58|P01730_Q9Y2S7|P04406_Q99731|P27361_P46108|P27361_Q9NV58|P27361_Q9Y2S7|P29323_Q99731|P31749_Q99731|P46108_Q02750|P46108_Q99731|P60568_Q99731|Q02750_Q9NV58|Q02750_Q9Y2S7|Q99731_Q9NV58|Q99731_Q9Y2S7	no (Q9NV58)	part			no	no	no	no	no	no	yes	yes	no	no	part	no	no	no	no	no	no	part	part	P31749
18404522				O95433_P10747|P01579_P10747|P01730_P10747|P10747_P27361|P10747_P28482|P10747_P31749|P10747_P46108|P10747_Q9NV58|P10747_Q9Y2S7	no (Q9NV58)	no			no	no	no	no	no	no	yes	yes	no	no	part	no	no	no	no	no	no	part	part	P31749
19543302				O95433_P01137|P01137_P46108|P01137_Q15796|P01137_Q9NV58|P01137_Q9Y2S7|P02751_P16035|P08253_P16035	no (Q9NV58)	no			no	no	no	no	no	no	yes	yes	no	no	part	no	no	no	no	no	no	part	part	P02751
20176926				O95433_P15692|O95433_P35968|P15692_P35968|P15692_P46108|P15692_Q9NV58|P15692_Q9Y2S7|P35968_P46108|P35968_Q9NV58|P35968_Q9Y2S7	no (Q9NV58)	no			no	no	no	no	no	no	yes	yes	no	no	part	no	no	no	no	no	no	part	part	P15692
20959347				O75751_O95433|O75751_P02751|O75751_P46108|O75751_Q9NV58|O75751_Q9Y2S7|O95433_P01137|O95433_P02751|O95433_Q08881|P01137_P46108|P01137_Q9NV58|P01137_Q9Y2S7|P02751_P46108|P02751_Q08881|P02751_Q9NV58|P02751_Q9Y2S7|P46108_Q08881|Q08881_Q9NV58|Q08881_Q9Y2S7	no (Q9NV58)	no			no	no	no	no	no	no	yes	yes	no	no	no	no	no	no	no	no	no	part	part	P02751
22496417				O15105_O95433|O15105_P36897|O15105_P46108|O15105_P49841|O15105_Q9NV58|O15105_Q9Y2S7|O95433_P36897|O95433_P49841|P36897_P46108|P36897_Q9NV58|P36897_Q9Y2S7|P46108_P49841|P49841_Q9NV58|P49841_Q9Y2S7	no (Q9NV58)	no			no	no	no	no	no	no	yes	yes	no	no	part	no	no	no	no	no	no	part	part	P49841
22720029				O95433_P00533|O95433_P01133|O95433_P31749|P00533_P01133|P00533_P27361|P00533_P31749|P00533_P46108|P00533_Q9NV58|P00533_Q9Y2S7|P01133_P27361|P01133_P46108|P01133_Q9NV58|P01133_Q9Y2S7|P27361_P31749|P31749_P46108|P31749_Q9NV58|P31749_Q9Y2S7	no (Q9NV58)	no			no	no	no	no	no	no	yes	yes	no	no	part	no	no	no	no	no	no	part	part	P31749
22723831				O95433_P27361|P27361_P28562|P27361_P37231|P27361_P46108|P27361_Q02750|P27361_Q07869|P27361_Q9NV58|P27361_Q9Y2S7|P28562_Q02750|P37231_Q02750|Q02750_Q03181|Q02750_Q07869	no (Q9NV58)	no			no	no	no	no	no	no	yes	yes	no	no	part	no	no	no	no	no	no	part	part	P37231
22723831				O95433_P27361|P27361_P28562|P27361_P37231|P27361_P46108|P27361_Q02750|P27361_Q07869|P27361_Q9NV58|P27361_Q9Y2S7|P28562_Q02750|P37231_Q02750|Q02750_Q03181|Q02750_Q07869	no (Q9NV58)	no			no	no	no	no	no	no	yes	yes	no	no	part	no	no	no	no	no	no	part	part	Q07869
23236519				O95433_P17252|P17252_P29323|P17252_P46108|P17252_Q9NV58|P17252_Q9Y2S7	no (Q9NV58)	no			no	no	no	no	no	no	yes	yes	no	no	no	no	no	no	no	no	no	part	part	P17252
23268184				O95433_P05231|O95433_P15018|P05231_P08887|P05231_P15018|P05231_P31749|P05231_P35610|P05231_P40189|P05231_P40763|P05231_P42224|P05231_P42702|P05231_P45983|P05231_P46108|P05231_Q02750|P05231_Q16619|P05231_Q9NV58|P05231_Q9Y2S7|P15018_P42224|P15018_P45983|P15018_P46108|P15018_Q02750|P15018_Q9NV58|P15018_Q9Y2S7|P23458_P35610|P23458_P40189|P40189_P40763|P40189_P42224|P40763_P42224	no (Q9NV58)	no			no	no	no	no	no	no	yes	yes	no	no	part	no	no	no	no	no	no	part	part	P31749
23268184				O95433_P05231|O95433_P15018|P05231_P08887|P05231_P15018|P05231_P31749|P05231_P35610|P05231_P40189|P05231_P40763|P05231_P42224|P05231_P42702|P05231_P45983|P05231_P46108|P05231_Q02750|P05231_Q16619|P05231_Q9NV58|P05231_Q9Y2S7|P15018_P42224|P15018_P45983|P15018_P46108|P15018_Q02750|P15018_Q9NV58|P15018_Q9Y2S7|P23458_P35610|P23458_P40189|P40189_P40763|P40189_P42224|P40763_P42224	no (Q9NV58)	no			no	no	no	no	no	no	yes	yes	no	no	part	no	no	no	no	no	no	part	part	Q16619
23343344				O95433_P02751|O95433_P49023|O95433_Q05397|P02751_P46108|P02751_P49023|P02751_Q8IZP0|P02751_Q9NV58|P02751_Q9Y2S7|P46108_P49023|P46108_Q05397|P49023_Q8IZP0|P49023_Q9NV58|P49023_Q9Y2S7|Q05397_Q8IZP0|Q05397_Q9NV58|Q05397_Q9Y2S7	no (Q9NV58)	no			no	no	no	no	no	no	yes	yes	no	no	part	no	no	no	no	no	no	part	part	P02751
23661004				O95433_P18031|P18031_P35568|P18031_P46108|P18031_P49841|P18031_Q9NV58|P18031_Q9Y2S7|P18031_Q9Y4H2	no (Q9NV58)	no			no	no	no	no	no	no	yes	yes	no	no	part	no	no	no	no	no	no	part	part	P35568
23661004				O95433_P18031|P18031_P35568|P18031_P46108|P18031_P49841|P18031_Q9NV58|P18031_Q9Y2S7|P18031_Q9Y4H2	no (Q9NV58)	no			no	no	no	no	no	no	yes	yes	no	no	part	no	no	no	no	no	no	part	part	P49841
23685672				O95433_P04049|O95433_Q9Y6X8|P00519_P04049|P00519_Q9Y6X8|P04049_P11274|P04049_P15056|P04049_P29323|P04049_P46108|P04049_Q9NV58|P04049_Q9Y2S7|P11274_Q9Y6X8|P15056_Q9Y6X8|P29323_Q9Y6X8|P46108_Q9Y6X8|Q9NV58_Q9Y6X8|Q9Y2S7_Q9Y6X8	no (Q9NV58)	no			no	no	no	no	no	no	yes	yes	no	no	part	no	no	no	no	no	no	part	part	P04049
24339940				O95433_P45985|P08253_P45985|P45983_P45985|P45985_P46108|P45985_Q13233|P45985_Q9H8T0|P45985_Q9NV58|P45985_Q9Y2S7	no (Q9NV58)	no			no	no	no	no	no	no	yes	yes	no	no	part	no	no	no	no	no	no	part	part	Q13233
24366067				O95433_Q01831|P17252_Q01831|P17612_Q01831|P22694_Q01831|P23025_Q01831|P46108_Q01831|P51532_Q01831|P54727_Q01831|P55055_Q01831|P62877_Q92466|Q01804_Q01831|Q01831_Q12824|Q01831_Q13569|Q01831_Q92466|Q01831_Q9NV58|Q01831_Q9Y2S7|Q15843_Q8TBC4|Q16531_Q92466|Q92466_Q92963	no (Q9NV58)	no			no	no	no	no	no	no	yes	yes	no	no	part	no	no	no	no	no	no	part	part	P17252
24722482				O95433_P08253|O95433_P50281|P02751_Q05397|P08253_P46108|P08253_Q05397|P08253_Q9NV58|P08253_Q9Y2S7|P46108_P50281|P50281_Q05397|P50281_Q9NV58|P50281_Q9Y2S7	no (Q9NV58)	no			no	no	no	no	no	no	yes	yes	no	no	part	no	no	no	no	no	no	part	part	P02751
24743795				O95433_P06213|O95433_Q01638|O95433_Q06520|P01308_P35568|P06213_P35568|P06213_P46108|P06213_Q9NV58|P06213_Q9Y2S7|P46108_Q01638|P46108_Q06520|Q01638_Q9NV58|Q01638_Q9Y2S7|Q06520_Q9NV58|Q06520_Q9Y2S7	no (Q9NV58)	no			no	no	no	no	no	no	yes	yes	no	no	part	no	no	no	no	no	no	part	part	P06213
24743795				O95433_P06213|O95433_Q01638|O95433_Q06520|P01308_P35568|P06213_P35568|P06213_P46108|P06213_Q9NV58|P06213_Q9Y2S7|P46108_Q01638|P46108_Q06520|Q01638_Q9NV58|Q01638_Q9Y2S7|Q06520_Q9NV58|Q06520_Q9Y2S7	no (Q9NV58)	no			no	no	no	no	no	no	yes	yes	no	no	part	no	no	no	no	no	no	part	part	P35568
25175707				O95433_P15692|P15692_P46108|P15692_Q9NV58|P15692_Q9Y2S7|P17948_P49763	no (Q9NV58)	no			no	no	no	no	no	no	yes	yes	no	no	part	no	no	no	no	no	no	part	part	P15692
25609923				O75385_P42345|O95433_P54646|O95433_Q9Y478|P24941_P38936|P31749_P54646|P31749_Q9Y478|P42345_P54646|P42345_Q9Y478|P46108_P54646|P46108_Q9Y478|P54646_Q9NV58|P54646_Q9Y2S7|Q9NV58_Q9Y478|Q9Y2S7_Q9Y478	no (Q9NV58)	no			no	no	no	no	no	no	yes	yes	no	no	part	no	no	no	no	no	no	part	part	P31749
25632225				O95433_P27361|O95433_P54646|O95433_Q9Y478|P27361_P31749|P27361_P42345|P27361_P46108|P27361_Q9NV58|P27361_Q9Y2S7|P46108_P54646|P46108_Q9Y478|P54646_Q9NV58|P54646_Q9Y2S7|Q9NV58_Q9Y478|Q9Y2S7_Q9Y478	no (Q9NV58)	no			no	no	no	no	no	no	yes	yes	no	no	part	no	no	no	no	no	no	part	part	P31749
25792811				O14965_O95433|O14965_P42345|O14965_P46108|O14965_Q9NV58|O14965_Q9Y2S7|O75385_P42345|O75385_P54646|O75385_Q9Y478|O95433_P54646|O95433_Q9Y478|P31749_P54646|P31749_Q9Y478|P42345_P54646|P42345_Q9Y478|P42574_P99999|P46108_P54646|P46108_Q9Y478|P54646_Q9NV58|P54646_Q9Y2S7|P55211_P99999|Q9NV58_Q9Y478|Q9Y2S7_Q9Y478	no (Q9NV58)	no			no	no	no	no	no	no	yes	yes	no	no	part	no	no	no	no	no	no	part	part	P31749
25792980				O95433_P01308|P01308_P29323|P01308_P31749|P01308_P42345|P01308_P46108|P01308_P58004|P01308_P60484|P01308_Q9NV58|P01308_Q9Y2S7|P31749_P58004|P31749_P60484|P58004_P60484	no (Q9NV58)	no			no	no	no	no	no	no	yes	yes	no	no	part	no	no	no	no	no	no	part	part	P31749
25799226				O95433_P35568|P01308_P28562|P01308_P35568|P28562_P35568|P28562_P54646|P28562_Q9Y478|P35568_P46108|P35568_Q9NV58|P35568_Q9Y2S7	no (Q9NV58)	no			no	no	no	no	no	no	yes	yes	no	no	part	no	no	no	no	no	no	part	part	P35568
26513016				O95433_P04049|O95433_P05231|P04049_P05231|P04049_P05412|P04049_P46108|P04049_Q9NV58|P04049_Q9Y2S7|P05231_P05412|P05231_P46108|P05231_Q9NV58|P05231_Q9Y2S7	no (Q9NV58)	no			no	no	no	no	no	no	yes	yes	no	no	part	no	no	no	no	no	no	part	part	P04049
27044325				O14786_P15692|O95433_P15692|O95433_P35968|P15692_P27361|P15692_P35968|P15692_P41567|P15692_P46108|P15692_Q92832|P15692_Q9NV58|P15692_Q9Y2S7|P27361_P35968|P35968_P41567|P35968_P46108|P35968_Q9NV58|P35968_Q9Y2S7	no (Q9NV58)	no			no	no	no	no	no	no	yes	yes	no	no	part	no	no	no	no	no	no	part	part	P15692
27433174				O95433_P01137|P01137_P02647|P01137_P29323|P01137_P46108|P01137_Q15796|P01137_Q9NV58|P01137_Q9Y2S7	no (Q9NV58)	no			no	no	no	no	no	no	yes	yes	no	no	part	no	no	no	no	no	no	part	part	P02647
27486656				O95433_P29279|P08151_P29279|P27361_P29279|P27361_P29323|P27361_Q02750|P29279_P29323|P29279_P46108|P29279_Q02750|P29279_Q13233|P29279_Q9NV58|P29279_Q9Y2S7|P29323_Q13233|Q02750_Q13233	no (Q9NV58)	no			no	no	no	no	no	no	yes	yes	no	no	part	no	no	no	no	no	no	part	part	Q13233
27920521				O95433_P27361|P01375_P13500|P13500_P14780|P13500_P15692|P21579_P27361|P27361_P46108|P27361_Q16665|P27361_Q9NV58|P27361_Q9Y2S7	no (Q9NV58)	no			no	no	no	no	no	no	yes	yes	no	no	part	no	no	no	no	no	no	part	part	P15692
28476123				O15111_P49841|O95433_P27361|P27361_P46108|P27361_Q9NV58|P27361_Q9Y2S7	no (Q9NV58)	no			no	no	no	no	no	no	yes	yes	no	no	no	no	no	no	no	no	no	part	part	O15111
28476123				O15111_P49841|O95433_P27361|P27361_P46108|P27361_Q9NV58|P27361_Q9Y2S7	no (Q9NV58)	no			no	no	no	no	no	no	yes	yes	no	no	no	no	no	no	no	no	no	part	part	P49841
11781339				O95433_P09038|O95433_P15692|O95433_P39905|O95433_P46734|O95433_P52564|O95433_P78504|P09038_P39905|P09038_P46108|P09038_Q9NV58|P09038_Q9Y2S7|P15692_P46108|P15692_Q9NV58|P15692_Q9Y2S7|P39905_P46108|P39905_Q9NV58|P39905_Q9Y2S7|P46108_P46734|P46108_P52564|P46108_P78504|P46734_Q9NV58|P46734_Q9Y2S7|P52564_Q9NV58|P52564_Q9Y2S7|P78504_Q9NV58|P78504_Q9Y2S7	no (Q9NV58)	no			no	no	no	no	no	no	yes	yes	no	no	no	no	no	no	no	no	no	part	no	P15692
25426613				O95433_P02751|O95433_Q06830|O95433_Q99683|P02751_P46108|P02751_Q99683|P02751_Q9NV58|P02751_Q9Y2S7|P46108_Q06830|P46108_Q99683|Q06830_Q99683|Q06830_Q9NV58|Q06830_Q9Y2S7|Q99683_Q9NV58|Q99683_Q9Y2S7	no (Q9NV58)	no			no	no	no	no	no	no	yes	yes	no	no	part	no	no	no	no	no	no	part	no	P02751
15631993				A0A024R3D5_B7Z4H2|A0A024R3D5_B7Z647|A0A024R3D5_B9EGL1|A0A024R3D5_P78352|A0A024R3D7_B7Z4H2|A0A024R3D7_B7Z647|A0A024R3D7_B9EGL1|A0A024R3D7_P78352|A0A024R3E8_B7Z4H2|A0A024R3E8_B7Z647|A0A024R3E8_B9EGL1|A0A024R3E8_P78352|A0A024R3F9_B7Z4H2|A0A024R3F9_B7Z647|A0A024R3F9_B9EGL1|A0A024R3F9_P78352|B7Z3K2_B7Z4H2|B7Z3K2_B7Z647|B7Z3K2_B9EGL1|B7Z3K2_P78352|B7Z3Z4_B7Z4H2|B7Z3Z4_B7Z647|B7Z3Z4_B9EGL1|B7Z3Z4_P78352|B7Z4H2_P56817|B7Z4H2_Q5W9H2|B7Z647_P56817|B7Z647_Q5W9H2|B9EGL1_P56817|B9EGL1_Q5W9H2|O95433_P29475|O95433_P78352|P29475_P46108|P29475_P78352|P29475_Q9NV58|P29475_Q9Y2S7|P46108_P78352|P56817_P78352|P78352_Q5W9H2|P78352_Q9NV58|P78352_Q9Y2S7	no (Q9NV58)	part			no	no	no	no	no	no	yes	part	yes	part	no	no	no	no	no	no	no	no	part	P78352
18776137				A0A0S2Z3Y4_A8K840|A0A0S2Z3Y4_A8MUP8|A0A0S2Z3Y4_F1D8N9|A0A0S2Z3Y4_F1D8S4|A0A0S2Z3Y4_P01375|A0A0S2Z3Y4_P10276|A0A0S2Z3Y4_Q07869|A0A0S2Z3Y4_Q5STB3|A0A0S2Z3Y4_Q6I9R7|A0A0S2Z3Y8_A8K840|A0A0S2Z3Y8_A8MUP8|A0A0S2Z3Y8_F1D8N9|A0A0S2Z3Y8_F1D8S4|A0A0S2Z3Y8_P01375|A0A0S2Z3Y8_P10276|A0A0S2Z3Y8_Q07869|A0A0S2Z3Y8_Q5STB3|A0A0S2Z3Y8_Q6I9R7|A8K840_B4DNQ5|A8K840_B4DVM1|A8K840_B5MC21|A8K840_P01375|A8K840_P05231|A8K840_P06239|A8K840_Q573B4|A8K840_Q5STB3|A8K840_Q75MH2|A8MUP8_B4DNQ5|A8MUP8_B4DVM1|A8MUP8_B5MC21|A8MUP8_P01375|A8MUP8_P05231|A8MUP8_P06239|A8MUP8_Q573B4|A8MUP8_Q5STB3|A8MUP8_Q75MH2|B4DNQ5_F1D8N9|B4DNQ5_F1D8S4|B4DNQ5_P10276|B4DNQ5_Q07869|B4DNQ5_Q6I9R7|B4DVM1_F1D8N9|B4DVM1_F1D8S4|B4DVM1_P10276|B4DVM1_Q07869|B4DVM1_Q6I9R7|B5MC21_F1D8N9|B5MC21_F1D8S4|B5MC21_P10276|B5MC21_Q07869|B5MC21_Q6I9R7|F1D8N9_P01375|F1D8N9_P05231|F1D8N9_P06239|F1D8N9_Q573B4|F1D8N9_Q5STB3|F1D8N9_Q75MH2|F1D8S4_P05231|F1D8S4_P06239|F1D8S4_Q573B4|F1D8S4_Q75MH2|I6L9H2_Q15047|O95433_P05231|P01375_P06239|P01375_P10276|P01375_Q573B4|P01375_Q6I9R7|P05231_P10276|P05231_P46108|P05231_Q07869|P05231_Q6I9R7|P05231_Q9NV58|P05231_Q9Y2S7|P06239_P10276|P06239_Q07869|P06239_Q5STB3|P06239_Q6I9R7|P10276_Q573B4|P10276_Q5STB3|P10276_Q75MH2|P26358_Q15047|Q07869_Q573B4|Q07869_Q75MH2|Q15047_Q59FP7|Q573B4_Q5STB3|Q573B4_Q6I9R7|Q5STB3_Q6I9R7|Q6I9R7_Q75MH2	no (Q9NV58)	part			no	no	no	no	no	no	yes	part	yes	part	part	no	no	no	no	no	no	no	part	Q07869
19840195				O95433_P06396|P02751_P06396|P06396_P08648|P06396_P46108|P06396_Q05397|P06396_Q9NV58|P06396_Q9Y2S7	no (Q9NV58)	no			no	no	no	no	no	no	yes	yes	no	no	part	no	no	no	no	no	no	no	part	P02751
20730087				O95433_Q92786|P15692_Q15717|P46108_Q92786|P49137_Q15717|P49137_Q92786|Q15717_Q92786|Q92786_Q9NV58|Q92786_Q9P0V3|Q92786_Q9Y2S7	no (Q9NV58)	no			no	no	no	no	no	no	yes	yes	no	no	part	no	no	no	no	no	no	no	part	P15692
21698233				O95433_P08253|P08253_P15692|P08253_P35968|P08253_P46108|P08253_Q05397|P08253_Q9NV58|P08253_Q9Y2S7	no (Q9NV58)	no			no	no	no	no	no	no	yes	yes	no	no	part	no	no	no	no	no	no	no	part	P15692
22561846				O14543_O95433|O14543_P29323|O14543_P46108|O14543_Q9NV58|O14543_Q9Y2S7	no (Q9NV58)	no			no	no	no	no	no	no	yes	yes	no	no	no	no	no	no	no	no	no	no	part	O14543
23227240				O14920_P29279|O15111_P29279|O95433_P29279|P05231_P29279|P21579_P29279|P21579_Q99683|P29279_P29323|P29279_P46108|P29279_Q99683|P29279_Q9NV58|P29279_Q9Y2S7	no (Q9NV58)	no			no	no	no	no	no	no	yes	yes	no	no	part	no	no	no	no	no	no	no	part	O15111
23555655				O15111_Q99558|O95433_P29323|P29323_P46108|P29323_Q9NV58|P29323_Q9Y2S7	no (Q9NV58)	no			no	no	no	no	no	no	yes	yes	no	no	no	no	no	no	no	no	no	no	part	O15111
23575666				O00206_P49716|O95433_P21579|P21579_P29323|P21579_P46108|P21579_Q9NV58|P21579_Q9Y2S7|P49716_P49841|P49716_Q16665|P49716_Q969H0|P49841_Q969H0|Q16665_Q969H0	no (Q9NV58)	no			no	no	no	no	no	no	yes	yes	no	no	part	no	no	no	no	no	no	no	part	P49841
23755222				O00206_P28562|O00206_P51617|O95433_P29323|P28562_P31749|P29323_P46108|P29323_Q9NV58|P29323_Q9Y2S7|Q8IUC6_Q9UHD2	no (Q9NV58)	no			no	no	no	no	no	no	yes	yes	no	no	part	no	no	no	no	no	no	no	part	P31749
23907458				O14757_O95433|O14757_P46108|O14757_Q9NV58|O14757_Q9Y2S7|O95433_O96017|O95433_P13051|O95433_Q07812|O96017_P46108|O96017_Q9NV58|O96017_Q9Y2S7|P13051_P46108|P13051_Q9NV58|P13051_Q9Y2S7|P46108_Q07812|P49841_Q07812|Q07812_Q9NV58|Q07812_Q9Y2S7	no (Q9NV58)	no			no	no	no	no	no	no	yes	yes	no	no	part	no	no	no	no	no	no	no	part	P49841
24386331				O14920_P21579|O15111_P01375|O15111_P21579|O15553_P01375|O15553_P21579|O95433_P01375|P01375_P21579|P01375_P29323|P01375_P46108|P01375_Q9NV58|P01375_Q9Y2S7|P11831_P29323	no (Q9NV58)	no			no	no	no	no	no	no	yes	yes	no	no	part	no	no	no	no	no	no	no	part	O15111
24626965				O95433_P29323|O95433_P31749|P29323_P46108|P29323_Q9NV58|P29323_Q9Y2S7|P31749_P46108|P31749_Q9NV58|P31749_Q9Y2S7	no (Q9NV58)	no			no	no	no	no	no	no	yes	yes	no	no	part	no	no	no	no	no	no	no	part	P31749
