pair_id_clean	pubid	EBI_GOA_nonIntAct
Q12933_Q5VWQ8	17389591	1
Q12933_Q13490	21653699	1
Q12933_Q9NRA0	11777919	1
Q12933_Q13489	11907583	1
Q12933_Q13490	11907583	1
P20226_Q12947	9722567	1
Q12948_Q99697	16449236	1
P21333_Q12948	15684392	1
P40424_Q12948	15684392	1
Q12955_Q9H310	15611082	1
P11171_Q12959	8922391	1
P15311_Q12959	20551903	1
P22460_Q12959	12970345	1
P25054_Q12959	10656683	1
P36507_Q12959	21615688	1
Q12959_Q9NQT8	10859302	1
P06239_Q12959	9341123	1
P27986_Q12959	14699157	1
Q12959_Q96KB5	10779557	1
Q12959_Q5JTD0	15263016	1
Q12959_Q14CM0	19118189	1
Q12959_Q5T2T1	17332497	1
P60484_Q12959	10646847	1
Q12962_Q8WTS6	16415881	1
Q12962_Q9BXF3	12762840	1
Q12962_Q5VWG9	11438666	1
O94864_Q12962	15870280	1
Q12962_Q7Z7C8	15870280	1
Q12962_Q15543	7729427	1
Q12962_Q16514	7729427	1
Q12965_Q5VZK9	19846667	1
P36873_Q12972	11739654	1
P62136_Q12972	11739654	1
P36873_Q12972	20516061	1
P62136_Q12972	20516061	1
P62140_Q12972	20516061	1
P10415_Q12981	7954800	1
O43264_Q12981	15272311	1
O75396_Q12981	15272311	1
P54920_Q12981	15272311	1
Q12981_Q6NUQ1	15272311	1
Q12981_Q9NZ43	15272311	1
Q12981_Q9P2W9	15272311	1
P10415_Q12982	7954800	1
O60238_Q12982	10381623	1
Q12983_Q8TC71	22292033	1
Q12983_Q9UMX3	15868100	1
P10415_Q12983	7954800	1
O60238_Q12983	10381623	1
O60313_Q12983	20436456	1
P42765_Q12983	18371312	1
P49674_Q13009	23109420	1
Q13009_Q92997	23109420	1
P50542_Q13011	20178365	1
P20936_Q13017	1689011	1
P04054_Q13018	7721806	1
P51636_Q13021	11294831	1
Q13023_Q92736	10830164	1
P25054_Q13033	18502210	1
Q13043_Q9NS23	21199877	1
P19429_Q13043	18986304	1
P31749_Q13043	17932490	1
P50749_Q13043	19525978	1
O43524_Q13043	16751106	1
Q13043_Q96EB6	21212262	1
P10275_Q13043	21512132	1
Q13045_Q9Y608	10366446	1
Q13049_Q8N2W9	16816390	1
Q13049_Q96EV8	19349376	1
Q13049_Q9NYB9	18632609	1
P23327_Q13061	17526652	1
O14727_Q13075	21371431	1
Q13077_Q13490	20447407	1
Q13077_Q9NP84	11728344	1
O43791_Q13077	11279055	1
O94972_Q13077	11279055	1
Q13077_Q93009	11279055	1
O15519_Q13077	9208847	1
Q13077_Q13490	11907583	1
Q13084_Q15070	20601428	1
P38398_Q13085	16326698	1
P49454_Q13099	25564561	1
P51610_Q13105	12244100	1
P01106_Q13105	9308237	1
Q13105_Q6ZSB9	25245946	1
Q13107_Q15020	20595234	1
P29274_Q13107	16339847	1
P45973_Q13111	15882967	1
Q13114_Q9HAV5	12270937	1
Q13114_Q7Z434	19893624	1
Q13114_Q9NWF9	19893624	1
P12931_Q13114	19419966	1
Q13114_Q9NP84	11728344	1
Q13114_Q96CV9	20174559	1
Q13114_Q9Y2R2	23871208	1
O94972_Q13114	11279055	1
Q13114_Q93009	11279055	1
Q13127_Q96MT3	16417580	1
P51531_Q13127	17984088	1
P51532_Q13127	17984088	1
Q13127_Q92769	17984088	1
Q13127_Q9UKL0	10449787	1
Q13127_Q9Y232	19061646	1
Q13131_Q8N122	18439900	1
Q13131_Q9P278	18663353	1
Q13131_Q8TF40	17028174	1
Q13131_Q9P278	18403135	1
P19793_Q13133	20219900	1
Q13133_Q8N163	25661920	1
Q13133_Q96EB6	25661920	1
O60869_Q13133	12040021	1
O15083_Q13136	12923177	1
Q13136_Q8IUD2	12923177	1
O00214_Q13137	22246324	1
P57678_Q13137	12869526	1
Q13137_Q6UWE0	23245322	1
Q13137_Q13137	9230084	1
Q13144_Q9NR50	15060152	1
Q13144_Q9UI10	15060152	1
Q13145_Q13467	18838381	1
Q13148_Q9UHD9	23541532	1
Q13148_Q99700	20740007	1
P49137_Q13151	20932473	1
Q13153_Q14155	11864573	1
P18669_Q13153	12189148	1
P63000_Q13153	24625804	1
Q03135_Q13153	24625804	1
O43639_Q13153	10026169	1
P16333_Q13153	10026169	1
Q13153_Q7L099	25766321	1
Q13153_Q8N1N5	16278681	1
Q13153_Q14160	18716323	1
Q13158_Q15121	10442631	1
Q13158_Q7Z434	16127453	1
Q13158_Q14790	9343261	1
O00220_Q13158	21785459	1
Q13158_Q14790	21785459	1
Q13158_Q99497	21785459	1
Q13158_Q9UNN5	15688372	1
Q13158_Q14790	11717445	1
Q13158_Q92851	11717445	1
P25445_Q13158	21109225	1
P23396_Q13158	22510408	1
O15519_Q13158	9208847	1
Q13158_Q14790	9208847	1
Q13163_Q13164	18588859	1
P29590_Q13164	22869143	1
Q13164_Q16236	23043106	1
P00519_Q13177	11121037	1
Q13177_Q14160	18716323	1
Q13185_Q969R5	17540172	1
Q13185_Q9Y468	17540172	1
Q13185_Q9H4L7	21549307	1
Q13185_Q9H081	15502821	1
Q13185_Q14739	8663349	1
Q13185_Q86Y97	19486527	1
Q13185_Q7Z3K3	20850016	1
Q13185_Q96JM3	20850016	1
P23497_Q13185	9636147	1
P23497_Q13185	9636146	1
P03372_Q13188	21104395	1
P31749_Q13188	20086174	1
P31749_Q13188	20231902	1
P50749_Q13188	19525978	1
Q13188_Q9H8S9	18362890	1
Q13188_Q15208	18362890	1
Q13188_Q9NS23	21199877	1
Q13190_Q9H9E3	19536132	1
Q13200_Q15386	11278995	1
P29590_Q13207	22002537	1
Q13216_Q13888	7664335	1
Q13216_Q16531	12732143	1
Q13216_Q2YD98	22466612	1
Q13216_Q9HCS7	10944529	1
Q13224_Q8TCU5	17997397	1
O60907_Q13227	11931768	1
O75376_Q13227	11931768	1
Q13233_Q15208	17906693	1
P13747_Q13241	18448674	1
P26715_Q13241	18448674	1
P26717_Q13241	18448674	1
P01889_Q13241	8046333	1
P13747_Q13241	25631937	1
O60936_Q13242	10196175	1
Q13243_Q9BXF3	12762840	1
P43026_Q13253	21976273	1
Q13253_Q13873	21976273	1
P43026_Q13253	24098149	1
P12643_Q13253	8752214	1
P12644_Q13253	8752214	1
P12270_Q13257	18981471	1
Q13257_Q13257	18022367	1
O15205_Q13257	16495226	1
O15205_Q13257	10200259	1
P12270_Q13257	19273613	1
P78536_Q13257	10527948	1
Q13257_Q9Y6D9	12006501	1
P12270_Q13257	20133940	1
Q13257_Q15013	18022368	1
Q13258_Q8N6S4	20959461	1
P62140_Q13263	20424263	1
P62136_Q13263	20424263	1
P45973_Q13263	15882967	1
Q13263_Q9H4L7	18675275	1
Q13263_Q96GC6	21170338	1
Q13263_Q9Y2K1	24657165	1
Q13263_Q9Y2P7	18060868	1
Q13263_Q96RE9	23665872	1
Q13263_Q14587	23665872	1
P21506_Q13263	23665872	1
Q13263_Q9H4L7	21549307	1
P46100_Q13263	27029610	1
Q13263_Q15303	20858735	1
Q13277_Q15833	18588921	1
P20936_Q13283	8649363	1
Q13285_Q6STE5	14701856	1
P51843_Q13285	16709599	1
P43694_Q13285	21220346	1
O60869_Q13285	10567391	1
Q13285_Q92830	17664281	1
Q13285_Q13574	17664281	1
P52824_Q13285	17664281	1
O75503_Q13286	12134079	1
Q13286_Q9UJC3	15471887	1
Q13286_Q9Y496	22261744	1
Q13286_Q96NA2	22261744	1
Q13286_Q14203	22261744	1
P51149_Q13286	22261744	1
P01106_Q13287	10597290	1
P04198_Q13287	10597290	1
P35222_Q13308	21132015	1
P19474_Q13309	16880511	1
Q13315_Q6PJG6	16452482	1
Q13315_Q92499	18710941	1
P54274_Q13315	11375976	1
Q13315_Q9Y4R8	20864032	1
Q13315_Q6PJG6	22977523	1
P62258_Q13322	15722337	1
P10415_Q13323	20010695	1
Q13323_Q8TEB9	18953687	1
Q13324_Q96RP3	11329063	1
P12270_Q13330	24970816	1
Q13330_Q92769	24970816	1
Q13330_Q16666	24413532	1
Q13330_Q92754	24413532	1
O75925_Q13330	21965678	1
P61956_Q13330	21965678	1
P63165_Q13330	21965678	1
P63279_Q13330	21965678	1
Q13330_Q8N2W9	21965678	1
Q13330_Q92769	21965678	1
Q13330_Q9HC62	21965678	1
Q13330_Q9P0U3	21965678	1
Q13330_Q9Y6X2	21965678	1
Q13330_Q96BF6	22926524	1
Q13330_Q8NHY2	19805145	1
Q13330_Q92769	19805145	1
P35613_Q13356	15946952	1
Q13362_Q5FBB7	16580887	1
P04637_Q13362	17245430	1
C9JLW8_Q13363	25728771	1
Q13363_Q99708	16287852	1
O95785_Q13363	16702210	1
Q13363_Q96JB3	12052894	1
P51858_Q13363	19162039	1
O60907_Q13363	18374649	1
P31946_Q13370	17255105	1
P48643_Q13371	24375412	1
Q13387_Q5S007	20173330	1
P45983_Q13387	10490659	1
O75838_Q13402	23023331	1
Q13402_Q8NFW9	11964381	1
P61088_Q13404	16129784	1
Q13405_Q15070	20601428	1
Q13416_Q7L590	11095689	1
Q13416_Q9UFC0	20932478	1
P48059_Q13418	20926685	1
P21709_Q13418	19118217	1
P48059_Q13418	19074270	1
Q13421_Q8WXI7	14676194	1
Q13424_Q14524	18591664	1
Q13424_Q15049	19931615	1
Q13425_Q9HB19	19786618	1
P49917_Q13426	17389648	1
Q13426_Q9UBB9	17389648	1
P49917_Q13426	9259561	1
Q13426_Q8IW19	17396150	1
P12956_Q13426	24095731	1
P49917_Q13426	9809069	1
P49917_Q13426	9242410	1
Q13426_Q7Z2E3	16439205	1
Q13426_Q9H9Q4	16439205	1
P06239_Q13432	14757743	1
P06241_Q13432	14757743	1
P06241_Q13432	23535298	1
P62491_Q13432	23535298	1
P36405_Q13432	22085962	1
Q13432_Q717R9	22085962	1
Q13432_Q7Z494	22085962	1
Q13432_Q96GV9	22085962	1
Q13438_Q8IWF2	19706418	1
O43889_Q13438	20546900	1
Q13438_Q9H295	20546900	1
P11021_Q13438	18502753	1
Q13438_Q96DZ1	18502753	1
P14625_Q13438	18264092	1
Q13438_Q86TM6	18264092	1
Q13438_Q9UBV2	18264092	1
P40616_Q13439	14580338	1
Q13439_Q9UPN3	15265687	1
Q13443_Q9Y5X1	10531379	1
Q13443_Q99962	10531379	1
Q13443_Q5HYK7	15280379	1
P05556_Q13443	17704059	1
Q13444_Q5HYK7	15280379	1
Q13444_Q99962	10531379	1
Q13444_Q9Y5X1	10531379	1
P07900_Q13451	9660753	1
P61586_Q13459	26529257	1
Q13459_Q9Y6N7	26529257	1
P61586_Q13459	15644318	1
Q13459_Q9Y6D6	15644318	1
P55160_Q13459	16417406	1
Q13464_Q9UHD1	20230755	1
P53667_Q13464	10652353	1
Q13467_Q6P3W7	19643732	1
O00755_Q13467	12857724	1
P41221_Q13467	18174455	1
Q13467_Q68DV7	22895187	1
Q13467_Q9ULT6	22575959	1
Q13469_Q9BZS1	16873067	1
P19174_Q13470	10873601	1
P54132_Q13472	23509288	1
P54132_Q13472	10728666	1
P84022_Q13485	8774881	1
Q13485_Q13485	8774881	1
P84022_Q13485	9111321	1
Q13485_Q13485	9111321	1
Q13485_Q15796	9111321	1
Q13485_Q15797	9111321	1
Q13485_Q8N6I1	14612439	1
Q13485_Q9UNE7	15781469	1
Q13485_Q8WUH2	11278302	1
P84022_Q13485	9732876	1
P84022_Q13485	9311995	1
Q13485_Q15796	9311995	1
Q13485_Q93062	17099224	1
Q13485_Q93008	19135894	1
Q13485_Q9UPN9	19135894	1
O43541_Q13485	9256479	1
O95373_Q13485	26878725	1
Q13485_Q8N1F7	26878725	1
Q13485_Q9HAV4	26878725	1
Q13485_Q99966	9707553	1
P12755_Q13485	17469184	1
P12757_Q13485	17469184	1
P52926_Q13485	18832382	1
Q13485_Q9GZV5	18568018	1
O95999_Q13489	16395405	1
O94966_Q13489	21849505	1
Q13489_Q9UDY8	16123224	1
O15392_Q13490	15665297	1
P55211_Q13490	19153467	1
Q13490_Q9NR28	19153467	1
O94966_Q13490	21849505	1
Q13492_Q96EB6	23382074	1
P10636_Q13492	23589030	1
Q13492_Q9BSJ6	16491119	1
O60858_Q13501	22178386	1
P41743_Q13501	14676191	1
P58004_Q13501	23274085	1
O95166_Q13501	25126726	1
P0CI25_Q13501	25127057	1
Q13501_Q8IYM9	25127057	1
Q13501_Q9BYV6	25127057	1
Q13501_Q9C035	25127057	1
Q13501_Q9Y577	25127057	1
Q13501_Q9GZQ8	24089205	1
Q13501_Q9C035	20357094	1
O95166_Q13501	17580304	1
P60520_Q13501	17580304	1
Q13501_Q9GZQ8	17580304	1
Q13501_Q9H0R8	17580304	1
Q13501_Q9H492	17580304	1
Q13501_Q8IZQ1	20168092	1
P19474_Q13501	26347139	1
P42858_Q13501	25686248	1
Q13507_Q9BR39	20095964	1
P04049_Q13526	20179103	1
P85298_Q13526	20179103	1
P35222_Q13526	11533658	1
P30307_Q13526	10037602	1
P84022_Q13526	19122240	1
Q13526_Q15796	19122240	1
Q13526_Q96Q89	11470801	1
Q13526_Q86WG3	18628984	1
P43246_Q13535	14657349	1
Q13535_Q9Y4R8	20864032	1
O60573_Q13541	17368478	1
P06730_Q13541	16271312	1
Q13541_Q8N122	12150926	1
P06730_Q13542	16271312	1
Q13546_Q9BYM8	17449468	1
Q13546_Q7Z434	16127453	1
Q13546_Q15628	8612133	1
P37198_Q13546	10356400	1
Q13546_Q9Y572	26559832	1
P78560_Q13546	9044836	1
P25445_Q13546	7538908	1
Q13546_Q8WZ73	18450452	1
Q13546_Q8IUC6	25736436	1
Q13546_Q92974	21887730	1
Q13546_Q5VWQ8	17389591	1
Q13547_Q9HCU9	17000776	1
Q13547_Q9NYF0	18936100	1
Q13547_Q9UJU2	18936100	1
Q13547_Q9NQX1	17636019	1
Q13547_Q9H4L7	21549307	1
P51610_Q13547	12670868	1
P17542_Q13547	19497860	1
P15813_Q13547	20363964	1
Q13547_Q9UJU2	20363964	1
Q13547_Q6BDS2	15361834	1
Q13547_Q6KC79	18854353	1
P84022_Q13547	19049980	1
Q13547_Q9HAZ2	19049980	1
P23246_Q13547	16731528	1
P29590_Q13547	11259576	1
P40337_Q13547	11641274	1
Q13547_Q9NWT6	11641274	1
Q13547_Q9UJW3	12202768	1
P35638_Q13547	17872950	1
Q13547_Q63HK5	19343227	1
Q13547_Q8IWS0	22720776	1
P20749_Q13547	16306601	1
P11388_Q13547	11136718	1
O75381_Q13547	11863372	1
O43809_Q13547	17172643	1
Q13547_Q96BF6	22926524	1
Q13547_Q9BQA5	11553631	1
P35680_Q13547	15509593	1
P08047_Q13547	18850004	1
Q13547_Q8N163	21030595	1
P35232_Q13547	16964284	1
Q13547_Q14814	20590529	1
O60921_Q13547	10846170	1
Q13547_Q99638	10846170	1
Q13547_Q8IXJ6	18722353	1
Q13547_Q9Y4K3	18093978	1
Q13547_Q14995	17996965	1
P11388_Q13547	11062478	1
Q13547_Q9UKV0	12590135	1
Q13547_Q6W2J9	10898795	1
Q13547_Q99801	18974119	1
Q13547_Q96EP1	19182791	1
Q13554_Q13554	20668654	1
Q13555_Q13555	20668654	1
Q13557_Q8WZ42	23283722	1
P62158_Q13557	20668654	1
Q13557_Q13557	20668654	1
Q13557_Q14524	22514276	1
Q13561_Q8N1N2	20978158	1
Q13561_Q15691	10226031	1
P61371_Q13562	19619559	1
P61371_Q13562	16321656	1
P15923_Q13562	14752053	1
Q13562_Q15466	14752053	1
P15923_Q13562	10545951	1
P19429_Q13563	12809519	1
Q13563_Q9Y3M2	15194699	1
O60610_Q13563	15123714	1
P19429_Q13563	12525172	1
P98161_Q13563	9192675	1
Q13563_Q6VY07	15692563	1
P48995_Q13563	10097141	1
P14314_Q13563	19801576	1
P98161_Q13563	9171830	1
P61081_Q13564	15361859	1
P05067_Q13564	14557245	1
Q13564_Q8TBC4	12740388	1
P05067_Q13564	8626687	1
Q13564_Q14669	18627766	1
Q13564_Q13625	12694406	1
Q13564_Q8TBC4	10722740	1
P46531_Q13573	10713164	1
Q13573_Q9Y618	10713164	1
O00409_Q13573	16102918	1
P12755_Q13573	9569025	1
P06400_Q13574	16286473	1
P28749_Q13574	16286473	1
P62158_Q13576	21299499	1
Q13586_Q96D31	17905723	1
Q13586_Q9P246	11463338	1
Q13586_Q96BY9	22464749	1
Q13586_Q9BSW2	20418871	1
Q13586_Q969S6	25996873	1
Q13586_Q15691	19632184	1
Q13586_Q86TL2	26322679	1
Q13596_Q9UNH7	19619496	1
Q13596_Q9Y5X3	19619496	1
Q13596_Q9UNH7	19935774	1
Q13596_Q96QK1	22719997	1
O60749_Q13596	11102511	1
Q13596_Q13596	11102511	1
P36897_Q13596	11279102	1
Q13596_Q13705	11279102	1
Q13596_Q9UNH7	11279102	1
Q13608_Q7Z412	16257970	1
O43933_Q13608	16854980	1
Q13608_Q7Z412	16854980	1
Q13613_Q13613	27018598	1
P07196_Q13614	12837694	1
Q13614_Q86WG5	15998640	1
O96017_Q13616	18644861	1
P19474_Q13616	16880511	1
Q13616_Q96GG9	18826954	1
P63208_Q13616	18929646	1
Q13616_Q8NI29	18203720	1
Q13616_Q96EF6	18203720	1
Q13616_Q9H4M3	18203720	1
Q13616_Q86VP6	12504025	1
Q13616_Q8N668	21778237	1
Q13616_Q9NX08	21778237	1
Q13616_Q9P000	21778237	1
Q13617_Q96GG9	18826954	1
Q13617_Q8N668	17183367	1
Q13617_Q8N668	21778237	1
Q13617_Q9GZQ3	21778237	1
Q13617_Q9H0A8	21778237	1
Q13617_Q9NX08	21778237	1
Q13617_Q9Y6G5	21778237	1
Q13618_Q8N5Z5	25270598	1
Q13618_Q92993	18397884	1
P15336_Q13618	18397884	1
Q13618_Q9Y6G5	21778237	1
Q13618_Q9UBI1	21778237	1
Q13618_Q9NX08	21778237	1
Q13618_Q9H0A8	21778237	1
Q13618_Q9GZQ3	21778237	1
Q13618_Q8N668	21778237	1
Q13618_Q86X83	21778237	1
Q13618_Q9P2K6	19261606	1
O75449_Q13618	19261606	1
Q13618_Q96GG9	18826954	1
Q13618_Q9NXV2	18573101	1
Q13619_Q8N5D0	16964240	1
Q13619_Q86VP6	12504025	1
Q13619_Q7Z4G1	21778237	1
Q13619_Q8N668	21778237	1
Q13619_Q9GZQ3	21778237	1
Q13619_Q9H0A8	21778237	1
Q13619_Q9NX08	21778237	1
Q13619_Q9UBI1	21778237	1
Q13620_Q8N5D0	16964240	1
Q13620_Q86X83	21778237	1
Q13620_Q8N668	21778237	1
Q13620_Q9GZQ3	21778237	1
Q13620_Q9NX08	21778237	1
Q13620_Q9UBI1	21778237	1
Q13620_Q9Y6G5	21778237	1
O15350_Q13625	14729977	1
Q13625_Q9H3D4	14729977	1
Q13625_Q86XP3	19377511	1
P04637_Q13625	14985081	1
O95996_Q13625	10646860	1
P04637_Q13625	11684014	1
Q13627_Q96S59	14500717	1
Q13627_Q7Z699	20736167	1
Q13627_Q7Z698	20736167	1
P61962_Q13627	14593110	1
Q13635_Q15465	19561609	1
P14635_Q13635	11331587	1
Q13635_Q99835	9811851	1
Q13635_Q8NFJ9	22228099	1
O00203_Q13637	22511774	1
O43747_Q13637	22511774	1
Q13637_Q86YV9	22511774	1
Q13637_Q9Y2T2	22511774	1
O43147_Q13637	21808068	1
P22460_Q13642	18281375	1
O75838_Q13683	22779914	1
Q13705_Q8WUH2	11278302	1
O14793_Q13705	14517293	1
P17813_Q13705	9872992	1
P36896_Q13705	8622651	1
O60749_Q13705	11279102	1
Q13705_Q9UNH7	11279102	1
Q13705_Q8N6C5	11266516	1
Q13751_Q16610	19275936	1
P12931_Q13761	20100835	1
P06241_Q13761	20100835	1
P06239_Q13761	20100835	1
Q13761_Q15911	20599712	1
Q13769_Q9P127	25662211	1
Q13769_Q53F19	26382858	1
Q13769_Q6I9Y2	19059247	1
Q13769_Q86V81	19165146	1
Q13769_Q9UBU9	19165146	1
P10415_Q13794	21454712	1
Q13795_Q86UR5	11438518	1
Q13813_Q92889	12571280	1
P50402_Q13813	15328537	1
P05783_Q13835	10852826	1
P05787_Q13835	10852826	1
P08670_Q13835	10852826	1
P13647_Q13835	10852826	1
P15924_Q13835	10852826	1
P19012_Q13835	10852826	1
Q13838_Q9P127	25662211	1
P20591_Q13838	21859714	1
Q13838_Q96QD9	19836239	1
Q13838_Q96FV9	15870275	1
Q13838_Q86V81	15047853	1
P26651_Q13868	15687258	1
Q13873_Q9ULZ3	24407287	1
P12644_Q13873	12045205	1
O00238_Q13873	21976273	1
P36894_Q13873	21976273	1
P43026_Q13873	21976273	1
P40763_Q13882	16568091	1
P49023_Q13882	15572663	1
P18074_Q13888	8652557	1
P19447_Q13888	8652557	1
P28715_Q13888	8652557	1
Q13888_Q13889	8652557	1
P18074_Q13888	11445587	1
P61201_Q13888	17438371	1
P51948_Q13888	8692842	1
P18074_Q13889	8652557	1
P19447_Q13889	8652557	1
P56945_Q13905	9748234	1
Q13905_Q6P5Z4	9748234	1
P35609_Q13936	17110593	1
P62158_Q13936	15140941	1
Q13936_Q9NZU7	15140941	1
Q13936_Q86UR5	11438518	1
P12956_Q13950	12145306	1
P13010_Q13950	12145306	1
Q13950_Q8WYB5	11965546	1
Q13950_Q92794	11965546	1
Q13950_Q9H7Z6	11965546	1
Q13976_Q9Y6F6	16990611	1
Q13976_Q9HCX4	21402151	1
P41220_Q13976	14608379	1
O75909_Q14004	22012619	1
P22626_Q14008	15703215	1
O75410_Q14008	11903063	1
Q14012_Q7KZI7	17442826	1
P09917_Q14019	11297527	1
P50542_Q14032	20178365	1
P23396_Q14103	24423872	1
P55884_Q14103	24423872	1
P04062_Q14108	24162852	1
Q14112_Q5TAT6	11956183	1
P02649_Q14114	12950167	1
O95994_Q14118	12592373	1
Q14118_Q8TD06	12592373	1
O00468_Q14118	9417121	1
P56539_Q14118	10988290	1
P11137_Q14118	18341635	1
P18206_Q14118	18341635	1
P46939_Q14118	10767429	1
O75122_Q14118	23940118	1
Q14118_Q7Z460	23940118	1
P11532_Q14118	7592992	1
P14923_Q14126	17559062	1
Q14137_Q96GQ7	25825154	1
O00541_Q14137	16043514	1
Q14137_Q9GZL7	16043514	1
O00541_Q14137	17353269	1
Q14137_Q9GZL7	17353269	1
O00541_Q14137	16738141	1
Q14137_Q9GZL7	16738141	1
Q14141_Q8IYM1	18047794	1
Q14145_Q5JTC6	17510365	1
O14682_Q14145	19424503	1
P58004_Q14145	23274085	1
Q14145_Q9GZQ8	24089205	1
Q14145_Q16236	17015834	1
P08729_Q14152	11169732	1
P55884_Q14152	11169732	1
P60228_Q14152	17468741	1
P51398_Q14154	20563667	1
O14745_Q14155	20395446	1
Q14155_Q14160	19041750	1
P49593_Q14155	11864573	1
Q14155_Q8WY54	11864573	1
Q14155_Q5S007	21048939	1
Q14155_Q14CM0	19118189	1
Q14155_Q14160	15182672	1
P35226_Q14157	25185265	1
P21754_Q14157	19945174	1
P54132_Q14159	23509288	1
Q14159_Q6PIW4	23754376	1
P23508_Q14160	19555689	1
Q14160_Q9Y2X7	19041750	1
P16473_Q14160	15775968	1
Q14160_Q15654	16137684	1
Q14160_Q93052	15649318	1
Q14160_Q9UDY2	15975580	1
P25054_Q14160	16611247	1
Q14160_Q9Y2X7	15182672	1
Q14164_Q9NQC7	18636086	1
O95786_Q14164	16281057	1
Q14164_Q9BYX4	17600090	1
Q14164_Q9C030	24882218	1
Q14164_Q9NS56	20188669	1
P04843_Q14165	22988243	1
P06400_Q14186	16360038	1
P28749_Q14186	16360038	1
Q14186_Q14209	16360038	1
Q14186_Q15329	16360038	1
Q14186_Q16254	16360038	1
P06400_Q14188	16360038	1
Q14188_Q16254	16360038	1
Q14191_Q9NUX5	16030011	1
P40692_Q14191	17715146	1
P43246_Q14191	17715146	1
Q14191_Q96FI4	17611195	1
P29590_Q14191	21639834	1
Q14191_Q15554	12181313	1
Q14191_Q8IYB8	17961633	1
Q14191_Q96EB6	18203716	1
P12956_Q14191	10783163	1
P13010_Q14191	10783163	1
P16104_Q14191	17498979	1
Q14192_Q15327	19608030	1
Q14203_Q9UNH7	19619496	1
Q14203_Q9Y5X3	19619496	1
Q14203_Q9P2H0	24867236	1
P42858_Q14203	18922795	1
Q14203_Q96MT3	18922795	1
Q14203_Q9UNH7	19935774	1
Q14203_Q9UPN4	22797915	1
Q14203_Q8N1N2	20978158	1
O75935_Q14203	9722614	1
P30622_Q14203	17828275	1
P12270_Q14203	20133940	1
Q14203_Q96RK4	15107855	1
Q14203_Q9UKA1	17532294	1
Q14204_Q9Y6G9	25272277	1
Q14207_Q9BQA5	15988025	1
Q14207_Q9BQA5	18850719	1
P49918_Q14207	19170105	1
P06400_Q14209	16360038	1
P29459_Q14213	9342359	1
P16109_Q14242	26627825	1
P07737_Q14247	24700464	1
Q14247_Q9P258	22282019	1
Q14247_Q8IUK5	15574754	1
Q14247_Q6UX71	15574754	1
Q14254_Q9HAQ2	21119006	1
Q14258_Q15911	22452784	1
Q14289_Q6P5Z4	9020138	1
P56945_Q14289	9020138	1
P31483_Q14296	7544399	1
P05556_Q14315	16076904	1
Q14315_Q9NP98	16076904	1
Q14315_Q9UBF9	16076904	1
O76041_Q14315	17987659	1
O75344_Q14318	26567527	1
Q14318_Q9P035	18160438	1
O14640_Q14332	19388021	1
O14641_Q14332	19388021	1
Q14332_Q92997	19388021	1
O15085_Q14344	10026210	1
Q14376_Q14376	16302980	1
P30530_Q14393	20088931	1
P30530_Q14393	7854420	1
P30530_Q14393	18760998	1
Q14457_Q96KP1	24056301	1
P0CI25_Q14457	25127057	1
Q14457_Q8IYM9	25127057	1
Q14457_Q9C030	25127057	1
Q14457_Q9C035	25127057	1
Q14457_Q9Y577	25127057	1
P55160_Q14457	16417406	1
Q14457_Q14694	21962518	1
Q14457_Q92995	21962518	1
Q14457_Q6ZNE5	19270696	1
Q14457_Q8NEB9	19270696	1
Q14457_Q92622	19270696	1
Q14457_Q99570	19270696	1
Q14457_Q9P2Y5	19270696	1
O15553_Q14457	26347139	1
P19474_Q14457	26347139	1
Q14457_Q9BV81	23182941	1
Q14457_Q8NEB9	23878393	1
Q14457_Q99570	23878393	1
Q14469_Q96EB6	12535671	1
Q14493_Q9Y5L0	15829567	1
O15116_Q14493	18172165	1
Q14493_Q92900	16086026	1
Q14498_Q96IZ7	15798186	1
Q14511_Q8TDZ2	11827972	1
P54259_Q14517	19131340	1
Q14517_Q9P2R6	19131340	1
Q14524_Q8N335	19666841	1
O43707_Q14524	19943616	1
P12814_Q14524	19943616	1
P35609_Q14524	19943616	1
Q14524_Q96PU5	15217910	1
P62158_Q14524	21167176	1
Q14524_Q9NY72	20042427	1
P56539_Q14524	17060380	1
Q14524_Q92913	26392562	1
Q14524_Q9HD47	18184654	1
Q14524_Q8IWT1	17592081	1
Q14524_Q9Y5Y9	24998131	1
P32121_Q14562	16820410	1
P51587_Q14565	20729832	1
Q14566_Q7L590	11095689	1
Q14566_Q14683	16438930	1
P48995_Q14573	19052258	1
Q14573_Q969S6	25996873	1
Q14573_Q9HC24	19553469	1
P14923_Q14574	7983064	1
O15111_Q14587	23091055	1
O14920_Q14587	23091055	1
Q14596_Q7Z698	19822672	1
Q14624_Q96KC8	16271702	1
P08567_Q14642	8999861	1
Q14643_Q8N5K1	20010695	1
O43865_Q14643	16793548	1
Q14643_Q15011	22045699	1
Q14643_Q9UMX3	23884412	1
O43865_Q14643	19220705	1
Q14643_Q96HN2	19220705	1
Q14653_Q9BYM8	18711448	1
Q14653_Q7Z434	22908223	1
Q14653_Q14653	12062447	1
Q14653_Q9UII4	20308324	1
P19474_Q14653	26347139	1
O60706_Q14654	20610380	1
P01106_Q14669	20208519	1
Q14669_Q8N726	20208519	1
Q14671_Q96C10	25340845	1
O95997_Q14674	12194817	1
O60216_Q14674	12672959	1
O76064_Q14676	18001824	1
