Pubmed	Owner	Status	Admin Users	Admin Groups	
19824884	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
15125785	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
21876709	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
20805891	PMDaemon	NEW		IMEX CURATORS
16288052	PMDaemon	NEW		IMEX CURATORS
20426862	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
21777476	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
20409325	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
21637378	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
19997487	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
20015838	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
18256307	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
9514152	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
10459020	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
17565660	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
19008342	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
10427092	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
26246171	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
16342947	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
11121095	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
27064408	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
18607645	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
21345215	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
10206947	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
20699273	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
12535698	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
19170396	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
16442497	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
16980408	PMDaemon	DISCARDED	ADMIN	ADMIN,IMEX CURATORS
14604442	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
23650516	PMDaemon	NEW		IMEX CURATORS
1710450	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
18789696	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
16507142	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
11283019	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
17573775	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
20470398	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
20543981	PMDaemon	NEW		IMEX CURATORS
20025767	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
16816121	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
19460155	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
21572528	PMDaemon	NEW		IMEX CURATORS
18373696	PMDaemon	NEW		MINT,IMEX CURATORS
18391012	PMDaemon	NEW		IMEX CURATORS
19548880	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
7540882	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
20604938	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
9565566	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
20161827	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
17676042	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
12959647	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
17908333	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
17660439	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
18062917	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
18161990	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
21805697	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
9565634	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
11257503	PMDaemon	NEW		IMEX CURATORS
19923218	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
21733164	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
15219236	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
8063696	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
19273615	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
21479917	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
16377631	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
16861236	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
17602955	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
18648668	PMDaemon	NEW		IMEX CURATORS
17967169	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
18487244	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
19586531	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
10893263	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
19804619	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
7508874	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
20066163	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
18043741	PMDaemon	NEW		IMEX CURATORS
21813016	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
22110532	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
15933209	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
19506736	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
19662191	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
20090905	PMDaemon	NEW		IMEX CURATORS
21624184	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
21929785	PMDaemon	NEW		IMEX CURATORS
15521925	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
19388510	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
20215438	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
28487562	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
21408080	PMDaemon	NEW		IMEX CURATORS
15254398	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
16150868	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
17462603	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
15687383	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
18208837	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
20685959	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
17251051	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
21436991	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
19136654	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
18180305	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
2040625	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
17389031	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
16787232	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
21115536	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
19404404	PMDaemon	NEW		IMEX CURATORS
20074374	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
18068125	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
21387003	PMDaemon	NEW		IMEX CURATORS
14680505	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
17028180	intact	RELEASED	ADMIN,mgt	ADMIN,INTACT,IMEX CURATORS
21676260	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
20843363	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
21034493	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
18301784	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
20353610	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
19919683	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
19564406	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
12447388	PMDaemon	NEW	ADMIN	ADMIN,DIP,IMEX CURATORS
18285607	PMDaemon	NEW		IMEX CURATORS
11331307	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
22363519	PMDaemon	NEW		IMEX CURATORS
16602018	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
17355984	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
19506731	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
15585097	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
8700224	PMDaemon	NEW		USR,ADMIN,DIP,IMEX CURATORS
20427271	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
15123686	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
21819617	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
17158868	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
19458477	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
19587786	PMDaemon	NEW		IMEX CURATORS
17991682	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
17233898	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
19188450	PMDaemon	NEW		IMEX CURATORS
15190479	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
10748204	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
20224660	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
20463015	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
15778351	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
9744885	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
20500895	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
20508816	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
21829767	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
19581930	PMDaemon	NEW	ADMIN	ADMIN,INTACT,IMEX CURATORS
23865743	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
16286926	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
27076121	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
16734747	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
15528362	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
21946623	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
7514295	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
15561922	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
19386894	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
21931736	PMDaemon	NEW		IMEX CURATORS
16280008	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
19000833	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
12403812	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
17335001	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
18533049	PMDaemon	NEW		IMEX CURATORS
19491311	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
15215310	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
22693611	PMDaemon	NEW		IMEX CURATORS
28446751	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
16129783	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
21483657	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
21912480	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
24980502	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
24252417	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
16277675	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
18516228	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
20725763	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
20865051	PMDaemon	NEW		IMEX CURATORS
17134502	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
21660307	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
19709445	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
15479742	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
20398313	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
20454659	PMDaemon	NEW		IMEX CURATORS
15279559	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
21617748	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
21234400	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
20735474	PMDaemon	NEW		MINT,IMEX CURATORS
19120473	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
20513767	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
21197465	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
20979597	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
18842633	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
28425505	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
19961617	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
10931940	PMDaemon	DISCARDED	ADMIN	ADMIN,IMEX CURATORS
11162104	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
18854042	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
18523868	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
23516407	PMDaemon	NEW		IMEX CURATORS
21494683	PMDaemon	NEW		IMEX CURATORS
17786200	PMDaemon	NEW		IMEX CURATORS
11134082	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
21359179	PMDaemon	NEW		IMEX CURATORS
22406686	intact	RELEASED	ADMIN,phantom	ADMIN,INTACT CURATORS,INNATEDB,IMEX CURATORS
28209710	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
19692571	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
21698093	PMDaemon	NEW		IMEX CURATORS
15878873	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
19773357	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
16623937	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
9566877	PMDaemon	NEW		IMEX CURATORS
9351825	PMDaemon	NEW		MINT,IMEX CURATORS
24940000	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
12499396	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
16935933	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
19883503	PMDaemon	NEW		IMEX CURATORS
21724609	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
20537135	PMDaemon	NEW		IMEX CURATORS
15769944	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
17652309	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
9374491	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
10980595	PMDaemon	NEW	ADMIN	ADMIN,INTACT,IMEX CURATORS
11254732	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
11714830	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
21827948	lukasz	RELEASED	ADMIN,lukasz,Sara,phantom	ADMIN,DIP,INTACT CURATORS,IMEX CURATORS
17959595	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
21334453	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
21247878	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
19797172	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
20932292	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
17117617	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
19763259	PMDaemon	NEW		IMEX CURATORS
21423603	PMDaemon	NEW		IMEX CURATORS
21829661	PMDaemon	NEW		IMEX CURATORS
18606850	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
16460559	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
21149563	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
20025294	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
20412587	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
15854593	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
18005418	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
18461168	PMDaemon	NEW		IMEX CURATORS
20682043	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
16569238	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
22370717	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
16887992	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
8893010	PMDaemon	NEW		USR,ADMIN,DIP,IMEX CURATORS
25309881	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
11481439	PMDaemon	INPROGRESS	ADMIN,prashansa	ADMIN,DIP,INTACT CURATORS,IMEX CURATORS
15642160	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
15292230	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
19570979	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
19604375	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
18953416	PMDaemon	NEW		IMEX CURATORS
12522132	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
20400976	PMDaemon	NEW	ADMIN	ADMIN,INTACT,IMEX CURATORS
20889553	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
8576151	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
9725911	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
26858303	PMDaemon	NEW		IMEX CURATORS
20388715	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
17650074	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
10619433	PMDaemon	NEW	ADMIN	ADMIN,INTACT,IMEX CURATORS
11369442	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
12372301	PMDaemon	NEW	ADMIN	ADMIN,INTACT,IMEX CURATORS
15110707	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
15479689	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
15572025	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
15645143	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
16595687	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
17089037	PMDaemon	NEW		IMEX CURATORS
21536732	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
21665150	skerrien	RELEASED	mgt	INTACT,IMEX CURATORS
22438805	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
22609552	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
22677548	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
22902404	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
23059826	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
9671462	PMDaemon	NEW		IMEX CURATORS
18625744	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
11007526	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
21459849	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
19519923	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
18333378	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
11585927	PMDaemon	NEW		IMEX CURATORS
17452463	PMDaemon	NEW		IMEX CURATORS
11943775	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
16446060	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
21931711	PMDaemon	NEW		IMEX CURATORS
20003459	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
21123182	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
1691710	PMDaemon	NEW		MINT,IMEX CURATORS
21457949	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
11352942	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
19359363	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
19222862	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
21858154	PMDaemon	NEW		IMEX CURATORS
15317705	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
23974116	PMDaemon	NEW	ADMIN	ADMIN,DIP,IMEX CURATORS
10629050	PMDaemon	NEW		IMEX CURATORS
10950869	intact	RELEASED	ADMIN,phantom	ADMIN,MINT,INTACT CURATORS,IMEX CURATORS
12409306	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
12871932	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
14605097	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
15060171	PMDaemon	NEW		IMEX CURATORS
17392593	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
20110331	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
8360196	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
10433268	intact	RELEASED	ADMIN,sruthi	ADMIN,INTACT CURATORS,MBINFO,IMEX CURATORS
10801873	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
11375388	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
11909938	PMDaemon	NEW		IMEX CURATORS
14739293	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
15389124	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
15707572	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
15767678	PMDaemon	NEW		IMEX CURATORS
16301825	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
17312100	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
18022816	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
19106159	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
19815712	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
19884985	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
20360624	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
20658524	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
20802513	skerrien	RELEASED	ADMIN,phantom	ADMIN,INTACT CURATORS,I2D,IMEX CURATORS
20802517	PMDaemon	NEW	ADMIN	ADMIN,INTACT,IMEX CURATORS
21779492	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
27496565	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
3525564	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
8349614	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
8791009	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
18373705	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
17530930	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
21245044	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
18377656	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
15485859	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
18047734	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
19156131	PMDaemon	NEW		IMEX CURATORS
19957372	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
9717842	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
9052839	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
19555470	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
10421367	PMDaemon	DISCARDED		USR,ADMIN,DIP,IMEX CURATORS
10421368	PMDaemon	DISCARDED		USR,ADMIN,DIP,IMEX CURATORS
11562423	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
10212189	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
10608883	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
11114297	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
12588680	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
16584705	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
17515931	PMDaemon	NEW	ADMIN	ADMIN,DIP,IMEX CURATORS
18692497	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
20090754	PMDaemon	NEW		USR,ADMIN,DIP,IMEX CURATORS
20179351	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
20706670	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
21997417	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
16567633	lukasz	DISCARDED	ADMIN,Sara	ADMIN,DIP,IMEX CURATORS
22710722	PMDaemon	NEW	ADMIN	ADMIN,INTACT,IMEX CURATORS
11463380	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
11850634	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
15163697	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
1545828	PMDaemon	NEW		IMEX CURATORS
15650024	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
18215135	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
18272581	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
18354204	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
7876316	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
20920219	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
12887736	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
17567611	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
17967051	PMDaemon	NEW		IMEX CURATORS
26880549	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
12590260	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
16722557	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
18250157	PMDaemon	NEW		IMEX CURATORS
18497258	PMDaemon	NEW	ADMIN	ADMIN,DIP,IMEX CURATORS
8381437	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
10452521	PMDaemon	NEW		IMEX CURATORS
10775268	PMDaemon	NEW		MINT,IMEX CURATORS
11297520	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
11333915	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
11948419	PMDaemon	NEW	ADMIN	ADMIN,INTACT,IMEX CURATORS
12077256	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
12917409	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
14729949	PMDaemon	NEW		IMEX CURATORS
15326481	PMDaemon	NEW	ADMIN	ADMIN,INTACT,IMEX CURATORS
15632084	PMDaemon	NEW		IMEX CURATORS
15749741	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
15947085	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
16446785	PMDaemon	NEW		IMEX CURATORS
16484370	PMDaemon	DISCARDED	ADMIN	ADMIN,IMEX CURATORS
16611631	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
16867982	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
17254970	PMDaemon	NEW	ADMIN	ADMIN,INTACT,IMEX CURATORS
17332358	PMDaemon	NEW		IMEX CURATORS
