pmid	curator	curatable	curator_comment	prot_pairs	relevance	DS.interest	DS.part_interest	ccline_uniprot	noncur_prot	contains_ints_man_check	contains_ints_man_check_comment	imex_publ	imex_pair	GO_IPI_publ	GO_IPI_pair	BioGRID_publ	BioGRID_pair	tm_epmc_publ	tm_epmc_pair	EVEX_publ	EVEX_pair	STRING_textmining_pair	reactome_publ	reactome_pair	OmniPath_interactions_publ	OmniPath_interactions_pair	OmniPath_ptm_publ	OmniPath_ptm_pair	STRING_pi_pair	iid_pred
9412458				A0A024R0S1_P23497|A0A024R0S1_Q6ZMK3|A0A024R3Z2_A0A140VJU7|A0A024R3Z2_A8K840|A0A024R3Z2_A8MUP8|A0A024R3Z2_B4DV51|A0A024R3Z2_C9J020|A0A024R3Z2_D3DSZ4|A0A024R3Z2_F1D8N9|A0A024R3Z2_P10276|A0A024R3Z2_P62826|A0A024R3Z2_Q6I9R7|A0A024R3Z2_Q86UG4|A0A140VJU7_P63165|A8K840_P63165|A8MUP8_P63165|B4DV51_P63165|C9J020_P63165|D3DSZ4_P63165|F1D8N9_P63165|P10276_P63165|P23497_Q15238|P23497_Q15386|P62826_P63165|P63165_Q6I9R7|P63165_Q86UG4|Q15238_Q6ZMK3|Q15386_Q6ZMK3	6.99476268052595	2	13	no (Q86UG4)	part	yes		no	no	no	no	no	no	no	no	yes	yes	part	no	no	no	no	no	no	part	part
9305912				A0A024R4X6_I6LPK7|A0A024R4X6_O00198|A0A024R4X6_Q07812|A0A024R4X6_Q5ZPJ0|A0A024R4X6_Q5ZPJ1|I6LPK7_Q13323|O00198_Q13323|Q07812_Q13323|Q13323_Q5ZPJ0|Q13323_Q5ZPJ1	6.99436378783353	2	7		part			no	no	no	no	no	no	no	no	yes	yes	part	no	no	no	no	no	no	no	part
17229088				A0A024R0L5_A0A0S2Z4R0|A0A024R0L5_A0A0S2Z4S3|A0A024R0L5_O15169|A0A024R0L5_P49841|A0A024R0L5_Q6FI27|A0A0S2Z4R0_P49840|A0A0S2Z4S3_P49840|O15169_P49840|P49840_P49841|P49840_Q6FI27	6.99432977158684	2	7		part			no	no	no	no	no	no	no	no	yes	yes	part	no	no	no	no	no	no	part	part
19176219				A0A024R990_A8K2Q2|A0A024R990_O15438|A0A024R990_O15439|A0A024R990_O15440|A0A024R990_Q86VN9|A0A024R990_Q92887|A0A024RAT5_A8K2Q2|A0A024RAT5_O15438|A0A024RAT5_O15439|A0A024RAT5_O15440|A0A024RAT5_Q86VN9|A0A024RAT5_Q92887|A0A087WTR9_A8K2Q2|A0A087WTR9_O15438|A0A087WTR9_O15439|A0A087WTR9_O15440|A0A087WTR9_Q86VN9|A0A087WTR9_Q92887|A0A087WUE3_A8K2Q2|A0A087WUE3_O15438|A0A087WUE3_O15439|A0A087WUE3_O15440|A0A087WUE3_Q86VN9|A0A087WUE3_Q92887|A0A087WZ58_A8K2Q2|A0A087WZ58_O15438|A0A087WZ58_O15439|A0A087WZ58_O15440|A0A087WZ58_Q86VN9|A0A087WZ58_Q92887|A8K2Q2_O15151|A8K2Q2_O15438|A8K2Q2_P46721|A8K2Q2_Q59FS6|A8K2Q2_Q68DC0|A8K2Q2_Q86VN9|A8K2Q2_Q92887|O15151_O15438|O15151_O15439|O15151_O15440|O15151_Q86VN9|O15151_Q92887|O15438_O15439|O15438_O15440|O15438_P46721|O15438_Q59FS6|O15438_Q68DC0|O15439_P46721|O15439_Q59FS6|O15439_Q68DC0|O15439_Q86VN9|O15439_Q92887|O15440_P46721|O15440_Q59FS6|O15440_Q68DC0|O15440_Q86VN9|O15440_Q92887|P46721_Q86VN9|P46721_Q92887|Q59FS6_Q86VN9|Q59FS6_Q92887|Q68DC0_Q86VN9|Q68DC0_Q92887	6.99432977158684	8	46	no (O15438,O15439,O15440,P46721)	part			no	no	no	no	no	no	no	no	yes	yes	part	no	no	no	no	no	no	part	part
15608682				A0A0S2Z4H2_P26447|P23297_P26447	6.99432740361513	1	2		part			no	no	no	no	no	no	no	no	yes	yes	part	no	no	no	no	no	no	no	part
10725337				A0A024RAY2_O76068|A0A024RAY2_P30536|B4DRZ5_O00220|B4DRZ5_O14763|B4DRZ5_P01375|B4DRZ5_P50591|B4DRZ5_Q5STB3|B4DRZ5_Q6IBA9|B4DRZ5_Q7Z2I8|O00220_O14763|O00220_P01375|O00220_P50591|O00220_Q5STB3|O00220_Q6IBA9|O00220_Q7Z2I8|O00220_Q86VQ6|O14763_P01375|O14763_P50591|O14763_Q5STB3|O14763_Q6IBA9|O14763_Q86VQ6|O76068_P05783|P01375_P50591|P01375_Q6IBA9|P01375_Q7Z2I8|P01375_Q86VQ6|P05783_P05787|P05783_P30536|P05783_P42574|P05783_P55210|P05783_Q07325|P50591_Q5STB3|P50591_Q7Z2I8|P50591_Q86VQ6|P55212_Q07325|Q5STB3_Q6IBA9|Q5STB3_Q7Z2I8|Q5STB3_Q86VQ6|Q6IBA9_Q7Z2I8|Q6IBA9_Q86VQ6|Q7Z2I8_Q86VQ6	6.9937804434511	8	29	no (Q86VQ6)	part			no	no	no	no	no	no	yes	part	yes	part	part	no	no	no	no	no	no	part	part
19939808				A0A0S2Z3D5_B4DKH4|A0A0S2Z3D5_P12821|B4DKH4_P02649|P02649_P12821	6.99361721056317	0	0	no (P12821)	part			no	no	no	no	no	no	no	no	yes	yes	part	no	no	no	no	no	no	no	no
27526030				P39748_Q9UQ84	6.99278159230233	1	1		no			no	no	no	no	no	no	yes	yes	no	no	yes	no	no	no	no	no	no	no	yes
16342160				Q8NES3_Q9BYE0	6.99275420265137	0	0	no (Q8NES3,Q9BYE0)	yes			no	no	no	no	no	no	no	no	yes	yes	yes	no	no	no	no	no	no	no	no
16861906				B4E0E6_Q9H211|Q9H211_Q9NZJ0	6.99275420265137	1	2		part			no	no	no	no	no	no	no	no	yes	yes	part	no	no	no	no	no	no	no	part
12719469				A0A024R728_P05109|A0A024R759_P05109|B4DLF5_P05109|E6Y365_P05109|P01133_P04626|P05109_P08581|P05109_Q13480|P05109_Q9HA84	6.99264615616482	0	0		part			no	no	no	no	no	no	yes	part	yes	part	part	no	no	no	no	no	no	part	part
9224703				O15130_Q9GZQ6|O15130_Q9Y5X5	6.99240408614593	2	2	no (O15130,Q9GZQ6,Q9Y5X5)	yes			no	no	no	no	no	no	no	no	no	no	yes	yes	yes	no	no	no	no	yes	no
19636528				A0A0S2Z4D1_Q9UKG1|Q15831_Q9UKG1	6.99222661147082	0	0		part			no	no	no	no	no	no	no	no	yes	yes	part	no	no	no	no	no	no	no	no
16341769				P00167_P05093|P00167_Q1HB44	6.99175959151556	0	0	no (P00167,P05093)	part			no	no	no	no	no	no	no	no	yes	yes	part	no	no	no	no	no	no	no	no
15961524				A0A024RBC0_A0A090N7U0|A0A024RBC0_B3KTW0|A0A024RBC0_P63208|A0A024RBC0_Q13616|A0A024RBF5_A0A090N7U0|A0A024RBF5_B3KTW0|A0A024RBF5_P63208|A0A024RBF5_Q13616|A0A090N7U0_A0A0S2Z4P6|A0A090N7U0_B2R8L3|A0A090N7U0_B7Z3H4|A0A090N7U0_P21583|A0A090N7U0_Q68DS0|A0A090N7U0_Q9Y297|A0A0S2Z4P6_B3KTW0|A0A0S2Z4P6_P63208|A0A0S2Z4P6_Q13616|B2R8L3_B3KTW0|B2R8L3_P63208|B2R8L3_Q13616|B3KTW0_B7Z3H4|B3KTW0_P21583|B3KTW0_Q68DS0|B3KTW0_Q9Y297|B7Z3H4_P63208|B7Z3H4_Q13616|P21583_P63208|P21583_Q13616|P63208_Q68DS0|P63208_Q9Y297|Q13616_Q68DS0|Q13616_Q9Y297	6.99143272188869	0	16		part			no	no	no	no	no	no	no	no	yes	yes	part	no	no	no	no	no	no	part	part
21059228				B2RAL6_B4E0R1|B2RAL6_P05107|B2RAL6_Q7Z614|B4E0R1_P11215|B4E0R1_P20701|B4E0R1_Q7Z614|P05107_P11215|P05107_P20701|P05107_Q7Z614|P05362_Q96AP7|P11215_Q7Z614|P20701_Q7Z614	6.99121330487381	2	8	no (P11215,Q96AP7)	part			no	no	no	no	no	no	no	no	yes	yes	part	no	no	no	no	no	no	part	part
15625278				A0A024R8E2_P34932|A0A0S2Z4L5_P34932|B0LPE5_P34932|B3KVH4_P34932|B4E0X2_P34932|L7RRS6_P34932|P00519_P34932|P04049_P34932|P11274_P34932|P31749_P34932|P34932_Q59FK4	6.9911335522421	1	11		part			no	no	no	no	no	no	no	no	yes	yes	part	no	no	no	no	no	no	no	part
9032250				A0A024R9B4_A0A024RBG7|A0A024R9B4_P25208|A0A024RBG7_A1L3A3|A0A024RBG7_Q02246|A1L3A3_P25208|P25208_Q02246	6.99099335974235	0	0	no (Q02246)	part			no	no	no	no	no	no	no	no	yes	yes	part	no	no	no	no	no	no	no	no
24068931				P01730_Q14624	6.99098370961963	0	0	no (Q14624)	no			no	no	no	no	no	no	yes	yes	no	no	yes	no	no	no	no	no	no	no	no
16628251				B4DN67_Q9Y5K6|P06241_Q9Y5K6|Q8N3V7_Q9Y5K6|Q96J84_Q9Y5K6	6.99085273673175	2	4	no (Q8N3V7)	no			no	no	no	no	no	no	no	no	yes	yes	part	no	no	no	no	no	no	part	part
26744779				P04406_Q06418|P04406_Q53H76|P04406_Q9UPR3|P26599_P26599|P26599_Q06418|P26599_Q53H76|P26599_Q92900|P26599_Q9UKA9|P26599_Q9UPR3|Q06418_Q53H76|Q06418_Q92900|Q06418_Q9UKA9|Q06418_Q9UPR3|Q53H76_Q92900|Q53H76_Q9UKA9|Q53H76_Q9UPR3|Q92900_Q9UPR3	6.98983532654409	5	14	no (Q53H76,Q9UKA9)	no			no	no	no	no	no	no	yes	yes	no	no	part	no	no	no	no	no	no	part	part
21742762				A4D177_P45973|A4D177_V9HWG0|B2R4S9_B2R995|B2R4S9_P23368|B2R4S9_P45973|B2R4S9_Q16798|B2R4S9_Q6TCH8|B2R4S9_V9HWG0|B2R995_P45973|B2R995_P62807|B2R995_V9HWG0|P23368_P45973|P23368_P62807|P23368_V9HWG0|P45973_P59665|P45973_P62807|P45973_Q13185|P45973_Q16798|P45973_Q6TCH8|P59665_P83916|P59665_Q6IBN6|P59665_V9HWG0|P62807_Q16798|P62807_Q6TCH8|P62807_V9HWG0|Q13185_V9HWG0|Q16798_V9HWG0|Q6TCH8_V9HWG0	6.98927189883893	2	11	no (P23368,P59665,Q16798)	part			no	no	no	no	no	no	no	no	yes	yes	part	no	no	no	no	no	no	no	part
20421936				O95271_P54274|O95271_Q9UJ68|P54274_Q9UJ68	6.98918716803173	1	3	no (Q9UJ68)	part			no	no	no	no	no	no	no	no	yes	yes	part	no	no	no	no	no	no	part	part
15596016				B9A012_Q96T58|D6RIS4_Q06330|D6RIS4_Q96T58|P35548_Q06330|P35548_Q96T58|Q06330_Q96T58|Q13402_Q96T58	6.98888521201113	3	7	no (Q13402)	part			no	no	no	no	no	no	no	no	yes	yes	part	no	no	no	no	no	no	part	part
18230186				A0A024RD16_B0AZV0|A0A024RD16_Q9Y3F4|A0A1U9X8R9_O14561|B0AZV0_B4DU24|B0AZV0_O14561|B0AZV0_P11831|B4DU24_Q9Y3F4|O14561_P14373|O14561_P49642|O14561_Q8NEF9|O14561_Q9Y3F4|P11831_Q8NEF9|P11831_Q9Y3F4|P49642_Q8NEF9	6.98878706288812	5	12	no (O14561,Q8NEF9)	part			no	no	no	no	no	no	yes	part	yes	part	part	no	no	no	no	no	no	no	part
17615294				A0A024R8K7_Q15149|A0A024R8N2_Q15149|A0A024R8T0_Q15149|B7ZLD8_Q15149|P16144_P17612|P16144_Q15149	6.98873125321738	0	4		part			no	no	no	no	no	no	no	no	yes	part	part	no	no	yes	part	no	no	part	part
17101731				A0A024RAU0_A4D1B1|A0A024RAU0_B7Z6C3|A0A024RAU0_E9PLT1|A0A024RAU0_P16671|A4D1B1_P78380|A4D1B1_Q6NYC1|B7Z6C3_P78380|B7Z6C3_Q6NYC1|E9PLT1_P78380|E9PLT1_Q6NYC1|P16671_P78380|P16671_Q6NYC1	6.98868799731467	0	0		part			no	no	no	no	no	no	no	no	yes	yes	part	no	no	no	no	no	no	no	no
11578689				P11021_P11912|P11912_P14625|P11912_P27824|P11912_V9HWB4|P11912_V9HWP2|P14625_P27824|P27824_V9HWP2	6.98838927262737	1	4		part			no	no	no	no	no	no	no	no	yes	yes	part	no	no	no	no	no	no	no	part
17517961				A0A024R2B3_Q9NTK1|A0A024R2C4_Q9NTK1|A0A024R4X6_A0A024R562|A0A024R4X6_A0A0A0MRE7|A0A024R4X6_A0A0C4DH20|A0A024R4X6_A0A0S2Z490|A0A024R4X6_O00198|A0A024R4X6_O43521|A0A024R4X6_Q13794|A0A024R4X6_Q92934|A0A024R4X6_Q96LC9|A0A024R562_A0A0A0MRE7|A0A024R562_A0A0C4DH20|A0A024R562_A0A0S2Z391|A0A024R562_A0A0S2Z490|A0A024R562_O00198|A0A024R562_O43521|A0A024R562_Q13323|A0A024R562_Q13794|A0A024R562_Q16611|A0A024R562_Q96LC9|A0A024R562_Q96PG8|A0A024R562_Q9BXH1|A0A0A0MRE7_A0A0S2Z391|A0A0A0MRE7_A0A0S2Z490|A0A0A0MRE7_O00198|A0A0A0MRE7_Q13323|A0A0A0MRE7_Q13794|A0A0A0MRE7_Q16611|A0A0A0MRE7_Q92934|A0A0A0MRE7_Q96LC9|A0A0A0MRE7_Q96PG8|A0A0A0MRE7_Q9BXH1|A0A0C4DH20_A0A0S2Z391|A0A0C4DH20_A0A0S2Z490|A0A0C4DH20_O00198|A0A0C4DH20_Q13323|A0A0C4DH20_Q13794|A0A0C4DH20_Q16611|A0A0C4DH20_Q92934|A0A0C4DH20_Q96LC9|A0A0C4DH20_Q96PG8|A0A0C4DH20_Q9BXH1|A0A0S2Z391_A0A0S2Z490|A0A0S2Z391_O00198|A0A0S2Z391_O43521|A0A0S2Z391_Q13794|A0A0S2Z391_Q92934|A0A0S2Z391_Q96LC9|A0A0S2Z391_Q96PG8|A0A0S2Z391_Q9BXH1|A0A0S2Z391_Q9UNW9|A0A0S2Z490_O00198|A0A0S2Z490_O43521|A0A0S2Z490_Q13323|A0A0S2Z490_Q16611|A0A0S2Z490_Q92934|A0A0S2Z490_Q96LC9|A0A0S2Z490_Q96PG8|A0A0S2Z490_Q9BXH1|I6LPK7_Q9UNW9|O00198_O43521|O00198_Q13323|O00198_Q13794|O00198_Q16611|O00198_Q92934|O00198_Q96LC9|O00198_Q96PG8|O00198_Q9BXH1|O43521_Q13323|O43521_Q13794|O43521_Q16611|O43521_Q92934|O43521_Q96LC9|O43521_Q96PG8|O43521_Q9BXH1|P10415_Q9NTK1|Q07812_Q9UNW9|Q13323_Q13794|Q13323_Q92934|Q13323_Q96LC9|Q13794_Q16611|Q13794_Q92934|Q13794_Q96LC9|Q13794_Q96PG8|Q13794_Q9BXH1|Q16611_Q92934|Q16611_Q96LC9|Q16611_Q96PG8|Q16611_Q9BXH1|Q16611_Q9UNW9|Q5ZPJ0_Q9UNW9|Q5ZPJ1_Q9UNW9|Q92934_Q96LC9|Q92934_Q96PG8|Q92934_Q9BXH1|Q96LC9_Q96PG8|Q96LC9_Q9BXH1	6.98819373857045	32	77	no (Q96PG8,Q9NTK1,Q9UNW9)	part			no	no	no	no	no	no	no	no	yes	yes	part	no	no	no	no	no	no	part	part
9298975				A0A024R7T3_A0A024RAM0|A0A024R7T3_Q92973|A0A024RAM0_A0A024RAZ7|A0A024RAM0_A0A024RB53|A0A024RAM0_P07910|A0A024RAM0_P09651|A0A024RAM0_P52597|A0A024RAZ7_Q92973|A0A024RB53_Q92973|P07910_Q92973|P09651_Q92973|P52597_Q92973	6.98775376543782	3	9		part			no	no	no	no	no	no	no	no	yes	yes	part	no	no	no	no	no	no	no	part
15183893				A0A024RD33_A0A024RD88|A0A024RD33_L7RSL3|A0A024RD33_P17948|A0A024RD33_P35968|A0A024RD37_A0A024RD88|A0A024RD37_L7RSL3|A0A024RD37_P17948|A0A024RD37_P35968|A0A024RD88_A0A087WTP4|A0A024RD88_A0A087WUD8|A0A024RD88_A0A087X0B2|A0A024RD88_A0A087X1L1|A0A024RD88_A0A0Y0IMM4|A0A024RD88_A2A2V4|A0A024RD88_L7RSL3|A0A024RD88_P15692|A0A024RD88_P17948|A0A087WTP4_L7RSL3|A0A087WTP4_P17948|A0A087WTP4_P35968|A0A087WUD8_L7RSL3|A0A087WUD8_P17948|A0A087WUD8_P35968|A0A087X0B2_L7RSL3|A0A087X0B2_P17948|A0A087X0B2_P35968|A0A087X1L1_L7RSL3|A0A087X1L1_P17948|A0A087X1L1_P35968|A0A0Y0IMM4_L7RSL3|A0A0Y0IMM4_P17948|A0A0Y0IMM4_P35968|A2A2V4_L7RSL3|A2A2V4_P17948|A2A2V4_P35968|L7RSL3_P15692|L7RSL3_P35968|P15692_P17948|P15692_P35968|P17948_P35968	6.98768376723172	4	24		part			no	no	no	no	no	no	no	no	yes	yes	part	no	no	no	no	no	no	part	part
7488231				P01133_Q99623	6.98762647637722	0	0		no			no	no	no	no	no	no	no	no	yes	yes	yes	no	no	no	no	no	no	no	no
15784142				A0A024RCX5_A0A0E3SU01|A0A024RCX5_P23560|A0A0E3SU01_P21754|A0A0E3SU01_P38936|P21754_P23560|P23560_P38936	6.98674130359443	0	0	no (P23560)	part			no	no	no	no	no	no	no	no	yes	yes	part	no	no	no	no	no	no	no	no
19305803				A0A024R1T1_P18846|A0A024R1T1_Q03060|A0A024R1T1_Q92793|P18846_Q03060|P18846_Q86WX3|P18846_Q92793|Q03060_Q86WX3|Q03060_Q92793|Q86WX3_Q92793	6.98663210049802	3	9		part			no	no	no	no	no	no	no	no	yes	yes	part	no	no	no	no	no	no	no	part
18091980				A0A1B0GWJ0_J3KNB4|A0A1B0GWJ0_P49913|J3KNB4_P30566|J3KNB4_X5D7W4|J3KNB4_X5D8S6|O15118_P12838|P12838_P60022|P30566_P49913|P49913_X5D7W4|P49913_X5D8S6	6.98570613892272	1	2	no (P12838,P30566)	part			no	no	no	no	no	no	no	no	yes	yes	part	no	no	no	no	no	no	part	part
11441143				A0A0S2Z3D5_P05090|P02649_P05090	6.98420077829006	0	0		part			no	no	no	no	no	no	no	no	yes	yes	part	no	no	no	no	no	no	no	no
3261170				P01036_P07339|P01036_V9HWI3	6.98355863641655	0	0	no (P01036)	part			no	no	no	no	no	no	no	no	yes	yes	part	no	no	no	no	no	no	no	no
9032297				B0LPF3_B2RBL9|B0LPF3_B3KWE2|B0LPF3_P56945|B2RBL9_P62993|B3KWE2_P62993|P56945_P62993	6.9835017431825	1	4		part			no	no	no	no	no	no	no	no	yes	yes	part	no	no	no	no	no	no	no	part
20352102				B3KQM6_Q9H492|G5E9C8_Q9H492|O95352_Q9H492|Q07889_Q9H492	6.98330769144641	1	4		part			no	no	no	no	no	no	no	no	yes	yes	part	no	no	no	no	no	no	no	part
18196534				A0A024RCS3_K9J972|A0A024RCS3_P25445|A0A024RCS3_Q13158|A0A024RCS3_Q59FU8|B4E1C1_K9J972|B4E1C1_P25445|B4E1C1_Q13158|B4E1C1_Q59FU8|K9J972_P05412|K9J972_Q53F85|K9J972_Q9UER7|P05412_P25445|P05412_P48023|P05412_Q53ZZ1|P05412_Q59FU8|P25445_Q53F85|P25445_Q9UER7|Q13158_Q53F85|Q13158_Q9UER7|Q53F85_Q59FU8|Q59FU8_Q9UER7	6.98267934719262	4	15		part			no	no	no	no	no	no	no	no	yes	yes	part	no	no	no	no	no	no	part	part
21224387				A0A024R3A6_A0A024R3E4|A0A024R3A6_K0KVU2|A0A024R3A6_P46937|A0A024R3A6_Q4VCS5|A0A024R3A6_Q86T74|A0A024R3E4_Q4VCS5|A0A024R3E4_Q8IY63|A0A024R3E4_Q9Y2J4|A0A0D9SEN7_Q9UMN6|I3L354_Q9UMN6|K0KVU2_Q4VCS5|K0KVU2_Q8IY63|K0KVU2_Q9Y2J4|O95835_Q16635|O95835_Q9GZV5|P28347_Q16635|P28347_Q9GZV5|P46937_Q4VCS5|P46937_Q8IY63|P46937_Q9Y2J4|Q13950_Q9UMN6|Q16635_Q4VCS5|Q32MY8_Q9UMN6|Q4VCS5_Q68EM7|Q4VCS5_Q86T74|Q4VCS5_Q8IY63|Q4VCS5_Q9GZV5|Q86T74_Q8IY63|Q86T74_Q9Y2J4|Q8IY63_Q9GZV5|Q9GZV5_Q9Y2J4	6.98187218709162	7	21	no (Q16635,Q8IY63)	part	yes		no	no	no	no	no	no	yes	part	yes	part	part	yes	part	no	no	no	no	part	part
17786945				A0A024QZE7_A0A024R2B3|A0A024QZE7_A0A024R2C4|A0A024QZE7_P10415|A0A024R2B3_A0A140VJQ8|A0A024R2B3_B7Z5P7|A0A024R2B3_F5GZ78|A0A024R2B3_O43294|A0A024R2B3_O60711|A0A024R2B3_P49023|A0A024R2C4_A0A140VJQ8|A0A024R2C4_B7Z5P7|A0A024R2C4_F5GZ78|A0A024R2C4_O43294|A0A024R2C4_O60711|A0A024R2C4_P49023|A0A140VJQ8_P10415|B7Z5P7_P10415|F5GZ78_P10415|O43294_P10415|O60711_P10415|P10415_P49023	6.98180844939421	1	9		part			no	no	no	no	no	no	no	no	yes	yes	part	no	no	no	no	no	no	no	part
20086172				A0A024R849_F1D8N3|A0A024R849_Q0PTK2|A0A024R849_Q7LCB3|A0A024R849_Q92731|F1D8N3_Q63ZY2|F1D8N3_Q99527|Q0PTK2_Q63ZY2|Q0PTK2_Q99527|Q63ZY2_Q7LCB3|Q63ZY2_Q92731|Q7LCB3_Q99527|Q92731_Q99527	6.98133481230628	0	0	no (Q99527)	part			no	no	no	no	no	no	no	no	yes	yes	part	no	no	no	no	no	no	no	no
18625844				A0A024R9C1_Q92562|P11940_Q92562|Q504Q3_Q58A45|Q504Q3_Q96IQ6|Q504Q3_Q9UIV1|Q58A45_Q96IQ6|Q58A45_Q9UIV1|Q92562_Q96IQ6|Q92562_Q9UIV1	6.98123913892953	2	5		part			no	no	no	no	no	no	no	no	yes	yes	part	no	no	no	no	no	no	part	part
16999872				P56545_Q09472|P56545_Q13363|P56545_Q7Z6C1|P56545_X5D8Y5|Q09472_Q5SQP8|Q13363_Q5SQP8|Q5SQP8_Q7Z6C1|Q5SQP8_X5D8Y5	6.981072536663	2	6		part			no	no	no	no	no	no	no	no	yes	yes	part	no	no	no	no	no	no	no	part
16214938				P01584_P42224	6.98104001755798	0	0	no (P01584)	no			no	no	no	no	no	no	no	no	yes	yes	yes	no	no	no	no	no	no	no	no
7679953				B4DKX6_Q14574|P15924_Q14574|Q14574_Q4LE79	6.98054103793121	1	3	no (Q14574)	part			no	no	no	no	no	no	no	no	yes	yes	part	no	no	no	no	no	no	no	part
17243079				D2KUA6_Q9HD89|E9PFX5_Q9HD89|P37231_Q9HD89|Q4W448_Q9HD89	6.98030359931467	0	0	no (Q9HD89)	part			no	no	no	no	no	no	no	no	yes	yes	part	no	no	no	no	no	no	no	no
9928723				P18846_Q03060	6.98020077829006	1	1		no			no	no	no	no	no	no	no	no	yes	yes	yes	no	no	no	no	no	no	no	yes
11113155				A0A024R0V4_O15117|A0A024R0V4_Q13094|A0A024R244_A0A0S2Z4Y3|A0A024R244_P16333|A0A024R273_A0A0S2Z4Y3|A0A024R273_P16333|A0A0S2Z4Y3_B0LPE5|A0A0S2Z4Y3_B3KVH4|A0A0S2Z4Y3_P31749|A0A0S2Z4Y3_P43405|A6NI47_O15117|B0LPE5_P16333|B3KVH4_P16333|O15117_P50552|P16333_P31749|P16333_P43405|P50552_Q13094	6.979823172784	2	11	no (A6NI47)	part			no	no	no	no	no	no	no	no	yes	yes	part	no	no	no	no	no	no	part	part
20731879				A0A024QZJ8_B7Z3N9|A0A024QZJ8_P20749|B2ZZ87_B7Z3N9|B2ZZ87_P20749|B7Z3D6_B7Z3N9|B7Z3D6_P20749|B7Z3N9_I6L9I5|B7Z3N9_P06493|B7Z3N9_Q86UW6|I6L9I5_P20749|P06493_P20749|P20749_Q86UW6	6.97961285021065	2	8	no (Q86UW6)	part			no	no	no	no	no	no	no	no	yes	yes	part	no	no	no	no	no	no	no	part
17576803				P00747_P05121|P00747_P14317|P00747_P14784|P00747_P20333|P00747_Q92945|P00747_Q9Y286|P00749_P05121|P00750_P05121|P01375_P05121|P05121_P14317|P05121_P14784|P05121_P20333|P05121_Q92945|P05121_Q9Y286|P08138_Q9HD26	6.97864341934526	5	14	no (P00750,Q9Y286)	no			no	no	no	no	no	no	yes	part	yes	part	part	no	no	no	no	no	no	part	part
12930553				A0A024R3B9_B2RAL6|A0A024R3B9_B4DXM8|A0A024R3B9_B4E0R1|A0A024R3B9_P05107|A0A024R3B9_P20701|A0A024R3B9_Q68CY7|A0A024R3B9_Q7Z3W2|A0A024R3B9_Q8N381|A0A024R3B9_Q92569|B2RAL6_B4DXM8|B2RAL6_B4E0R1|B2RAL6_P02511|B2RAL6_P05107|B2RAL6_Q68CY7|B2RAL6_Q7Z3W2|B2RAL6_Q8N381|B2RAL6_Q92569|B2RAL6_V9HW27|B4DXM8_P02511|B4DXM8_P11215|B4DXM8_P20701|B4DXM8_V9HW27|B4E0R1_P02511|B4E0R1_P20701|B4E0R1_V9HW27|P02511_P05107|P02511_P20701|P02511_Q68CY7|P02511_Q7Z3W2|P02511_Q8N381|P02511_Q92569|P05107_P20701|P05107_V9HW27|P10696_Q13158|P11215_Q68CY7|P11215_Q7Z3W2|P11215_Q8N381|P11215_Q92569|P20701_Q68CY7|P20701_Q7Z3W2|P20701_Q8N381|P20701_Q92569|P20701_V9HW27|Q68CY7_V9HW27|Q7Z3W2_V9HW27|Q8N381_V9HW27|Q92569_V9HW27	6.97841941112902	2	22	no (P10696,P11215)	part			no	no	no	no	no	no	no	no	yes	yes	part	no	no	no	no	no	no	part	part
