pair_id_clean	ida_clean	idb_clean	pubid	taxon	OmniPath_interactions
Q8IZK6_Q9GZU1	Q9GZU1	Q8IZK6	16606612	9606	1
Q8IZK6_Q9GZU1	Q9GZU1	Q8IZK6	19885840	9606	1
P37840_Q9H4B4	Q9H4B4	P37840	21849493	9606	1
P37840_Q9H4B4	Q9H4B4	P37840	19889641	9606	1
P37840_P53350	P53350	P37840	21849493	9606	1
P37840_P53350	P53350	P37840	19889641	9606	1
P37840_P53350	P53350	P37840	25637461	9606	1
P37840_P53350	P53350	P37840	22315227	9606	1
P37840_P53350	P53350	P37840	18343814	9606	1
P37840_P53350	P53350	P37840	25394490	9606	1
P37840_P53350	P53350	P37840	14579119	9606	1
P37840_P53350	P53350	P37840	11813001	9606	1
P37840_P53350	P53350	P37840	22344688	9606	1
P37840_P53350	P53350	P37840	22079575	9606	1
P37840_P53350	P53350	P37840	18178617	9606	1
P37840_P53350	P53350	P37840	10852916	9606	1
P37840_P53350	P53350	P37840	18238775	9606	1
P37840_P53350	P53350	P37840	18562315	9606	1
P37840_P53350	P53350	P37840	12505616	9606	1
P37840_P53350	P53350	P37840	16959772	9606	1
P37840_P53350	P53350	P37840	20064389	9606	1
P37840_P53350	P53350	P37840	21400129	9606	1
P37840_P53350	P53350	P37840	19004816	9606	1
P37840_P53350	P53350	P37840	20356833	9606	1
P37840_P53350	P53350	P37840	21865317	9606	1
P37840_P53350	P53350	P37840	10617630	9606	1
P37840_P53350	P53350	P37840	16957079	9606	1
P37840_P53350	P53350	P37840	17296554	9606	1
P37840_P53350	P53350	P37840	15834418	9606	1
P37840_P53350	P53350	P37840	16847063	9606	1
P37840_P53350	P53350	P37840	21562258	9606	1
P37840_P53350	P53350	P37840	15944382	9606	1
P37840_P53350	P53350	P37840	17652097	9606	1
P37840_P53350	P53350	P37840	14645218	9606	1
P37840_P67775	P67775	P37840	21562258	9606	1
P37840_P62714	P62714	P37840	21562258	9606	1
P30874_P35626	P35626	P30874	22538189	9606	1
P30874_P35626	P35626	P30874	24565897	9606	1
P30874_P35626	P35626	P30874	24637622	9606	1
P30874_P35626	P35626	P30874	23418396	9606	1
P30874_P35626	P35626	P30874	21343287	9606	1
P30874_P35626	P35626	P30874	25012983	9606	1
P35626_P41146	P35626	P41146	23086955	9606	1
P35626_P51811	P35626	P51811	9647734	9606	1
P68400_Q96PX8	P68400	Q96PX8	19640509	9606	1
P17252_Q05940	P17252	Q05940	24321511	9606	1
P34741_Q92630	Q92630	P34741	9244383	9606	1
Q13131_Q9BU19	Q13131	Q9BU19	17097062	9606	1
O14965_Q9UD71	O14965	Q9UD71	11551964	9606	1
P67775_Q9UD71	P67775	Q9UD71	12065642	9606	1
P67775_Q9UD71	P67775	Q9UD71	10217279	9606	1
P36873_Q9UD71	Q9UD71	P36873	9108011	9606	1
P36873_Q9UD71	Q9UD71	P36873	6087160	9606	1
O14558_Q9UD71	O14558	Q9UD71	18948619	9606	1
P62714_Q9UD71	P62714	Q9UD71	12065642	9606	1
P62714_Q9UD71	P62714	Q9UD71	10217279	9606	1
P31749_Q9H6Z4	P31749	Q9H6Z4	18280241	9606	1
P53350_Q96BK5	P53350	Q96BK5	20573420	9606	1
P31749_Q9Y261	P31749	Q9Y261	23416070	9606	1
P31749_Q9Y261	P31749	Q9Y261	14500912	9606	1
P15884_P68400	P68400	P15884	11711551	9606	1
P15884_Q9UBE8	Q9UBE8	P15884	2861485	9606	1
P04040_Q05655	Q05655	P04040	24211614	9606	1
Q96GD4_Q9UBB4	Q96GD4	Q9UBB4	25666058	9606	1
P05549_P68400	P68400	P05549	21777522	9606	1
P05549_P17612	P17612	P05549	10037142	9606	1
P49841_Q9UKT5	P49841	Q9UKT5	21242966	9606	1
P49841_Q9UKT5	P49841	Q9UKT5	18187866	9606	1
P49841_Q9UKT5	P49841	Q9UKT5	18598945	9606	1
P17612_Q16790	P17612	Q16790	22037869	9606	1
P06493_P12272	P06493	P12272	10373465	9606	1
P12272_P49190	P12272	P49190	8702701	9606	1
P17252_Q99626	P17252	Q99626	11729123	9606	1
O14921_P17612	P17612	O14921	20974683	9606	1
O95471_Q96J92	Q96J92	O95471	23433123	9606	1
O95471_Q96J92	Q96J92	O95471	17651736	9606	1
P62136_Q9BV73	P62136	Q9BV73	10880350	9606	1
P36873_Q9BV73	P36873	Q9BV73	10880350	9606	1
P62140_Q9BV73	P62140	Q9BV73	10880350	9606	1
P68400_Q8NE71	P68400	Q8NE71	17894550	9606	1
P04406_Q15382	P04406	Q15382	19451232	9606	1
Q15382_Q8IW41	Q8IW41	Q15382	21336308	9606	1
P17252_Q13002	P17252	Q13002	22522402	9606	1
P27708_P36873	P36873	P27708	4092695	9606	1
P23443_P27708	P23443	P27708	23429703	9606	1
P23443_P27708	P23443	P27708	1359877	9606	1
P27708_P62140	P62140	P27708	4092695	9606	1
P27708_P62714	P62714	P27708	4092695	9606	1
P11388_Q9H4B4	Q9H4B4	P11388	18062778	9606	1
P11388_Q9H4B4	Q9H4B4	P11388	17081983	9606	1
P11388_Q9H4B4	Q9H4B4	P11388	18669648	9606	1
P15336_Q9H4B4	Q9H4B4	P15336	21098032	9606	1
P15336_Q9H4B4	Q9H4B4	P15336	20068231	9606	1
Q16143_Q9H4B4	Q9H4B4	Q16143	21849493	9606	1
Q16143_Q9H4B4	Q9H4B4	Q16143	19889641	9606	1
P62258_Q9H4B4	Q9H4B4	P62258	22828320	9606	1
P17612_Q07955	P17612	Q07955	22393468	9606	1
Q86Y07_Q9UHP3	Q86Y07	Q9UHP3	25755282	9606	1
Q13469_Q86Y07	Q86Y07	Q13469	23105117	9606	1
P17936_P48729	P48729	P17936	10650937	9606	1
O14777_Q96PY6	Q96PY6	O14777	21832156	9606	1
O14777_Q96PY6	Q96PY6	O14777	18297113	9606	1
O14777_Q96PY6	Q96PY6	O14777	24662830	9606	1
O14777_Q96PY6	Q96PY6	O14777	26595804	9606	1
O14777_Q96PY6	Q96PY6	O14777	12386167	9606	1
P46940_Q8TAS1	Q8TAS1	P46940	15695813	9606	1
Q8TAS1_Q9BSJ6	Q8TAS1	Q9BSJ6	23419774	9606	1
P46527_Q8TAS1	Q8TAS1	P46527	10831586	9606	1
P46527_Q8TAS1	Q8TAS1	P46527	12093740	9606	1
P46527_Q8TAS1	Q8TAS1	P46527	12042314	9606	1
P46527_Q8TAS1	Q8TAS1	P46527	15302935	9606	1
P46527_Q8TAS1	Q8TAS1	P46527	14504289	9606	1
P02686_Q8TAS1	Q8TAS1	P02686	10880969	9606	1
P02686_Q8TAS1	Q8TAS1	P02686	16401070	9606	1
P17600_Q8TAS1	Q8TAS1	P17600	10880969	9606	1
P17600_Q8TAS1	Q8TAS1	P17600	12237306	9606	1
Q15418_Q9HC62	Q15418	Q9HC62	25689261	9606	1
Q15078_Q2M2I8	Q2M2I8	Q15078	18326489	9606	1
Q15078_Q2M2I8	Q2M2I8	Q15078	20033852	9606	1
Q15078_Q2M2I8	Q2M2I8	Q15078	17121855	9606	1
P49757_Q2M2I8	Q2M2I8	P49757	18657069	9606	1
P49757_Q2M2I8	Q2M2I8	P49757	17609107	9606	1
Q2M2I8_Q9BXS5	Q2M2I8	Q9BXS5	11877461	9606	1
O60928_P17252	P17252	O60928	18976636	9606	1
O60928_P17612	P17612	O60928	18976636	9606	1
P06493_P54578	P06493	P54578	26523394	9606	1
O43683_P0C0S8	O43683	P0C0S8	24055156	9606	1
O43683_P0C0S8	O43683	P0C0S8	26190260	9606	1
O43683_Q14683	O43683	Q14683	15604152	9606	1
O15119_Q9Y243	Q9Y243	O15119	25595898	9606	1
Q16539_Q9NRR4	Q16539	Q9NRR4	25699712	9606	1
P16066_P53350	P53350	P16066	9528788	9606	1
P16066_P17612	P17612	P16066	20977274	9606	1
P16066_P17612	P17612	P16066	9528788	9606	1
P42574_Q13541	P42574	Q13541	10672017	9606	1
P41091_P42574	P42574	P41091	10672017	9606	1
P42574_Q14103	Q14103	P42574	15257295	9606	1
P11473_P42574	P11473	P42574	18259074	9606	1
P11473_P42574	P11473	P42574	18832097	9606	1
P42574_Q15717	Q15717	P42574	15257295	9606	1
P42574_Q01082	P42574	Q01082	9712874	9606	1
O14920_P42574	P42574	O14920	11741536	9606	1
O14920_P42574	P42574	O14920	9367996	9606	1
P16144_P42574	P42574	P16144	17178732	9606	1
P20042_P42574	P42574	P20042	10672017	9606	1
P42574_P48426	P42574	P48426	11042212	9606	1
P42574_Q13362	P42574	Q13362	9582351	9606	1
P42574_P62714	P62714	P42574	15569672	9606	1
P42574_Q8TCW9	P42574	Q8TCW9	11555640	9606	1
P42574_Q8TDR4	Q8TDR4	P42574	17765974	9606	1
P42574_Q02080	P42574	Q02080	11904443	9606	1
P42574_Q13635	P42574	Q13635	23074268	9606	1
P42574_Q13635	P42574	Q13635	12907805	9606	1
P42574_Q16082	Q16082	P42574	18266962	9606	1
P42574_Q13075	Q13075	P42574	11896143	9606	1
P42574_Q15173	Q15173	P42574	15569672	9606	1
P42574_Q9BY44	P42574	Q9BY44	10734073	9606	1
P52333_Q96LC7	P52333	Q96LC7	11733002	9606	1
Q08881_Q96LC7	Q08881	Q96LC7	11733002	9606	1
Q96A00_Q9UQM7	Q9UQM7	Q96A00	12604330	9606	1
Q16566_Q9UQM7	Q16566	Q9UQM7	26163515	9606	1
Q16566_Q9UQM7	Q16566	Q9UQM7	9677407	9606	1
Q05682_Q9UQM7	Q9UQM7	Q05682	2170388	9606	1
Q01970_Q9UQM7	Q01970	Q9UQM7		9606	1
Q01970_Q9UQM7	Q9UQM7	Q01970	11325525	9606	1
O14490_Q9UQM7	Q9UQM7	O14490	23143515	9606	1
P10242_Q9UQM7	Q9UQM7	P10242	8960373	9606	1
Q9UQM7_Q9Y496	Q9UQM7	Q9Y496	25878107	9606	1
Q9UQM7_Q9Y496	Q9UQM7	Q9Y496	24338362	9606	1
P24864_Q9UQM7	Q9UQM7	P24864	8861947	9606	1
P24864_Q9UQM7	Q9UQM7	P24864	15364936	9606	1
Q13009_Q9UQM7	Q9UQM7	Q13009	10212259	9606	1
P47712_Q9UQM7	Q9UQM7	P47712	11479288	9606	1
Q15003_Q9UQM7	Q15003	Q9UQM7	10827168	9606	1
Q15003_Q9UQM7	Q15003	Q9UQM7	11160423	9606	1
Q15003_Q9UQM7	Q9UQM7	Q15003	10827168	9606	1
Q15003_Q9UQM7	Q9UQM7	Q15003	11160423	9606	1
P67775_Q9UQM7	P67775	Q9UQM7	7798931	9606	1
P67775_Q9UQM7	P67775	Q9UQM7	9109540	9606	1
P67775_Q9UQM7	Q9UQM7	P67775		9606	1
P35372_Q9UQM7	Q9UQM7	P35372	10908300	9606	1
P62136_Q9UQM7	P62136	Q9UQM7	9109540	9606	1
Q9NZV8_Q9UQM7	Q9UQM7	Q9NZV8	15071113	9606	1
P36873_Q9UQM7	P36873	Q9UQM7	12928489	9606	1
P36873_Q9UQM7	P36873	Q9UQM7	8753794	9606	1
P36873_Q9UQM7	P36873	Q9UQM7	9109540	9606	1
Q06210_Q9UQM7	Q9UQM7	Q06210	17941647	9606	1
Q05469_Q9UQM7	Q9UQM7	Q05469	9636039	9606	1
P26678_Q9UQM7	Q9UQM7	P26678	11854448	9606	1
P26678_Q9UQM7	Q9UQM7	P26678	18708665	9606	1
P07101_Q9UQM7	Q9UQM7	P07101	1680128	9606	1
P42261_Q9UQM7	Q9UQM7	P42261	7509863	9606	1
P42261_Q9UQM7	Q9UQM7	P42261	10077673	9606	1
P42261_Q9UQM7	Q9UQM7	P42261	9197267	9606	1
P42261_Q9UQM7	Q9UQM7	P42261	21135237	9606	1
P04626_Q9UQM7	Q9UQM7	P04626	8700533	9606	1
P04626_Q9UQM7	Q9UQM7	P04626	10910043	9606	1
P16070_Q9UQM7	Q9UQM7	P16070	11463356	9606	1
P16070_Q9UQM7	Q9UQM7	P16070	9580567	9606	1
P16070_Q9UQM7	Q9UQM7	P16070	1281449	9606	1
P16070_Q9UQM7	Q9UQM7	P16070	19582779	9606	1
P00736_Q9UQM7	Q9UQM7	P00736	8635594	9606	1
Q4G163_Q9UQM7	Q9UQM7	Q4G163	16407128	9606	1
P55055_Q9UQM7	Q9UQM7	P55055	21331046	9606	1
P11137_Q9UQM7	Q9UQM7	P11137	9341200	9606	1
P11137_Q9UQM7	Q9UQM7	P11137	7890745	9606	1
P11137_Q9UQM7	Q9UQM7	P11137	2561875	9606	1
P08670_Q9UQM7	Q9UQM7	P08670	11420699	9606	1
P08670_Q9UQM7	Q9UQM7	P08670	16140754	9606	1
P08670_Q9UQM7	Q9UQM7	P08670	9794428	9606	1
P08670_Q9UQM7	Q9UQM7	P08670	11895474	9606	1
P08670_Q9UQM7	Q9UQM7	P08670	14722118	9606	1
P35367_Q9UQM7	Q9UQM7	P35367	15107581	9606	1
P35367_Q9UQM7	Q9UQM7	P35367	10101032	9606	1
O00631_Q9UQM7	Q9UQM7	O00631	23455424	9606	1
Q9BXL7_Q9UQM7	Q9UQM7	Q9BXL7	16809782	9606	1
Q15121_Q9UQM7	Q9UQM7	Q15121	15916534	9606	1
P51790_Q9UQM7	Q9UQM7	P51790	23165767	9606	1
P51790_Q9UQM7	Q9UQM7	P51790	14754994	9606	1
P15924_Q9UQM7	Q9UQM7	P15924	7525582	9606	1
Q92736_Q9UQM7	Q9UQM7	Q92736	22511749	9606	1
Q92736_Q9UQM7	Q9UQM7	Q92736	20056922	9606	1
Q92736_Q9UQM7	Q9UQM7	Q92736	22304913	9606	1
Q92736_Q9UQM7	Q9UQM7	Q92736	14514795	9606	1
Q92736_Q9UQM7	Q9UQM7	Q92736	15790957	9606	1
Q92736_Q9UQM7	Q9UQM7	Q92736	17239900	9606	1
Q92736_Q9UQM7	Q9UQM7	Q92736	16407108	9606	1
Q92736_Q9UQM7	Q9UQM7	Q92736	17643448	9606	1
P15036_Q9UQM7	Q9UQM7	P15036	19182667	9606	1
P15036_Q9UQM7	Q9UQM7	P15036	25117710	9606	1
Q04760_Q9UQM7	Q9UQM7	Q04760	19199007	9606	1
Q13362_Q9UQM7	Q9UQM7	Q13362	10646534	9606	1
P62834_Q9UQM7	Q9UQM7	P62834	9867809	9606	1
P09917_Q9UQM7	Q9UQM7	P09917	11844797	9606	1
P62140_Q9UQM7	P62140	Q9UQM7	9109540	9606	1
P62714_Q9UQM7	P62714	Q9UQM7	7798931	9606	1
P62714_Q9UQM7	P62714	Q9UQM7	9109540	9606	1
P21817_Q9UQM7	Q9UQM7	P21817	1645727	9606	1
Q9UBS5_Q9UQM7	Q9UQM7	Q9UBS5	20643921	9606	1
Q9NZU7_Q9UQM7	Q9NZU7	Q9UQM7	9920909	9606	1
Q92783_Q9UQM7	Q9UQM7	Q92783	10993906	9606	1
Q92783_Q9UQM7	Q9UQM7	Q92783	11687594	9606	1
Q08043_Q9UQM7	Q08043	Q9UQM7	11160423	9606	1
Q08043_Q9UQM7	Q9UQM7	Q08043	11160423	9606	1
A7KAX9_Q9UQM7	Q9UQM7	A7KAX9	12531901	9606	1
P21579_Q9UQM7	Q9UQM7	P21579	9016342	9606	1
Q9P0L0_Q9UQM7	Q9UQM7	Q9P0L0	8876242	9606	1
P48668_Q9UQM7	Q9UQM7	P48668	9054461	9606	1
Q92777_Q9UQM7	Q9UQM7	Q92777	10571231	9606	1
P47870_Q9UQM7	Q9UQM7	P47870	1334482	9606	1
P17600_Q9UQM7	Q9UQM7	P17600	7849051	9606	1
P17600_Q9UQM7	Q9UQM7	P17600	3118371	9606	1
P17600_Q9UQM7	Q9UQM7	P17600	7890745	9606	1
P17600_Q9UQM7	Q9UQM7	P17600	9016342	9606	1
P09960_Q9UQM7	Q9UQM7	P09960	9395533	9606	1
Q86UR5_Q9UQM7	Q9UQM7	Q86UR5	12871946	9606	1
Q13277_Q9UQM7	Q9UQM7	Q13277	11978810	9606	1
Q9UQM7_Q9Y2J0	Q9UQM7	Q9Y2J0	7891174	9606	1
Q9UQM7_Q9Y2J0	Q9UQM7	Q9Y2J0	9425005	9606	1
Q8NFW9_Q9UQM7	Q8NFW9	Q9UQM7	10336484	9606	1
Q00975_Q9UQM7	Q9UQM7	Q00975	16982421	9606	1
Q00975_Q9UQM7	Q9UQM7	Q00975	9278528	9606	1
P01148_Q9UQM7	P01148	Q9UQM7	12810529	9606	1
P25098_P32942	P25098	P32942	11784723	9606	1
Q13131_Q16875	Q13131	Q16875	12065600	9606	1
P68400_Q16875	P68400	Q16875	12065600	9606	1
P68400_Q16875	P68400	Q16875	9836440	9606	1
P54646_Q16875	P54646	Q16875	12065600	9606	1
P54646_Q16875	P54646	Q16875	19690332	9606	1
P54646_Q16875	P54646	Q16875	18669648	9606	1
Q14573_Q9HBA0	Q14573	Q9HBA0	18826956	9606	1
Q14573_Q9HBA0	Q14573	Q9HBA0	18378772	9606	1
Q9H4A3_Q9UHW9	Q9H4A3	Q9UHW9	19665974	9606	1
O14965_Q9H4A3	O14965	Q9H4A3	14611643	9606	1
Q9H4A3_Q9UEW8	Q9H4A3	Q9UEW8	18270262	9606	1
Q9H4A3_Q9UEW8	Q9H4A3	Q9UEW8	17190791	9606	1
Q9H4A3_Q9UEW8	Q9H4A3	Q9UEW8	16083423	9606	1
P12004_Q9HAW4	P12004	Q9HAW4	18451105	9606	1
P10914_P12004	P10914	P12004	19129219	9606	1
P12004_Q9UNS1	P12004	Q9UNS1	18451105	9606	1
P17252_P36542	P17252	P36542	25627689	9606	1
Q03060_Q16566	Q16566	Q03060	8523736	9606	1
Q03060_Q16566	Q16566	Q03060	7799965	9606	1
P23443_Q03060	Q03060	P23443		9606	1
P10398_Q15599	P10398	Q15599	26310448	9606	1
P10398_Q15599	P10398	Q15599	26251448	9606	1
P51790_Q15599	Q15599	P51790	11967229	9606	1
Q00535_Q9NXR1	Q00535	Q9NXR1	26206584	9606	1
Q00535_Q9NXR1	Q00535	Q9NXR1	16682949	9606	1
Q9NXR1_Q9UIJ5	Q9UIJ5	Q9NXR1	19927128	9606	1
P05129_Q7Z2E3	P05129	Q7Z2E3	19561170	9606	1
P05129_Q03721	P05129	Q03721	9649584	9606	1
P05129_Q15118	Q15118	P05129	17053865	9606	1
P05129_P19429	P05129	P19429	15769444	9606	1
P05129_Q14155	P05129	Q14155	25009260	9606	1
P05129_P08138	P05129	P08138	19710323	9606	1
P05129_P50281	P05129	P50281	22315223	9606	1
P05129_P50281	P05129	P50281	22002060	9606	1
P05129_P50281	P05129	P50281	19458085	9606	1
P05129_P43629	P05129	P43629	17911614	9606	1
P04049_P05129	P05129	P04049	8288587	9606	1
P04049_P05129	P05129	P04049	17053865	9606	1
P04083_P05129	P05129	P04083	24103589	9606	1
P05129_Q14145	P05129	Q14145	12198130	9606	1
P06493_Q96JH7	P06493	Q96JH7	23500464	9606	1
Q13882_Q9NRY4	Q13882	Q9NRY4	15592455	9606	1
Q13882_Q9NRY4	Q13882	Q9NRY4	18829532	9606	1
Q13882_Q9NRY4	Q13882	Q9NRY4	17389395	9606	1
Q13882_Q9NRY4	Q13882	Q9NRY4	19690332	9606	1
Q13882_Q9NRY4	Q13882	Q9NRY4	19534553	9606	1
Q13882_Q9NRY4	Q13882	Q9NRY4	18083107	9606	1
Q99952_Q9NRY4	Q99952	Q9NRY4	12554790	9606	1
Q13464_Q9NRY4	Q13464	Q9NRY4	19103606	9606	1
Q13464_Q9NRY4	Q13464	Q9NRY4	19673492	9606	1
P42684_Q9NRY4	P42684	Q9NRY4	15592455	9606	1
P42684_Q9NRY4	P42684	Q9NRY4	18829532	9606	1
P42684_Q9NRY4	P42684	Q9NRY4	17389395	9606	1
P42684_Q9NRY4	P42684	Q9NRY4	19690332	9606	1
P42684_Q9NRY4	P42684	Q9NRY4	19534553	9606	1
P42684_Q9NRY4	P42684	Q9NRY4	18083107	9606	1
P00519_Q9NRY4	P00519	Q9NRY4	20841568	9606	1
P00519_Q9NRY4	P00519	Q9NRY4	15084284	9606	1
P20248_Q15717	Q15717	P20248	12963828	9606	1
P20248_Q15717	Q15717	P20248	18519672	9606	1
O76039_Q9HCJ2	O76039	Q9HCJ2	22922712	9606	1
P18848_P35637	P18848	P35637	18471544	9606	1
P18848_Q15349	Q15349	P18848	15109498	9606	1
P18848_Q15349	Q15349	P18848	11238952	9606	1
P18848_Q9GZQ8	P18848	Q9GZQ8	20038797	9606	1
O75385_P18848	P18848	O75385	23078367	9606	1
P18848_Q9H1Y0	P18848	Q9H1Y0	20038797	9606	1
P18848_Q9BY44	Q9BY44	P18848	18471544	9606	1
P11717_P68400	P68400	P11717	8318012	9606	1
P11137_Q13936	P11137	Q13936	10514522	9606	1
P11137_Q13936	Q13936	P11137	10514522	9606	1
P06241_Q13936	P06241	Q13936	12850569	9606	1
P17252_Q13936	P17252	Q13936	11035786	9606	1
Q13362_Q13936	Q13362	Q13936	10984483	9606	1
P21579_Q13936	P21579	Q13936	12645522	9606	1
P25054_P50750	P50750	P25054	11487578	9606	1
P25054_P50750	P50750	P25054	11050185	9606	1
P50750_P67775	P67775	P50750	16048649	9606	1
P50750_P62136	P50750	P62136		9606	1
P50750_P62136	P62136	P50750	21533037	9606	1
P50750_P62136	P62136	P50750	18483222	9606	1
P50750_Q96GD4	Q96GD4	P50750	16048649	9606	1
P50750_Q96GD4	Q96GD4	P50750	16109377	9606	1
P50750_Q8IU85	Q8IU85	P50750	17192257	9606	1
P50750_Q8IU85	Q8IU85	P50750	20535204	9606	1
P50750_Q8IU85	Q8IU85	P50750	21779453	9606	1
P50750_Q8IU85	Q8IU85	P50750	18483222	9606	1
P50750_Q8IU85	Q8IU85	P50750	15965233	9606	1
P50750_Q8IU85	Q8IU85	P50750	18829461	9606	1
P50750_Q8IU85	Q8IU85	P50750	18566585	9606	1
P50750_Q8IU85	Q8IU85	P50750	20851342	9606	1
P50750_Q8IU85	Q8IU85	P50750	18691976	9606	1
P50750_Q8IU85	Q8IU85	P50750	19369195	9606	1
P50750_Q8IU85	Q8IU85	P50750	21448926	9606	1
P50750_Q15797	P50750	Q15797	19914168	9606	1
P50750_Q15797	P50750	Q15797	19914161	9606	1
P50750_P62714	P62714	P50750	16048649	9606	1
P50750_Q92831	Q92831	P50750	18250157	9606	1
P49674_Q13541	P49674	Q13541	24247720	9606	1
P06493_Q13541	P06493	Q13541	11553333	9606	1
O43293_Q96A00	O43293	Q96A00	12804574	9606	1
O43293_Q96A00	O43293	Q96A00	12144526	9606	1
O43293_Q96A00	O43293	Q96A00	15184667	9606	1
O43293_Q96A00	O43293	Q96A00	16472257	9606	1
O43293_Q96A00	O43293	Q96A00	23541585	9606	1
O43293_Q96A00	O43293	Q96A00	12495628	9606	1
O43293_Q96A00	O43293	Q96A00	12604330	9606	1
O43293_Q96A00	O43293	Q96A00	11287002	9606	1
O43293_Q96A00	O43293	Q96A00	15003508	9606	1
O43293_P40429	O43293	P40429	18995835	9606	1
O43293_P24844	O43293	P24844	19851336	9606	1
O43293_P24844	O43293	P24844	11384979	9606	1
O43293_P24844	O43293	P24844	10356987	9606	1
O43293_P24844	O43293	P24844	2526655	9606	1
O43293_P24844	O43293	P24844	15096528	9606	1
O43293_P68431	O43293	P68431	11278789	9606	1
O43293_P68431	O43293	P68431	12560483	9606	1
O43293_Q13464	Q13464	O43293	16325270	9606	1
O43293_Q13464	Q13464	O43293	17158456	9606	1
O43293_Q13464	Q13464	O43293	18239682	9606	1
O43293_Q13464	Q13464	O43293	15611134	9606	1
O43293_P51946	O43293	P51946	12140753	9606	1
O43293_P53355	O43293	P53355		9606	1
O43293_P53355	P53355	O43293	15611134	9606	1
O43293_P53355	P53355	O43293	15367680	9606	1
O43293_O75385	O75385	O43293	21169990	9606	1
O43293_Q02045	O43293	Q02045	11384979	9606	1
O43293_P19105	O43293	P19105	11781833	9606	1
O43293_P19105	O43293	P19105	15096528	9606	1
O43293_P19105	O43293	P19105	10356987	9606	1
P15056_Q9Y243	Q9Y243	P15056	10869359	9606	1
P15056_Q9Y243	Q9Y243	P15056	19933846	9606	1
P15056_Q9Y243	Q9Y243	P15056	11293329	9606	1
P15056_P30086	P30086	P15056	10490027	9606	1
P15056_P68104	P15056	P68104	22378069	9606	1
P15056_Q92918	P15056	Q92918	1748651	9606	1
P15056_Q92918	P15056	Q92918	8073291	9606	1
P15056_Q92918	P15056	Q92918	8385802	9606	1
P15056_Q92918	P15056	Q92918	7731720	9606	1
P15056_Q92918	P15056	Q92918	3043188	9606	1
P15056_Q13153	Q13153	P15056	11510412	9606	1
P15056_Q13153	Q13153	P15056	10869359	9606	1
P15056_Q13153	Q13153	P15056	15710605	9606	1
P15056_P49841	P49841	P15056	15258589	9606	1
P15056_P49841	P49841	P15056	16093354	9606	1
P15056_P49841	P49841	P15056	10869359	9606	1
P15056_P49841	P49841	P15056	11410590	9606	1
P15056_P31751	P31751	P15056	10869359	9606	1
O14744_P15056	O14744	P15056	21917714	9606	1
Q13233_Q99558	Q13233	Q99558		9606	1
Q13233_Q99558	Q99558	Q13233	9135144	9606	1
Q13233_Q15208	Q15208	Q13233	17906693	9606	1
P54764_Q13233	Q13233	P54764	7997270	9606	1
Q13233_Q8NHW3	Q13233	Q8NHW3	23660596	9606	1
Q13233_Q13546	Q13233	Q13546		9606	1
P01116_Q13233	P01116	Q13233	12228228	9606	1
P01116_Q13233	P01116	Q13233	8649450	9606	1
P01116_Q13233	P01116	Q13233	7744823	9606	1
P00519_Q13233	P00519	Q13233	20841568	9606	1
P00519_Q13233	P00519	Q13233	10866655	9606	1
O15105_Q13233	O15105	Q13233	10085121	9606	1
O95819_Q13233	O95819	Q13233	8824585	9606	1
O95819_Q13233	Q13233	O95819		9606	1
Q13233_Q9BQ95	Q13233	Q9BQ95		9606	1
Q13233_Q9UPT6	Q13233	Q9UPT6		9606	1
Q13233_Q9UPT6	Q9UPT6	Q13233	10523642	9606	1
P50613_Q96A00	P50613	Q96A00	15003508	9606	1
P50613_Q96A00	P50613	Q96A00	15665049	9606	1
P50613_Q96A00	P50613	Q96A00	11287002	9606	1
P50613_Q96A00	P50613	Q96A00	15184667	9606	1
P62136_Q96A00	Q96A00	P62136	15124925	9606	1
O60237_Q96A00	Q96A00	O60237	12495628	9606	1
Q13625_Q96A00	Q13625	Q96A00	8549741	9606	1
O75116_Q96A00	O75116	Q96A00	12144526	9606	1
O75116_Q96A00	O75116	Q96A00	12495628	9606	1
O75116_Q96A00	O75116	Q96A00	10869555	9606	1
P41161_P63279	P63279	P41161	15857832	9606	1
P17252_P41161	P17252	P41161	11682477	9606	1
P17612_P41161	P17612	P41161	11682477	9606	1
P08151_Q02750	Q02750	P08151	16424016	9606	1
Q02750_Q13535	Q13535	Q02750	7873542	9606	1
P17542_Q02750	Q02750	P17542	11904294	9606	1
P49841_Q02750	Q02750	P49841	15020233	9606	1
P49841_Q02750	Q02750	P49841	11035810	9606	1
P49841_Q02750	Q02750	P49841	16039586	9606	1
O15530_Q02750	O15530	Q02750	15175348	9606	1
P62714_Q02750	P62714	Q02750	1716348	9606	1
Q02750_Q9BRX9	Q9BRX9	Q02750	15118098	9606	1
O75582_P0C0S8	O75582	P0C0S8	15010469	9606	1
O75582_P0C0S8	O75582	P0C0S8	16319397	9606	1
O15355_P0C0S8	O15355	P0C0S8	17074886	9606	1
P05186_P0C0S8	P05186	P0C0S8	6167574	9606	1
P09923_P0C0S8	P09923	P0C0S8	6167574	9606	1
P0C0S8_Q8IYW5	P0C0S8	Q8IYW5	19203578	9606	1
P0C0S8_P46736	P46736	P0C0S8	20656690	9606	1
O76064_P0C0S8	O76064	P0C0S8	20551964	9606	1
O75581_P34947	P34947	O75581	2787365	9606	1
P34947_P50502	P34947	P50502	21728385	9606	1
P34947_P49407	P34947	P49407	19413330	9606	1
P34947_P49407	P34947	P49407	19661922	9606	1
