pair_id_clean	ida_clean	idb_clean	pubid	taxon	OmniPath_ptm
P00519_P06241	P06241	P00519		9606	1
P06241_P10636	P06241	P10636		9606	1
O15117_P06241	P06241	O15117		9606	1
P06241_Q9NWQ8	P06241	Q9NWQ8	10790433	9606	1
P06241_Q9NWQ8	P06241	Q9NWQ8	18083107	9606	1
P06241_Q9NWQ8	P06241	Q9NWQ8	18070987	9606	1
P06241_Q9NWQ8	P06241	Q9NWQ8	19690332	9606	1
A8K4G0_P06241	P06241	A8K4G0	17928527	9606	1
A8K4G0_P06241	P06241	A8K4G0	16920917	9606	1
P06241_P12318	P06241	P12318	8756631	9606	1
P06241_P52757	P06241	P52757		9606	1
P06241_P17612	P17612	P06241		9606	1
O75886_P06241	P06241	O75886		9606	1
P06241_P10586	P10586	P06241		9606	1
P06241_P40259	P06241	P40259		9606	1
P06241_P31994	P06241	P31994		9606	1
O75674_P06241	P06241	O75674		9606	1
P06241_Q14254	P06241	Q14254		9606	1
P06241_P11912	P06241	P11912	11909947	9606	1
P06241_P11912	P06241	P11912		9606	1
P06241_P20916	P06241	P20916		9606	1
P06241_Q9UBN4	P06241	Q9UBN4	16144838	9606	1
P06241_P51911	P06241	P51911		9606	1
O75385_Q86WV6	O75385	Q86WV6		9606	1
P17252_Q9NQA5	P17252	Q9NQA5		9606	1
P17612_Q9NQA5	P17612	Q9NQA5		9606	1
P42680_Q08881	Q08881	P42680	12573241	9606	1
P42680_Q08881	P42680	Q08881		9606	1
P17612_Q9Y233	P17612	Q9Y233		9606	1
P45984_Q9NYV6	P45984	Q9NYV6	15805466	9606	1
P06493_P15531	P06493	P15531		9606	1
P49841_Q9NS23	P49841	Q9NS23		9606	1
P31749_Q92879	P31749	Q92879		9606	1
P06493_P35269	P06493	P35269	10428810	9606	1
P17612_Q99259	P17612	Q99259		9606	1
Q05655_Q5JVS0	Q05655	Q5JVS0		9606	1
P14598_Q05655	Q05655	P14598		9606	1
P05107_Q05655	Q05655	P05107	12682249	9606	1
P05107_Q05655	Q05655	P05107	11700305	9606	1
P00519_Q05655	P00519	Q05655	17603046	9606	1
P00519_Q05655	P00519	Q05655	8824297	9606	1
P28329_Q05655	Q05655	P28329		9606	1
P10636_Q05655	Q05655	P10636		9606	1
O95817_Q05655	Q05655	O95817		9606	1
P26010_Q05655	Q05655	P26010		9606	1
Q05655_Q9BZK7	Q05655	Q9BZK7		9606	1
P52757_Q05655	Q05655	P52757		9606	1
P48050_Q05655	Q05655	P48050	10206975	9606	1
Q05655_Q9H257	Q05655	Q9H257		9606	1
P31749_Q05655	P31749	Q05655		9606	1
Q05655_Q9HBA0	Q05655	Q9HBA0		9606	1
P23396_Q05655	Q05655	P23396		9606	1
Q05655_Q16820	Q05655	Q16820		9606	1
Q05655_Q8IV61	Q05655	Q8IV61		9606	1
P07108_Q05655	Q05655	P07108		9606	1
Q05655_Q6GTX8	Q05655	Q6GTX8	10764762	9606	1
P53673_Q05655	Q05655	P53673	12060738	9606	1
P53672_Q05655	Q05655	P53672	12907171	9606	1
P48058_Q05655	Q05655	P48058	10366608	9606	1
P41594_Q05655	Q05655	P41594		9606	1
O00141_P42858	O00141	P42858		9606	1
P31749_P42858	P31749	P42858		9606	1
P06493_P39880	P06493	P39880	11584018	9606	1
P06493_P39880	P06493	P39880		9606	1
P06493_P39880	P06493	P39880	16574653	9606	1
P17612_P39880	P17612	P39880		9606	1
P06493_Q9H467	P06493	Q9H467		9606	1
P06493_Q06413	P06493	Q06413		9606	1
P14635_Q06413	P14635	Q06413		9606	1
P06493_P35251	P06493	P35251		9606	1
P31749_Q99490	P31749	Q99490		9606	1
P00519_P63244	P00519	P63244		9606	1
P31749_Q86TI0	P31749	Q86TI0		9606	1
Q02156_Q99426	Q02156	Q99426	15831477	9606	1
Q02156_Q86XR7	Q02156	Q86XR7		9606	1
P16403_P78527	P78527	P16403		9606	1
P06493_Q9NZJ0	P06493	Q9NZJ0		9606	1
P17252_Q5JVS0	P17252	Q5JVS0		9606	1
P05771_Q5JVS0	P05771	Q5JVS0		9606	1
P06493_P33316	P06493	P33316		9606	1
O14936_P58400	O14936	P58400		9606	1
P17252_P17302	P17252	P17302		9606	1
P17302_Q02156	Q02156	P17302		9606	1
P17302_Q02156	Q02156	P17302	15534005	9606	1
P17302_Q02156	Q02156	P17302	15605363	9606	1
O00443_P06493	P06493	O00443	12719431	9606	1
P17252_Q15121	P17252	Q15121		9606	1
Q13555_Q15121	Q13555	Q15121		9606	1
P31749_Q15121	P31749	Q15121		9606	1
O60941_P17252	P17252	O60941		9606	1
P06493_Q14643	P06493	Q14643		9606	1
P17612_Q14643	P17612	Q14643		9606	1
P17252_Q12809	P17252	Q12809		9606	1
P17612_Q12809	P17612	Q12809		9606	1
P13688_Q13557	Q13557	P13688		9606	1
Q13557_Q92736	Q13557	Q92736	20056922	9606	1
Q13557_Q92736	Q13557	Q92736	10830164	9606	1
Q08289_Q13557	Q13557	Q08289		9606	1
P06493_Q12888	P06493	Q12888		9606	1
P06493_P35611	P06493	P35611		9606	1
P17252_P35611	P17252	P35611	16116087	9606	1
P17252_P35611	P17252	P35611	8810272	9606	1
P17252_P35611	P17252	P35611	9679146	9606	1
P17252_P35611	P17252	P35611		9606	1
P17252_P35611	P17252	P35611	15611095	9606	1
P17252_P35611	P17252	P35611	10209029	9606	1
P17612_P35611	P17612	P35611		9606	1
O75116_P35611	O75116	P35611	10209029	9606	1
O75116_P35611	O75116	P35611		9606	1
P09619_P42684	P09619	P42684		9606	1
P09619_P42684	P42684	P09619		9606	1
P00519_P42684	P00519	P42684	15735735	9606	1
P42684_Q9H5V8	P42684	Q9H5V8	15851033	9606	1
O60934_P45984	P45984	O60934	11252893	9606	1
P43403_Q9UJY1	P43403	Q9UJY1	11342557	9606	1
P00519_P43403	P00519	P43403		9606	1
P43403_Q16543	P43403	Q16543	12930845	9606	1
P43403_Q16543	P43403	Q16543	15082798	9606	1
P43403_Q9Y2R2	Q9Y2R2	P43403		9606	1
P43403_Q9UQQ2	P43403	Q9UQQ2	9169414	9606	1
P43403_Q9Y3P8	P43403	Q9Y3P8	10209036	9606	1
P43403_Q9Y3P8	P43403	Q9Y3P8	11433379	9606	1
P31749_Q9BZQ8	P31749	Q9BZQ8		9606	1
P17612_Q08499	P17612	Q08499		9606	1
P06493_P22314	P06493	P22314	8663123	9606	1
P05107_P24723	P24723	P05107	11700305	9606	1
P24723_P49841	P24723	P49841		9606	1
P24723_Q9BZL6	P24723	Q9BZL6		9606	1
P04083_P24723	P24723	P04083		9606	1
P20339_Q02156	Q02156	P20339		9606	1
P17612_Q9Y4C1	P17612	Q9Y4C1		9606	1
Q07912_Q9Y4C1	Q07912	Q9Y4C1		9606	1
P06493_Q9NQR1	P06493	Q9NQR1		9606	1
P17252_Q8WTQ7	P17252	Q8WTQ7		9606	1
P06493_P14598	P06493	P14598	8626435	9606	1
P06493_P14598	P06493	P14598	7520867	9606	1
P06493_Q9UKX7	P06493	Q9UKX7		9606	1
P06493_P49418	P06493	P49418		9606	1
O00571_P06493	P06493	O00571	16280325	9606	1
P06493_P20700	P06493	P20700		9606	1
P06493_P0C1Z6	P06493	P0C1Z6		9606	1
P06493_Q86WB0	P06493	Q86WB0		9606	1
P06493_Q9Y6Q9	P06493	Q9Y6Q9		9606	1
O15151_P06493	P06493	O15151		9606	1
P06493_Q9GZV5	P06493	Q9GZV5		9606	1
P06493_P09651	P06493	P09651	16111636	9606	1
P06493_P09651	P06493	P09651	8451194	9606	1
P06493_P46013	P06493	P46013		9606	1
P06493_Q15398	P06493	Q15398	15145941	9606	1
P06493_Q15398	P06493	Q15398	18669648	9606	1
P06493_Q15398	P06493	Q15398	19007248	9606	1
P06493_Q15398	P06493	Q15398	16964243	9606	1
P06493_P08238	P06493	P08238	2492519	9606	1
P06493_P08238	P06493	P08238	1956339	9606	1
P06493_Q9Y3Z3	P06493	Q9Y3Z3		9606	1
P06493_Q14847	P06493	Q14847	12571245	9606	1
P00519_P06493	P06493	P00519		9606	1
P06493_P14635	P06493	P14635	12447691	9606	1
P06493_P14635	P06493	P14635	12524548	9606	1
P06493_P14635	P06493	P14635		9606	1
P06493_P10636	P06493	P10636		9606	1
O75154_P06493	P06493	O75154	22401586	9606	1
P06493_Q9BZL6	P06493	Q9BZL6	12058027	9606	1
P06493_Q96RL1	P06493	Q96RL1		9606	1
P06493_Q15910	P06493	Q15910	20935635	9606	1
P06493_Q15910	P06493	Q15910		9606	1
P06493_Q9UHD8	P06493	Q9UHD8		9606	1
O95835_P06493	P06493	O95835		9606	1
O95835_P06493	P06493	O95835	15688006	9606	1
P06493_Q9H4X1	P06493	Q9H4X1	11687586	9606	1
P06493_Q9H4X1	P06493	Q9H4X1	19690332	9606	1
P06493_Q9UNZ2	P06493	Q9UNZ2	12810701	9606	1
P06493_Q99661	P06493	Q99661		9606	1
P06493_P23769	P06493	P23769		9606	1
P06493_P18858	P06493	P18858		9606	1
P06493_P48200	P06493	P48200	18574241	9606	1
P06493_Q8TAP9	P06493	Q8TAP9	17310276	9606	1
P06493_Q9ULW0	P06493	Q9ULW0		9606	1
P06493_P23443	P06493	P23443	12586835	9606	1
P06493_P23443	P06493	P23443	11914378	9606	1
P06493_Q5BJF6	P06493	Q5BJF6		9606	1
P06493_Q8N122	P06493	Q8N122	20169205	9606	1
P06493_Q8N122	P06493	Q8N122	19864431	9606	1
P06493_Q8N122	P06493	Q8N122	20019839	9606	1
P06493_Q8N122	P06493	Q8N122	19276368	9606	1
P06493_Q8N122	P06493	Q8N122	18722121	9606	1
P06493_Q14674	P06493	Q14674	11747808	9606	1
P06493_Q15746	P06493	Q15746	10748018	9606	1
P06493_Q15746	P06493	Q15746	11964068	9606	1
P06493_Q6PGQ7	P06493	Q6PGQ7		9606	1
P06493_P47736	P06493	P47736		9606	1
P06493_Q01196	P06493	Q01196		9606	1
P06493_P18031	P06493	P18031	8491187	9606	1
P06493_P23677	P06493	P23677	9374536	9606	1
P06493_P23396	P06493	P23396		9606	1
P06493_P35241	P06493	P35241	9456324	9606	1
P06493_Q08345	Q08345	P06493	18220336	9606	1
P06493_Q08345	Q08345	P06493	16565220	9606	1
P06493_Q08345	Q08345	P06493	19690332	9606	1
P06493_Q08345	Q08345	P06493	20360007	9606	1
P06493_Q08345	Q08345	P06493	17924679	9606	1
P06493_Q08345	Q08345	P06493	18691976	9606	1
P06493_Q08345	Q08345	P06493	19369195	9606	1
P01241_P06493	P06493	P01241	15717326	9606	1
P01024_P06493	P06493	P01024	1756717	9606	1
P01024_P06493	P06493	P01024	10358196	9606	1
P06493_Q13509	P06493	Q13509	16371510	9606	1
P06493_Q13415	P06493	Q13415	11931757	9606	1
P06493_Q15291	P06493	Q15291	-	9606	1
P06493_Q15291	P06493	Q15291	17081983	9606	1
P06493_Q13042	P06493	Q13042		9606	1
P06493_P15172	P06493	P15172	14749395	9606	1
P06493_P15172	P06493	P15172	9710583	9606	1
P06493_P15172	P06493	P15172		9606	1
P06493_P15172	P06493	P15172	11025438	9606	1
O14773_P06493	P06493	O14773		9606	1
P06493_P22392	P06493	P22392		9606	1
P06493_P22392	P06493	P22392	8245015	9606	1
P06493_Q8NEB9	P06493	Q8NEB9		9606	1
P06493_Q9Y5N6	P06493	Q9Y5N6		9606	1
P06493_Q15170	P06493	Q15170	7592688	9606	1
P06493_Q15170	P06493	Q15170	10051408	9606	1
P06493_Q9Y6I3	P06493	Q9Y6I3		9606	1
P06493_Q9Y6I3	P06493	Q9Y6I3	10764745	9606	1
P06493_Q99572	P06493	Q99572	11707406	9606	1
P06493_P52926	P06493	P52926	10636877	9606	1
P06493_Q15438	P06493	Q15438	11438522	9606	1
P06493_P28335	P06493	P28335	12682077	9606	1
P06493_P28335	P06493	P28335	10816555	9606	1
P06493_Q9UJX2	P06493	Q9UJX2		9606	1
P06493_Q15744	P06493	Q15744	9032264	9606	1
P06493_P48681	P06493	P48681		9606	1
P06493_P31949	P06493	P31949	10851017	9606	1
P06493_P31949	P06493	P31949	14623863	9606	1
P06493_P13591	P06493	P13591	15313190	9606	1
P06493_Q15569	P06493	Q15569	10207045	9606	1
P06493_Q86X29	P06493	Q86X29	15316024	9606	1
O96004_P06493	P06493	O96004	14636580	9606	1
P06493_Q9ULC4	P06493	Q9ULC4		9606	1
P06493_Q9ULC4	P06493	Q9ULC4	17016429	9606	1
P17612_P53805	P17612	P53805		9606	1
A2RUS2_O75385	O75385	A2RUS2		9606	1
P31749_Q92794	P31749	Q92794		9606	1
O00238_Q15797	O00238	Q15797	9136927	9606	1
O00238_Q15797	O00238	Q15797	9335504	9606	1
O00238_Q15797	O00238	Q15797	10085121	9606	1
O00238_Q15797	O00238	Q15797	9748228	9606	1
O00238_Q15797	O00238	Q15797		9606	1
P31749_Q9BPZ7	P31749	Q9BPZ7		9606	1
P23975_Q02156	Q02156	P23975		9606	1
Q08881_Q9H4E7	Q08881	Q9H4E7		9606	1
P17252_Q8N726	P17252	Q8N726		9606	1
P17612_P78348	P17612	P78348		9606	1
P17612_P48436	P17612	P48436		9606	1
P14598_P17252	P17252	P14598	8626435	9606	1
P14598_P17252	P17252	P14598	7520867	9606	1
P14598_P17252	P17252	P14598	12734380	9606	1
P14598_P17252	P17252	P14598	9857051	9606	1
P14598_P17252	P17252	P14598	11485312	9606	1
P05771_P14598	P05771	P14598		9606	1
P14598_P31749	P31749	P14598		9606	1
P00519_Q9Y6W5	P00519	Q9Y6W5	15657136	9606	1
P49336_Q15797	P49336	Q15797		9606	1
P08567_P17252	P17252	P08567	8615792	9606	1
P08567_P17252	P17252	P08567	7559487	9606	1
O15217_P17252	P17252	O15217		9606	1
P17252_P60983	P17252	P60983	9030586	9606	1
P16144_P17252	P17252	P16144		9606	1
P16144_P17252	P17252	P16144	15121854	9606	1
P16144_P17252	P17252	P16144	11438664	9606	1
P17252_P21359	P17252	P21359		9606	1
P17252_P20700	P17252	P20700		9606	1
P05107_P17252	P17252	P05107		9606	1
P05107_P17252	P17252	P05107	11700305	9606	1
P17252_Q9Y6Q9	P17252	Q9Y6Q9	15808510	9606	1
P17252_Q9Y6Q9	P17252	Q9Y6Q9	15383283	9606	1
P17252_Q9UJY1	P17252	Q9UJY1		9606	1
P09651_P17252	P17252	P09651		9606	1
P17252_P21399	P17252	P21399	15263083	9606	1
P17252_P21399	P17252	P21399	8262977	9606	1
P17252_P21399	P17252	P21399	16424901	9606	1
P17252_P49841	P17252	P49841		9606	1
P17252_Q8TD43	P17252	Q8TD43		9606	1
P17252_Q14469	P17252	Q14469		9606	1
O14986_P17252	P17252	O14986		9606	1
P17252_P22681	P17252	P22681		9606	1
P17252_Q05209	P17252	Q05209	7520867	9606	1
P17252_Q05209	P17252	Q05209	7909431	9606	1
P17252_Q05209	P17252	Q05209		9606	1
P17252_P55087	P17252	P55087		9606	1
P01730_P17252	P17252	P01730		9606	1
P17252_Q5NUL3	P17252	Q5NUL3		9606	1
P10721_P17252	P17252	P10721	N.N.	9606	1
P10721_P17252	P17252	P10721	9038210	9606	1
P17252_P17812	P17252	P17812		9606	1
P17252_Q8NFA2	P17252	Q8NFA2		9606	1
P13498_P17252	P17252	P13498		9606	1
O60500_P17252	P17252	O60500		9606	1
P17252_P28329	P17252	P28329		9606	1
P10636_P17252	P17252	P10636		9606	1
O95644_P17252	P17252	O95644		9606	1
P17252_P43119	P17252	P43119	9722557	9606	1
P02686_P17252	P17252	P02686		9606	1
O75689_P17252	P17252	O75689		9606	1
P17252_P26010	P17252	P26010	12682249	9606	1
P17252_Q13371	P17252	Q13371	15889144	9606	1
P16150_P17252	P17252	P16150	2530225	9606	1
P16150_P17252	P17252	P16150		9606	1
P17252_Q96KS0	P17252	Q96KS0		9606	1
P17252_P41181	P17252	P41181	18434387	9606	1
P17252_P41181	P17252	P41181	10710543	9606	1
P14859_P17252	P17252	P14859	1684878	9606	1
P17252_Q02156	P17252	Q02156		9606	1
P17252_Q9NRF2	P17252	Q9NRF2		9606	1
P17252_P17844	P17252	P17844		9606	1
P17252_P31645	P17252	P31645		9606	1
P04049_P17252	P17252	P04049		9606	1
P13569_P17252	P17252	P13569	1377674	9606	1
P13569_P17252	P17252	P13569		9606	1
P13569_P17252	P17252	P13569	7530719	9606	1
P17252_P48050	P17252	P48050		9606	1
P17252_P55273	P17252	P55273		9606	1
P13639_P17252	P17252	P13639	2261989	9606	1
P17252_Q13303	P17252	Q13303		9606	1
P16671_P17252	P17252	P16671		9606	1
P17252_P78314	P17252	P78314		9606	1
P17252_P78314	P17252	P78314	15751964	9606	1
P17252_P78314	P17252	P78314	12501243	9606	1
P17252_P78314	P17252	P78314	11390470	9606	1
P04083_P17252	P17252	P04083	2457390	9606	1
P04083_P17252	P17252	P04083	1956339	9606	1
P04083_P17252	P17252	P04083		9606	1
P17252_Q00169	P17252	Q00169	15322105	9606	1
P17252_Q969H0	P17252	Q969H0		9606	1
P17252_P56537	P17252	P56537	14654845	9606	1
P17252_P56537	P17252	P56537		9606	1
O95786_P17252	P17252	O95786		9606	1
P17252_P18031	P17252	P18031	8491187	9606	1
P17252_Q16625	P17252	Q16625		9606	1
P17252_P31431	P17252	P31431		9606	1
O60346_P17252	O60346	P17252		9606	1
P17252_Q6ZVD8	Q6ZVD8	P17252		9606	1
P17252_P29475	P17252	P29475		9606	1
P17252_P45379	P17252	P45379		9606	1
P08100_P17252	P17252	P08100		9606	1
P13861_P17252	P17252	P13861	11263724	9606	1
P15172_P17252	P17252	P15172		9606	1
P04180_P17252	P17252	P04180	3128170	9606	1
P17252_Q99717	P17252	Q99717	12601080	9606	1
P05204_P17252	P17252	P05204		9606	1
P17252_Q13574	P17252	Q13574		9606	1
P17252_P61764	P17252	P61764		9606	1
P17252_P20020	P17252	P20020		9606	1
P17252_P41219	P17252	P41219	9453548	9606	1
P17252_P18507	P17252	P18507		9606	1
P17252_P18507	P17252	P18507	1321150	9606	1
P17252_Q13255	P17252	Q13255		9606	1
P17252_Q9UQ07	P17252	Q9UQ07	10421840	9606	1
P17252_Q9BRG2	P17252	Q9BRG2	10187783	9606	1
P17252_P18505	P17252	P18505	1321150	9606	1
P17252_P42262	P17252	P42262		9606	1
P07477_P17252	P17252	P07477	8683601	9606	1
P17252_P51674	P17252	P51674	12359212	9606	1
P17252_P51674	P17252	P51674		9606	1
P17252_P51811	P17252	P51811		9606	1
O43525_P17252	P17252	O43525	16319223	9606	1
P17252_P30301	P17252	P30301	10067969	9606	1
P17252_P30301	P17252	P30301	2176601	9606	1
P17252_P19021	P17252	P19021		9606	1
O43526_P17252	P17252	O43526		9606	1
P15382_P17252	P17252	P15382		9606	1
P17252_P41594	P17252	P41594		9606	1
P17252_Q86VB7	P17252	Q86VB7		9606	1
P17252_P48067	P17252	P48067		9606	1
P17252_P24046	P17252	P24046		9606	1
P17252_P35368	P17252	P35368		9606	1
P17252_Q07617	P17252	Q07617		9606	1
P17612_Q9H492	P17612	Q9H492		9606	1
P08567_Q16654	Q16654	P08567	8615792	9606	1
P08567_Q16654	Q16654	P08567	7559487	9606	1
P31751_P46527	P31751	P46527		9606	1
P46527_Q00534	Q00534	P46527		9606	1
O00141_P46527	O00141	P46527		9606	1
P00519_P46527	P00519	P46527		9606	1
P00519_P46527	P00519	P46527	18454177	9606	1
P31749_P46527	P31749	P46527		9606	1
P31749_P46527	P31749	P46527	12042314	9606	1
P31749_P46527	P31749	P46527	16209941	9606	1
P15924_P49841	P49841	P15924		9606	1
P17612_P60983	P17612	P60983		9606	1
P17542_P17612	P17612	P17542		9606	1
P17542_P31749	P31749	P17542		9606	1
P13688_P51451	P51451	P13688	9867848	9606	1
P13688_P51451	P51451	P13688	11850617	9606	1
O95999_P31749	P31749	O95999		9606	1
P16144_P17612	P17612	P16144		9606	1
P17612_Q9UH99	P17612	Q9UH99		9606	1
P00519_Q03135	P00519	Q03135	15592455	9606	1
P00519_Q03135	P00519	Q03135	17389395	9606	1
P00519_Q03135	P00519	Q03135	12531427	9606	1
P00519_Q03135	P00519	Q03135	15951569	9606	1
P00519_Q03135	P00519	Q03135	19534553	9606	1
P00519_Q03135	P00519	Q03135	18083107	9606	1
P17612_Q93034	P17612	Q93034		9606	1
P05771_P20700	P05771	P20700	8463284	9606	1
P05771_P20700	P05771	P20700	2188730	9606	1
P05107_P05771	P05771	P05107		9606	1
P05107_P05771	P05771	P05107	11700305	9606	1
O14950_P53355	P53355	O14950		9606	1
P10586_P53355	P10586	P53355		9606	1
P53355_P53396	P53355	P53396	16464493	9606	1
P53355_P53396	P53355	P53396	2176822	9606	1
P53355_P53396	P53355	P53396	10653665	9606	1
O14558_P17612	P17612	O14558		9606	1
P17612_Q92736	P17612	Q92736		9606	1
P17612_P84243	P17612	P84243		9606	1
P31749_P84243	P31749	P84243		9606	1
P84243_Q96KQ7	Q96KQ7	P84243	17194708	9606	1
P84243_Q96KQ7	Q96KQ7	P84243	22387026	9606	1
P84243_Q86X55	Q86X55	P84243	16497732	9606	1
P84243_Q86X55	Q86X55	P84243	15471871	9606	1
P84243_Q86X55	Q86X55	P84243	15345777	9606	1
P05093_P17612	P17612	P05093		9606	1
P05093_P33981	P33981	P05093	16616104	9606	1
P05093_P33981	P33981	P05093	20160131	9606	1
O95140_P45984	P45984	O95140		9606	1
P00519_Q9Y6Q9	P00519	Q9Y6Q9		9606	1
P17612_Q9Y6Q9	P17612	Q9Y6Q9		9606	1
P05771_P35548	P05771	P35548		9606	1
Q08881_Q8TDQ0	Q08881	Q8TDQ0		9606	1
O15151_P00519	P00519	O15151		9606	1
O15151_P31749	P31749	O15151		9606	1
P49841_Q5VWQ8	P49841	Q5VWQ8	17389591	9606	1
P13861_P51817	P51817	P13861		9606	1
P49841_Q16623	P49841	Q16623	12730201	9606	1
P49841_Q16623	P49841	Q16623	10844023	9606	1
P49841_Q16623	P49841	Q16623	9930733	9606	1
Q9GZV5_Q9NRM7	Q9NRM7	Q9GZV5	18227151	9606	1
O95835_Q9GZV5	O95835	Q9GZV5		9606	1
P09651_P31749	P31749	P09651		9606	1
P09619_P22681	P09619	P22681		9606	1
P00519_P09619	P00519	P09619		9606	1
P09619_Q07912	P09619	Q07912		9606	1
P09619_P18031	P18031	P09619		9606	1
P09619_P20936	P09619	P20936		9606	1
Q9UEW8_Q9Y3S1	Q9Y3S1	Q9UEW8		9606	1
O95863_P49841	P49841	O95863	15647282	9606	1
O95863_P49841	P49841	O95863		9606	1
P14136_P49841	P49841	P14136	7822264	9606	1
P14136_P49841	P49841	P14136	12177195	9606	1
P14136_P49841	P49841	P14136	12686604	9606	1
P14136_P49841	P49841	P14136	2155236	9606	1
O00141_P49841	O00141	P49841		9606	1
P05771_P49841	P05771	P49841		9606	1
P49841_Q14194	P49841	Q14194		9606	1
P10636_P49841	P49841	P10636	12714590	9606	1
P10636_P49841	P49841	P10636		9606	1
P10636_P49841	P49841	P10636	11181841	9606	1
P10636_P49841	P49841	P10636	2387894	9606	1
P10636_P49841	P49841	P10636	9565682	9606	1
P10636_P49841	P49841	P10636	12387894	9606	1
P10636_P49841	P49841	P10636	9832145	9606	1
P10636_P49841	P49841	P10636	12435421	9606	1
P49841_Q16666	P49841	Q16666	11115400	9606	1
P49841_Q6R327	P49841	Q6R327		9606	1
P49841_Q00653	P49841	Q00653		9606	1
O15294_P49841	P49841	O15294		9606	1
P49841_Q02156	P49841	Q02156		9606	1
P49841_Q16559	P49841	Q16559	8152805	9606	1
P04049_P49841	P49841	P04049	8321321	9606	1
P04049_P49841	P49841	P04049	16093354	9606	1
P04049_P49841	P49841	P04049	11971957	9606	1
P04049_P49841	P49841	P04049	10576742	9606	1
P04049_P49841	P49841	P04049	12801936	9606	1
P04049_P49841	P49841	P04049	15258589	9606	1
P04049_P49841	P49841	P04049	11447113	9606	1
P49841_Q15797	P49841	Q15797		9606	1
P48050_P49841	P49841	P48050	11713246	9606	1
P49841_P62753	P49841	P62753	3461469	9606	1
P49841_P62753	P49841	P62753	15471950	9606	1
P49841_P62753	P49841	P62753	17360704	9606	1
P49841_P62753	P49841	P62753	15358595	9606	1
P49841_Q8N122	P49841	Q8N122		9606	1
P30279_P49841	P49841	P30279		9606	1
P49841_Q6PGQ7	P49841	Q6PGQ7		9606	1
P47736_P49841	P49841	P47736		9606	1
P47736_P49841	P49841	P47736	14660640	9606	1
P49841_Q16625	P49841	Q16625	12804768	9606	1
P49841_Q16625	P49841	Q16625	11502742	9606	1
P30281_P49841	P49841	P30281	15252116	9606	1
P30281_P49841	P49841	P30281	15326477	9606	1
P33076_P49841	P49841	P33076		9606	1
O43865_P49841	P49841	O43865	17016520	9606	1
O60346_P49841	P49841	O60346		9606	1
P20273_P49841	P49841	P20273	16393971	9606	1
P49841_P53396	P49841	P53396		9606	1
P12036_P49841	P49841	P12036		9606	1
P20393_P49841	P49841	P20393		9606	1
P01215_P49841	P49841	P01215	2466636	9606	1
P49841_Q9NQX3	P49841	Q9NQX3		9606	1
P01350_P49841	P49841	P01350	3223964	9606	1
P49841_Q16633	P49841	Q16633	9211847	9606	1
P49841_Q16520	P49841	Q16520	12809553	9606	1
P49841_Q01974	P49841	Q01974		9606	1
P49841_Q13765	P49841	Q13765	15005626	9606	1
P22735_P49841	P49841	P22735	8973564	9606	1
O96020_P49841	P49841	O96020	9840943	9606	1
P49841_Q9UKY1	P49841	Q9UKY1		9606	1
P49841_Q9Y4K4	Q9Y4K4	P49841		9606	1
P49841_P50219	P49841	P50219		9606	1
O95863_Q9NRM7	Q9NRM7	O95863		9606	1
P17612_P17655	P17612	P17655		9606	1
Q00526_Q8TDN4	Q00526	Q8TDN4		9606	1
P14136_P17612	P17612	P14136		9606	1
P17612_Q15052	P17612	Q15052		9606	1
O15530_P31751	O15530	P31751	9374542	9606	1
P31751_Q9UBK2	P31751	Q9UBK2		9606	1
P31751_Q7Z6J0	P31751	Q7Z6J0		9606	1
P18031_P31751	P31751	P18031		9606	1
P31751_Q9Y3M2	P31751	Q9Y3M2		9606	1
P17612_Q01130	P17612	Q01130		9606	1
P78362_Q01130	P78362	Q01130		9606	1
P46734_Q16584	Q16584	P46734		9606	1
Q00534_Q01196	Q00534	Q01196		9606	1
P31749_Q04912	P31749	Q04912		9606	1
O00141_O15530	O15530	O00141	12023960	9606	1
O00141_O15530	O15530	O00141	10191262	9606	1
O00141_Q96J92	O00141	Q96J92		9606	1
O00141_P10636	O00141	P10636	16982696	9606	1
O00141_P10636	O00141	P10636		9606	1
O00141_Q6R327	O00141	Q6R327		9606	1
O00141_Q969H0	O00141	Q969H0	21147854	9606	1
O00141_Q9Y2I7	O00141	Q9Y2I7		9606	1
O00141_Q9UN36	O00141	Q9UN36		9606	1
O00141_Q15119	Q15119	O00141		9606	1
O00141_P43003	O00141	P43003		9606	1
O00141_Q6A1A2	Q6A1A2	O00141		9606	1
P31749_Q9UBP6	P31749	Q9UBP6	15861136	9606	1
P17612_P50549	P17612	P50549		9606	1
P78527_Q9H9Q4	P78527	Q9H9Q4		9606	1
P78527_Q9NUW8	P78527	Q9NUW8		9606	1
P78527_Q96SD1	P78527	Q96SD1		9606	1
P78527_Q15648	P78527	Q15648		9606	1
P14859_P78527	P78527	P14859		9606	1
P31749_P78527	P78527	P31749		9606	1
P78527_Q9H4A6	P78527	Q9H4A6		9606	1
O43918_P78527	P78527	O43918		9606	1
O15530_Q53EL6	O15530	Q53EL6	16357133	9606	1
P31749_Q53EL6	P31749	Q53EL6	16357133	9606	1
P31749_Q53EL6	P31749	Q53EL6	17053147	9606	1
P31749_Q53EL6	P31749	Q53EL6	18187866	9606	1
P31749_Q53EL6	P31749	Q53EL6	17287340	9606	1
P31749_Q53EL6	P31749	Q53EL6	17081983	9606	1
P31749_Q53EL6	P31749	Q53EL6	18669648	9606	1
