pair_id	id_a	id_b	pair_id_clean	id_a_clean	id_b_clean	taxid_a	taxid_b	pubid
O15294_Q9NVV9	Q9NVV9	O15294	O15294_Q9NVV9	Q9NVV9	O15294	9606	9606	20200153
O15294_Q15910	Q15910	O15294	O15294_Q15910	Q15910	O15294	9606	9606	24474760
O60645_Q9NR09	Q9NR09	O60645	O60645_Q9NR09	Q9NR09	O60645	9606	9606	18329369
O60921_Q99638	Q99638	O60921	O60921_Q99638	Q99638	O60921	9606	9606	10359610
O60921_P55042	P55042	O60921	O60921_P55042	P55042	O60921	9606	9606	10359610
O60921_O75943	O75943	O60921	O60921_O75943	O75943	O60921	9606	9606	10884395
O60921_Q13547	Q13547	O60921	O60921_Q13547	Q13547	O60921	9606	9606	10846170
P01583_Q99584	Q99584	P01583	P01583_Q99584	Q99584	P01583	9606	9606	12746488
P10415_P27469	P10415	P27469	P10415_P27469	P10415	P27469	9606	9606	19706769
P17612-2_P31323	P17612-2	P31323	P17612_P31323	P17612	P31323	9606	9606	21812984
P17612-1_P31323	P17612-1	P31323	P17612_P31323	P17612	P31323	9606	9606	21812984
P25686-3_P32245	P25686-3	P32245	P25686_P32245	P25686	P32245	9606	9606	21719532
P32245_Q8TCY5	Q8TCY5	P32245	P32245_Q8TCY5	Q8TCY5	P32245	9606	9606	19329486
P32245_Q96G30	Q96G30	P32245	P32245_Q96G30	Q96G30	P32245	9606	9606	19329486
P01189_P32245	P01189	P32245	P01189_P32245	P01189	P32245	9606	9606	19743876
O60291_P32245	O60291	P32245	O60291_P32245	O60291	P32245	9606	9606	19737927
P35408_Q9BSK4	Q9BSK4	P35408	P35408_Q9BSK4	Q9BSK4	P35408	9606	9606	16424369
P01563_P48551-3	P01563	P48551-3	P01563_P48551	P01563	P48551	9606	9606	7759950
P23458_P48551	P23458	P48551	P23458_P48551	P23458	P48551	9606	9606	7759950
P17181_P48551	P17181	P48551	P17181_P48551	P17181	P48551	9606	9606	7665574
P35579_P83110	P35579	P83110	P35579_P83110	P35579	P83110	9606	9606	22229724
Q09028_Q92769	Q92769	Q09028	Q09028_Q92769	Q92769	Q09028	9606	9606	17827154
Q09028_Q8IWS0	Q8IWS0	Q09028	Q09028_Q8IWS0	Q8IWS0	Q09028	9606	9606	22720776
P06400_Q09028	P06400	Q09028	P06400_Q09028	P06400	Q09028	9606	9606	7503932
Q03468_Q09028	Q03468	Q09028	Q03468_Q09028	Q03468	Q09028	9606	9606	26030138
Q15070_Q4U2R6	Q15070	Q4U2R6	Q15070_Q4U2R6	Q15070	Q4U2R6	9606	9606	20601428
D3W0D1_Q6UVW9	D3W0D1	Q6UVW9	D3W0D1_Q6UVW9	D3W0D1	Q6UVW9	9606	9606	20194751
Q7RTR2_Q86WV6	Q86WV6	Q7RTR2	Q7RTR2_Q86WV6	Q86WV6	Q7RTR2	9606	9606	24560620
Q7RTR2_Q9UHD2	Q9UHD2	Q7RTR2	Q7RTR2_Q9UHD2	Q9UHD2	Q7RTR2	9606	9606	24560620
Q8IXQ6_Q8TDB6	Q8IXQ6	Q8TDB6	Q8IXQ6_Q8TDB6	Q8IXQ6	Q8TDB6	9606	9606	16809771
Q8TDB6_Q93079	Q93079	Q8TDB6	Q8TDB6_Q93079	Q93079	Q8TDB6	9606	9606	26479788
P42224_Q8TDB6	P42224	Q8TDB6	P42224_Q8TDB6	P42224	Q8TDB6	9606	9606	26479788
Q8IXQ6_Q8TDB6	Q8IXQ6	Q8TDB6	Q8IXQ6_Q8TDB6	Q8IXQ6	Q8TDB6	9606	9606	28525742
Q8IXQ6_Q8TDB6	Q8IXQ6	Q8TDB6	Q8IXQ6_Q8TDB6	Q8IXQ6	Q8TDB6	9606	9606	23230272
Q8TDB6_Q96J02	Q96J02	Q8TDB6	Q8TDB6_Q96J02	Q96J02	Q8TDB6	9606	9606	24790097
Q8TDB6_Q92783	Q92783	Q8TDB6	Q8TDB6_Q92783	Q92783	Q8TDB6	9606	9606	24790097
O14964_Q8TDB6	O14964	Q8TDB6	O14964_Q8TDB6	O14964	Q8TDB6	9606	9606	24790097
Q86YV9_Q969F9	Q86YV9	Q969F9	Q86YV9_Q969F9	Q86YV9	Q969F9	9606	9606	25189619
Q7KZI7_Q9NQT8	Q7KZI7	Q9NQT8	Q7KZI7_Q9NQT8	Q7KZI7	Q9NQT8	9606	9606	20194617
Q12959_Q9NQT8	Q12959	Q9NQT8	Q12959_Q9NQT8	Q12959	Q9NQT8	9606	9606	10859302
P78352_Q9NQT8	P78352	Q9NQT8	P78352_Q9NQT8	P78352	Q9NQT8	9606	9606	10859302
P06239_Q9NRW4	P06239	Q9NRW4	P06239_Q9NRW4	P06239	Q9NRW4	9606	9606	24714587
Q9UBC2_Q9UMX0	Q9UMX0	Q9UBC2	Q9UBC2_Q9UMX0	Q9UMX0	Q9UBC2	9606	9606	16159959
Q14653_Q9UII4	Q14653	Q9UII4	Q14653_Q9UII4	Q14653	Q9UII4	9606	9606	20308324
Q9UJ41_Q9UL25	Q9UJ41	Q9UL25	Q9UJ41_Q9UL25	Q9UJ41	Q9UL25	9606	9606	17450153
Q96NW4_Q9UL25	Q96NW4	Q9UL25	Q96NW4_Q9UL25	Q96NW4	Q9UL25	9606	9606	16525121
Q70CQ1_Q9Y265	Q70CQ1	Q9Y265	Q70CQ1_Q9Y265	Q70CQ1	Q9Y265	9606	9606	23824326
Q9Y265_Q9Y2X3	Q9Y2X3	Q9Y265	Q9Y265_Q9Y2X3	Q9Y2X3	Q9Y265	9606	9606	17636026
Q9Y230_Q9Y265	Q9Y230	Q9Y265	Q9Y230_Q9Y265	Q9Y230	Q9Y265	9606	9606	10966108
Q9Y230_Q9Y265	Q9Y230	Q9Y265	Q9Y230_Q9Y265	Q9Y230	Q9Y265	9606	9606	11080158
P38935_Q9Y265	P38935	Q9Y265	P38935_Q9Y265	P38935	Q9Y265	9606	9606	19299493
Q9UPP1_Q9Y462	Q9UPP1	Q9Y462	Q9UPP1_Q9Y462	Q9UPP1	Q9Y462	9606	9606	20346720
Q6KC79_Q9Y6X3	Q6KC79	Q9Y6X3	Q6KC79_Q9Y6X3	Q6KC79	Q9Y6X3	9606	9606	16802858
Q6KC79_Q9Y6X3	Q6KC79	Q9Y6X3	Q6KC79_Q9Y6X3	Q6KC79	Q9Y6X3	9606	9606	22628566
Q6KC79_Q9Y6X3	Q6KC79	Q9Y6X3	Q6KC79_Q9Y6X3	Q6KC79	Q9Y6X3	9606	9606	16682347
Q6KC79_Q9Y6X3	Q6KC79	Q9Y6X3	Q6KC79_Q9Y6X3	Q6KC79	Q9Y6X3	9606	9606	21934712
O95810_P56539	P56539	O95810	O95810_P56539	P56539	O95810	9606	9606	24567387
O95810_Q5BKX8	Q5BKX8	O95810	O95810_Q5BKX8	Q5BKX8	O95810	9606	9606	24567387
O95810_Q6NZI2	Q6NZI2	O95810	O95810_Q6NZI2	Q6NZI2	O95810	9606	9606	24567387
O95810_Q6NZI2	Q6NZI2	O95810	O95810_Q6NZI2	Q6NZI2	O95810	9606	9606	19525939
P01040_P09668	P09668	P01040	P01040_P09668	P09668	P01040	9606	9606	6203523
P14618_Q96S16	Q96S16	P14618	P14618_Q96S16	Q96S16	P14618	9606	9606	27199445
P14618_Q01860	Q01860	P14618	P14618_Q01860	Q01860	P14618	9606	9606	18191611
P14618_P29590	P29590	P14618	P14618_P29590	P29590	P14618	9606	9606	18298799
P0CG48_P14735	P0CG48	P14735	P0CG48_P14735	P0CG48	P14735	9606	9606	21185309
P14735_Q9Y6E7	Q9Y6E7	P14735	P14735_Q9Y6E7	Q9Y6E7	P14735	9606	9606	17715127
P14735_P51460	P51460	P14735	P14735_P51460	P51460	P14735	9606	9606	20082125
P01308_P14735	P01308	P14735	P01308_P14735	P01308	P14735	9606	9606	20082125
P17096_Q96LA8	Q96LA8	P17096	P17096_Q96LA8	Q96LA8	P17096	9606	9606	16157300
O75798_P17096	O75798	P17096	O75798_P17096	O75798	P17096	9606	9606	10428834
P17096_P37231	P37231	P17096	P17096_P37231	P37231	P17096	9606	9606	10428834
P17096_Q92793	Q92793	P17096	P17096_Q92793	Q92793	P17096	9606	9606	10428834
P17096_P19793	P19793	P17096	P17096_P19793	P19793	P17096	9606	9606	10428834
P13631_P17096	P13631	P17096	P13631_P17096	P13631	P17096	9606	9606	10428834
P05412_P17096	P05412	P17096	P05412_P17096	P05412	P17096	9606	9606	10428834
P17643_Q9UKG1	Q9UKG1	P17643	P17643_Q9UKG1	Q9UKG1	P17643	9606	9606	21291857
P17643_Q9H1H9	Q9H1H9	P17643	P17643_Q9H1H9	Q9H1H9	P17643	9606	9606	19841138
P42772_Q00534	Q00534	P42772	P42772_Q00534	Q00534	P42772	9606	9606	8078588
P11802_P42772	P11802	P42772	P11802_P42772	P11802	P42772	9606	9606	8078588
P53396_Q5T4S7	P53396	Q5T4S7	P53396_Q5T4S7	P53396	Q5T4S7	9606	9606	23932781
Q7Z333_Q86U42	Q7Z333	Q86U42	Q7Z333_Q86U42	Q7Z333	Q86U42	9606	9606	19515850
P17844_Q86U42	P17844	Q86U42	P17844_Q86U42	P17844	Q86U42	9606	9606	23788676
O60293_Q86U42	O60293	Q86U42	O60293_Q86U42	O60293	Q86U42	9606	9606	27871484
O43809_Q86U42	O43809	Q86U42	O43809_Q86U42	O43809	Q86U42	9606	9606	15169763
Q14160_Q93052	Q14160	Q93052	Q14160_Q93052	Q14160	Q93052	9606	9606	15649318
O95832_Q96AP7	O95832	Q96AP7	O95832_Q96AP7	O95832	Q96AP7	9606	9606	26607202
Q16625_Q96AP7	Q16625	Q96AP7	Q16625_Q96AP7	Q16625	Q96AP7	9606	9606	26607202
P16284_Q96AP7	P16284	Q96AP7	P16284_Q96AP7	P16284	Q96AP7	9606	9606	26607202
O15350_Q96KQ4	O15350	Q96KQ4	O15350_Q96KQ4	O15350	Q96KQ4	9606	9606	14729977
Q96KQ4_Q9H3D4	Q9H3D4	Q96KQ4	Q96KQ4_Q9H3D4	Q9H3D4	Q96KQ4	9606	9606	14729977
P04637_Q96KQ4	P04637	Q96KQ4	P04637_Q96KQ4	P04637	Q96KQ4	9606	9606	11684014
O60921_Q99638	O60921	Q99638	O60921_Q99638	O60921	Q99638	9606	9606	10359610
O60671_Q99638	O60671	Q99638	O60671_Q99638	O60671	Q99638	9606	9606	10359610
P27708_Q99638	P27708	Q99638	P27708_Q99638	P27708	Q99638	9606	9606	15326225
Q07817_Q99638	Q07817	Q99638	Q07817_Q99638	Q07817	Q99638	9606	9606	11971963
P00519_Q99638	P00519	Q99638	P00519_Q99638	P00519	Q99638	9606	9606	11971963
P15927_Q99638	P15927	Q99638	P15927_Q99638	P15927	Q99638	9606	9606	15897895
P27694_Q99638	P27694	Q99638	P27694_Q99638	P27694	Q99638	9606	9606	15897895
O75943_Q99638	O75943	Q99638	O75943_Q99638	O75943	Q99638	9606	9606	10884395
Q99638_Q9BSD3	Q9BSD3	Q99638	Q99638_Q9BSD3	Q9BSD3	Q99638	9606	9606	21659603
Q05655_Q99638	Q05655	Q99638	Q05655_Q99638	Q05655	Q99638	9606	9606	12628935
Q13547_Q99638	Q13547	Q99638	Q13547_Q99638	Q13547	Q99638	9606	9606	10846170
Q6WBX8_Q99638	Q6WBX8	Q99638	Q6WBX8_Q99638	Q6WBX8	Q99638	9606	9606	14500360
Q15691_Q9HCH0	Q15691	Q9HCH0	Q15691_Q9HCH0	Q15691	Q9HCH0	9606	9606	26485573
Q96SN8_Q9HCH0	Q96SN8	Q9HCH0	Q96SN8_Q9HCH0	Q96SN8	Q9HCH0	9606	9606	26485573
O75528_Q9NNW7	O75528	Q9NNW7	O75528_Q9NNW7	O75528	Q9NNW7	9606	9606	20413580
Q13330_Q9P0U3	Q13330	Q9P0U3	Q13330_Q9P0U3	Q13330	Q9P0U3	9606	9606	21965678
O14744_Q9Y3Y2	O14744	Q9Y3Y2	O14744_Q9Y3Y2	O14744	Q9Y3Y2	9606	9606	25284789
Q99873_Q9Y3Y2	Q99873	Q9Y3Y2	Q99873_Q9Y3Y2	Q99873	Q9Y3Y2	9606	9606	25284789
P84090_Q9Y3Y2	P84090	Q9Y3Y2	P84090_Q9Y3Y2	P84090	Q9Y3Y2	9606	9606	25284789
Q9BQA1_Q9Y3Y2	Q9BQA1	Q9Y3Y2	Q9BQA1_Q9Y3Y2	Q9BQA1	Q9Y3Y2	9606	9606	25284789
Q9UI47_Q9Y446	Q9UI47	Q9Y446	Q9UI47_Q9Y446	Q9UI47	Q9Y446	9606	9606	23136403
P14923_Q9Y446	P14923	Q9Y446	P14923_Q9Y446	P14923	Q9Y446	9606	9606	20859650
Q9BSF4_Q9Y5J6	Q9BSF4	Q9Y5J6	Q9BSF4_Q9Y5J6	Q9BSF4	Q9Y5J6	9606	9606	27554484
O00154_O00154	O00154	O00154	O00154_O00154	O00154	O00154	9606	9606	10578051
O00716_P61201	P61201	O00716	O00716_P61201	P61201	O00716	9606	9606	17438371
O00716_Q5H9I0	Q5H9I0	O00716	O00716_Q5H9I0	Q5H9I0	O00716	9606	9606	17062573
O14862_P19525	P19525	O14862	O14862_P19525	P19525	O14862	9606	9606	22801494
O14862_Q9ULZ3	Q9ULZ3	O14862	O14862_Q9ULZ3	Q9ULZ3	O14862	9606	9606	24531343
O14862_W6CW81	W6CW81	O14862	O14862_W6CW81	W6CW81	O14862	9606	9606	24531343
O43242_Q9UMX0	Q9UMX0	O43242	O43242_Q9UMX0	Q9UMX0	O43242	9606	9606	15147878
O43242_Q03468	Q03468	O43242	O43242_Q03468	Q03468	O43242	9606	9606	26030138
P13073_Q8WV93	Q8WV93	P13073	P13073_Q8WV93	Q8WV93	P13073	9606	9606	26759378
P19838_Q14690	Q14690	P19838	P19838_Q14690	Q14690	P19838	9606	9606	14624448
P09525_P19838	P09525	P19838	P09525_P19838	P09525	P19838	9606	9606	20237821
P09525_P19838	P09525	P19838	P09525_P19838	P09525	P19838	9606	9606	20237821
O43707_P19838	O43707	P19838	O43707_P19838	O43707	P19838	9606	9606	25411248
P19838_Q9NWT6	Q9NWT6	P19838	P19838_Q9NWT6	Q9NWT6	P19838	9606	9606	17003112
O00255_P19838	O00255	P19838	O00255_P19838	O00255	P19838	9606	9606	11526476
P19838_P20749	P20749	P19838	P19838_P20749	P20749	P19838	9606	9606	16108830
P19838_P20749	P20749	P19838	P19838_P20749	P20749	P19838	9606	9606	16306601
P12980_P19838	P12980	P19838	P12980_P19838	P12980	P19838	9606	9606	10023675
P19838_Q04206	Q04206	P19838	P19838_Q04206	Q04206	P19838	9606	9606	18212740
P19838_P20749	P20749	P19838	P19838_P20749	P20749	P19838	9606	9606	8196632
P19838_Q04206	Q04206	P19838	P19838_Q04206	Q04206	P19838	9606	9606	8441377
P19838_Q09472	Q09472	P19838	P19838_Q09472	Q09472	P19838	9606	9606	23811396
P48556_Q5TDH0	Q5TDH0	P48556	P48556_Q5TDH0	Q5TDH0	P48556	9606	9606	29290612
P48730_Q9BQY9	Q9BQY9	P48730	P48730_Q9BQY9	Q9BQY9	P48730	9606	9606	16618118
P49427_Q03060-11	Q03060-11	P49427	P49427_Q03060	Q03060	P49427	9606	9606	10373550
P49427_Q9Y2D1	Q9Y2D1	P49427	P49427_Q9Y2D1	Q9Y2D1	P49427	9606	9606	10373550
O14775_P59768	O14775	P59768	O14775_P59768	O14775	P59768	9606	9606	12606627
Q07352_Q9UIV1	Q9UIV1	Q07352	Q07352_Q9UIV1	Q9UIV1	Q07352	9606	9606	25106868
Q07352_Q13868	Q13868	Q07352	Q07352_Q13868	Q13868	Q07352	9606	9606	18326031
Q07352_Q8IU60	Q8IU60	Q07352	Q07352_Q8IU60	Q8IU60	Q07352	9606	9606	18326031
Q07352_Q9ULM6	Q9ULM6	Q07352	Q07352_Q9ULM6	Q9ULM6	Q07352	9606	9606	18326031
Q07352_Q13868	Q13868	Q07352	Q07352_Q13868	Q13868	Q07352	9606	9606	15687258
Q07352_Q8IU60	Q8IU60	Q07352	Q07352_Q8IU60	Q8IU60	Q07352	9606	9606	15687258
Q07352_Q8IZH2	Q8IZH2	Q07352	Q07352_Q8IZH2	Q8IZH2	Q07352	9606	9606	15687258
Q07352_Q9NPI6	Q9NPI6	Q07352	Q07352_Q9NPI6	Q9NPI6	Q07352	9606	9606	15687258
Q07352_Q9ULM6	Q9ULM6	Q07352	Q07352_Q9ULM6	Q9ULM6	Q07352	9606	9606	15687258
Q13976_Q9Y6F6	Q9Y6F6	Q13976	Q13976_Q9Y6F6	Q9Y6F6	Q13976	9606	9606	16990611
Q13976_Q9HCX4	Q9HCX4	Q13976	Q13976_Q9HCX4	Q9HCX4	Q13976	9606	9606	21402151
P41220_Q13976-1	P41220	Q13976-1	P41220_Q13976	P41220	Q13976	9606	9606	14608379
Q14494_Q9ULX9	Q9ULX9	Q14494	Q14494_Q9ULX9	Q9ULX9	Q14494	9606	9606	8932385
O60675_Q14494	O60675	Q14494	O60675_Q14494	O60675	Q14494	9606	9606	8932385
O15525_Q14494	O15525	Q14494	O15525_Q14494	O15525	Q14494	9606	9606	8932385
O15525_Q14494	O15525	Q14494	O15525_Q14494	O15525	Q14494	9606	9606	9421508
Q14494_Q5TDH0	Q5TDH0	Q14494	Q14494_Q5TDH0	Q5TDH0	Q14494	9606	9606	27528193
P61081_Q15843	P61081	Q15843	P61081_Q15843	P61081	Q15843	9606	9606	15694336
Q15843_Q6P9F5	Q6P9F5	Q15843	Q15843_Q6P9F5	Q6P9F5	Q15843	9606	9606	21474709
Q53GQ0_Q9BW60	Q9BW60	Q53GQ0	Q53GQ0_Q9BW60	Q9BW60	Q53GQ0	9606	9606	20937905
A1L3X0_Q53GQ0	A1L3X0	Q53GQ0	A1L3X0_Q53GQ0	A1L3X0	Q53GQ0	9606	9606	20937905
P53350_Q5FBB7	P53350	Q5FBB7	P53350_Q5FBB7	P53350	Q5FBB7	9606	9606	18331714
P67775_Q5FBB7	P67775	Q5FBB7	P67775_Q5FBB7	P67775	Q5FBB7	9606	9606	16580887
Q13362_Q5FBB7	Q13362	Q5FBB7	Q13362_Q5FBB7	Q13362	Q5FBB7	9606	9606	16580887
P30153_Q5FBB7	P30153	Q5FBB7	P30153_Q5FBB7	P30153	Q5FBB7	9606	9606	16580887
P51955_Q5FBB7	P51955	Q5FBB7	P51955_Q5FBB7	P51955	Q5FBB7	9606	9606	17621308
Q6P1K2_Q9H410	Q9H410	Q6P1K2	Q6P1K2_Q9H410	Q9H410	Q6P1K2	9606	9606	15502821
Q6P1K2_Q9H081	Q9H081	Q6P1K2	Q6P1K2_Q9H081	Q9H081	Q6P1K2	9606	9606	15502821
Q16236_Q6P1K2	Q16236	Q6P1K2	Q16236_Q6P1K2	Q16236	Q6P1K2	9606	9606	11256947
Q6Y7W6_Q9UKV8	Q9UKV8	Q6Y7W6	Q6Y7W6_Q9UKV8	Q9UKV8	Q6Y7W6	9606	9606	27157137
Q13322_Q6Y7W6	Q13322	Q6Y7W6	Q13322_Q6Y7W6	Q13322	Q6Y7W6	9606	9606	20670374
P54259_Q6Y7W6	P54259	Q6Y7W6	P54259_Q6Y7W6	P54259	Q6Y7W6	9606	9606	20696395
Q6P2Q9_Q6Y7W6	Q6P2Q9	Q6Y7W6	Q6P2Q9_Q6Y7W6	Q6P2Q9	Q6Y7W6	9606	9606	20696395
P11940_Q6Y7W6	P11940	Q6Y7W6	P11940_Q6Y7W6	P11940	Q6Y7W6	9606	9606	20696395
O94979_Q6Y7W6	O94979	Q6Y7W6	O94979_Q6Y7W6	O94979	Q6Y7W6	9606	9606	20696395
P26368_Q6Y7W6	P26368	Q6Y7W6	P26368_Q6Y7W6	P26368	Q6Y7W6	9606	9606	20696395
Q01081_Q6Y7W6	Q01081	Q6Y7W6	Q01081_Q6Y7W6	Q01081	Q6Y7W6	9606	9606	20696395
P55735_Q6Y7W6	P55735	Q6Y7W6	P55735_Q6Y7W6	P55735	Q6Y7W6	9606	9606	20696395
Q6Y7W6_Q9Y4Z0	Q9Y4Z0	Q6Y7W6	Q6Y7W6_Q9Y4Z0	Q9Y4Z0	Q6Y7W6	9606	9606	20696395
Q16637_Q6Y7W6	Q16637	Q6Y7W6	Q16637_Q6Y7W6	Q16637	Q6Y7W6	9606	9606	20696395
Q14444_Q6Y7W6	Q14444	Q6Y7W6	Q14444_Q6Y7W6	Q14444	Q6Y7W6	9606	9606	20696395
Q6Y7W6_Q92600	Q92600	Q6Y7W6	Q6Y7W6_Q92600	Q92600	Q6Y7W6	9606	9606	20878056
Q92974_Q9Y239	Q9Y239	Q92974	Q92974_Q9Y239	Q9Y239	Q92974	9606	9606	19043560
Q13546_Q92974	Q13546	Q92974	Q13546_Q92974	Q13546	Q92974	9606	9606	21887730
Q92974_Q9Y572	Q9Y572	Q92974	Q92974_Q9Y572	Q9Y572	Q92974	9606	9606	21887730
O43353_Q92974	O43353	Q92974	O43353_Q92974	O43353	Q92974	9606	9606	21887730
Q15042_Q96E17	Q15042	Q96E17	Q15042_Q96E17	Q15042	Q96E17	9606	9606	24891604
Q96E17_Q9Y4I1	Q9Y4I1	Q96E17	Q96E17_Q9Y4I1	Q9Y4I1	Q96E17	9606	9606	24006491
Q96PF2_Q9UJT2	Q9UJT2	Q96PF2	Q96PF2_Q9UJT2	Q9UJT2	Q96PF2	9606	9606	18533145
Q93034_Q9NX08	Q93034	Q9NX08	Q93034_Q9NX08	Q93034	Q9NX08	9606	9606	21778237
Q13616_Q9NX08	Q13616	Q9NX08	Q13616_Q9NX08	Q13616	Q9NX08	9606	9606	21778237
Q13620_Q9NX08	Q13620	Q9NX08	Q13620_Q9NX08	Q13620	Q9NX08	9606	9606	21778237
Q13617_Q9NX08	Q13617	Q9NX08	Q13617_Q9NX08	Q13617	Q9NX08	9606	9606	21778237
Q13618_Q9NX08	Q13618	Q9NX08	Q13618_Q9NX08	Q13618	Q9NX08	9606	9606	21778237
Q13619_Q9NX08	Q13619	Q9NX08	Q13619_Q9NX08	Q13619	Q9NX08	9606	9606	21778237
Q8N668_Q9NX08	Q8N668	Q9NX08	Q8N668_Q9NX08	Q8N668	Q9NX08	9606	9606	15799966
O60826_Q9NX08	O60826	Q9NX08	O60826_Q9NX08	O60826	Q9NX08	9606	9606	28892079
O60826_Q9NX08	O60826	Q9NX08	O60826_Q9NX08	O60826	Q9NX08	9606	9606	23563313
Q567U6_Q9NX08	Q567U6	Q9NX08	Q567U6_Q9NX08	Q567U6	Q9NX08	9606	9606	25355947
Q9UKG1_complex portal:CPX-880	complex portal:CPX-880	Q9UKG1	_Q9UKG1		Q9UKG1	9606	9606	15016378
P20339_Q9UKG1	P20339	Q9UKG1	P20339_Q9UKG1	P20339	Q9UKG1	9606	9606	15016378
Q9UKG1_Q9Y230	Q9Y230	Q9UKG1	Q9UKG1_Q9Y230	Q9Y230	Q9UKG1	9606	9606	19433865
P42336_Q9UKG1	P42336	Q9UKG1	P42336_Q9UKG1	P42336	Q9UKG1	9606	9606	10490823
P31751_Q9UKG1	P31751	Q9UKG1	P31751_Q9UKG1	P31751	Q9UKG1	9606	9606	10490823
Q01968_Q9UKG1	Q01968	Q9UKG1	Q01968_Q9UKG1	Q01968	Q9UKG1	9606	9606	21233288
Q05513_Q9UKG1	Q05513	Q9UKG1	Q05513_Q9UKG1	Q05513	Q9UKG1	9606	9606	26583432
P36897_Q9UKG1	P36897	Q9UKG1	P36897_Q9UKG1	P36897	Q9UKG1	9606	9606	26583432
Q8NEU8_Q9UKG1	Q8NEU8	Q9UKG1	Q8NEU8_Q9UKG1	Q8NEU8	Q9UKG1	9606	9606	18034774
P17643_Q9UKG1	P17643	Q9UKG1	P17643_Q9UKG1	P17643	Q9UKG1	9606	9606	21291857
O14908_Q9UKG1	O14908	Q9UKG1	O14908_Q9UKG1	O14908	Q9UKG1	9606	9606	21291857
P43146_Q9UKG1	P43146	Q9UKG1	P43146_Q9UKG1	P43146	Q9UKG1	9606	9606	12011067
P07355_Q9UKG1	P07355	Q9UKG1	P07355_Q9UKG1	P07355	Q9UKG1	9606	9606	21645192
Q00613_Q9Y297	Q00613	Q9Y297	Q00613_Q9Y297	Q00613	Q9Y297	9606	9606	18794143
Q6PGQ7_Q9Y297	Q6PGQ7	Q9Y297	Q6PGQ7_Q9Y297	Q6PGQ7	Q9Y297	9606	9606	18521620
P10071_Q9Y297	P10071	Q9Y297	P10071_Q9Y297	P10071	Q9Y297	9606	9606	16371461
Q5JTC6_Q9Y297	Q5JTC6	Q9Y297	Q5JTC6_Q9Y297	Q5JTC6	Q9Y297	9606	9606	17510365
O95863_Q9Y297	O95863	Q9Y297	O95863_Q9Y297	O95863	Q9Y297	9606	9606	15448698
O15534_Q9Y297	O15534	Q9Y297	O15534_Q9Y297	O15534	Q9Y297	9606	9606	15917222
Q9HAW4_Q9Y297	Q9HAW4	Q9Y297	Q9HAW4_Q9Y297	Q9HAW4	Q9Y297	9606	9606	16885022
Q9UKT4_Q9Y297	Q9UKT4	Q9Y297	Q9UKT4_Q9Y297	Q9UKT4	Q9Y297	9606	9606	12791267
Q96K76_Q9Y297	Q96K76	Q9Y297	Q96K76_Q9Y297	Q96K76	Q9Y297	9606	9606	19966869
Q13651_Q9Y297	Q13651	Q9Y297	Q13651_Q9Y297	Q13651	Q9Y297	9606	9606	22087322
P25963_Q9Y297	P25963	Q9Y297	P25963_Q9Y297	P25963	Q9Y297	9606	9606	9859996
Q3KP66_Q9Y297	Q3KP66	Q9Y297	Q3KP66_Q9Y297	Q3KP66	Q9Y297	9606	9606	29420262
Q5DT21_Q9Y337	Q5DT21	Q9Y337	Q5DT21_Q9Y337	Q5DT21	Q9Y337	9606	9606	19194479
Q9UQC2_Q9Y6Q6	Q9UQC2	Q9Y6Q6	Q9UQC2_Q9Y6Q6	Q9UQC2	Q9Y6Q6	9606	9606	15750601
A0JNW5_Q8N1B4	Q8N1B4	A0JNW5	A0JNW5_Q8N1B4	Q8N1B4	A0JNW5	9606	9606	20163565
A0JNW5_A0JNW5	A0JNW5	A0JNW5	A0JNW5_A0JNW5	A0JNW5	A0JNW5	9606	9606	20163565
P29350_Q96P31	Q96P31	P29350	P29350_Q96P31	Q96P31	P29350	9606	9606	19843936
P29350_Q8NHL6	Q8NHL6	P29350	P29350_Q8NHL6	Q8NHL6	P29350	9606	9606	9285411
P29350_Q6DKI7	Q6DKI7	P29350	P29350_Q6DKI7	Q6DKI7	P29350	9606	9606	26755705
P29350_P43626	P43626	P29350	P29350_P43626	P43626	P29350	9606	9606	18604210
P13688_P29350	P13688	P29350	P13688_P29350	P13688	P29350	9606	9606	23696226
P29350_Q9UGN4	Q9UGN4	P29350	P29350_Q9UGN4	Q9UGN4	P29350	9606	9606	16254138
P29350_Q9UGN4	Q9UGN4	P29350	P29350_Q9UGN4	Q9UGN4	P29350	9606	9606	10540326
P29350_P46527	P46527	P29350	P29350_P46527	P46527	P29350	9606	9606	19838216
P29350_Q8NHJ6	Q8NHJ6	P29350	P29350_Q8NHJ6	Q8NHJ6	P29350	9606	9606	18802077
P29350_Q8NHL6	Q8NHL6	P29350	P29350_Q8NHL6	Q8NHL6	P29350	9606	9606	18802077
P29350_Q8N423	Q8N423	P29350	P29350_Q8N423	Q8N423	P29350	9606	9606	18802077
O75022_P29350	O75022	P29350	O75022_P29350	O75022	P29350	9606	9606	18802077
P29350_Q8NHL6	Q8NHL6	P29350	P29350_Q8NHL6	Q8NHL6	P29350	9606	9606	9842885
P29350_Q8N423	Q8N423	P29350	P29350_Q8N423	Q8N423	P29350	9606	9606	9842885
P29350_Q96P31	Q96P31	P29350	P29350_Q96P31	Q96P31	P29350	9606	9606	12051764
P29350_Q96LC7	Q96LC7	P29350	P29350_Q96LC7	Q96LC7	P29350	9606	9606	12163025
