ida	idb	pair_id	ida_clean	idb_clean	pair_id_clean	pubid	GO_IPI
P03431	P03433	P03431_P03433	P03431	P03433	P03431_P03433	20064372	1
P03431	P03466	P03431_P03466	P03431	P03466	P03431_P03466	20064372	1
P03433	P03485	P03433_P03485	P03433	P03485	P03433_P03485	17022977	1
P03433	P03431	P03431_P03433	P03433	P03431	P03431_P03433	20064372	1
P03433	P03485	P03433_P03485	P03433	P03485	P03433_P03485	20064372	1
P03459	Q08IG9	P03459_Q08IG9	P03459	Q08IG9	P03459_Q08IG9	24561202	1
P03466	P03485	P03466_P03485	P03466	P03485	P03466_P03485	17022977	1
P03466	O60684	O60684_P03466	P03466	O60684	O60684_P03466	20064372	1
P03466	P03431	P03431_P03466	P03466	P03431	P03431_P03466	20064372	1
P03466	P03485	P03466_P03485	P03466	P03485	P03466_P03485	20064372	1
P03466	Q06787	P03466_Q06787	P03466	Q06787	P03466_Q06787	24514761	1
P03466	O43707	O43707_P03466	P03466	O43707	O43707_P03466	24802111	1
P03485	P03433	P03433_P03485	P03485	P03433	P03433_P03485	17022977	1
P03485	P03466	P03466_P03485	P03485	P03466	P03466_P03485	17022977	1
P03485	P11142	P03485_P11142	P03485	P11142	P03485_P11142	17022977	1
P03485	P03433	P03433_P03485	P03485	P03433	P03433_P03485	20064372	1
P03485	P03466	P03466_P03485	P03485	P03466	P03466_P03485	20064372	1
P03485	P03508	P03485_P03508	P03485	P03508	P03485_P03508	20064372	1
P03485	P03508	P03485_P03508	P03485	P03508	P03485_P03508	21081124	1
P03495	O43521	O43521_P03495	P03495	O43521	O43521_P03495	24008843	1
P03495	O60869	O60869_P03495	P03495	O60869	O60869_P03495	24008843	1
P03495	P04049	P03495_P04049	P03495	P04049	P03495_P04049	24008843	1
P03495	P29353	P03495_P29353	P03495	P29353	P03495_P29353	24008843	1
P03495	P35568	P03495_P35568	P03495	P35568	P03495_P35568	24008843	1
P03495	P55916	P03495_P55916	P03495	P55916	P03495_P55916	24008843	1
P03495	Q13651	P03495_Q13651	P03495	Q13651	P03495_Q13651	24008843	1
P03495	Q92844	P03495_Q92844	P03495	Q92844	P03495_Q92844	24008843	1
P03495	Q92934	P03495_Q92934	P03495	Q92934	P03495_Q92934	24008843	1
P03495	Q9UBF8	P03495_Q9UBF8	P03495	Q9UBF8	P03495_Q9UBF8	24008843	1
P03496	O00459	O00459_P03496	P03496	O00459	O00459_P03496	16963558	1
P03496	O95786	O95786_P03496	P03496	O95786	O95786_P03496	17079289	1
P03496	Q14258	P03496_Q14258	P03496	Q14258	P03496_Q14258	19454348	1
P03496	O75569	O75569_P03496	P03496	O75569	O75569_P03496	20064372	1
P03496	O95793	O95793_P03496	P03496	O95793	O95793_P03496	20064372	1
P03496	O00459	O00459_P03496	P03496	O00459	O00459_P03496	22810585	1
P03496	O75569	O75569_P03496	P03496	O75569	O75569_P03496	22810585	1
P03496	O95793	O95793_P03496	P03496	O95793	O95793_P03496	22810585	1
P03496	P27986	P03496_P27986	P03496	P27986	P03496_P27986	22810585	1
P03496	P55265	P03496_P55265	P03496	P55265	P03496_P55265	22810585	1
P03496	Q12906	P03496_Q12906	P03496	Q12906	P03496_Q12906	22810585	1
P03496	O95793	O95793_P03496	P03496	O95793	O95793_P03496	23722113	1
P03496	O00459	O00459_P03496	P03496	O00459	O00459_P03496	23853584	1
P03496	O75569	O75569_P03496	P03496	O75569	O75569_P03496	23853584	1
P03496	O95793	O95793_P03496	P03496	O95793	O95793_P03496	23853584	1
P03496	P27986	P03496_P27986	P03496	P27986	P03496_P27986	23853584	1
P03496	P55265	P03496_P55265	P03496	P55265	P03496_P55265	23853584	1
P03496	Q12906	P03496_Q12906	P03496	Q12906	P03496_Q12906	23853584	1
P03508	P03485	P03485_P03508	P03508	P03485	P03485_P03508	20064372	1
P03508	P03485	P03485_P03508	P03508	P03485	P03485_P03508	21081124	1
P03520	P03521	P03520_P03521	P03520	P03521	P03520_P03521	11000221	1
P03520	P03521	P03520_P03521	P03520	P03521	P03520_P03521	2845648	1
P03520	P03523	P03520_P03523	P03520	P03523	P03520_P03523	2845648	1
P03521	P03520	P03520_P03521	P03521	P03520	P03520_P03521	11000221	1
P03521	P03520	P03520_P03521	P03521	P03520	P03520_P03521	2845648	1
P03522	P01130	P01130_P03522	P03522	P01130	P01130_P03522	23589850	1
P03523	P03520	P03520_P03523	P03523	P03520	P03520_P03523	2845648	1
P03586	B2C7Y6	B2C7Y6_P03586	P03586	B2C7Y6	B2C7Y6_P03586	18267075	1
P03623	P25714	P03623_P25714	P03623	P25714	P03623_P25714	18996118	1
P03711	P03711	P03711_P03711	P03711	P03711	P03711_P03711	21943085	1
P03772	Q64702	P03772_Q64702	P03772	Q64702	P03772_Q64702	17174311	1
P04002	P04002	P04002_P04002	P04002	P04002	P04002_P04002	27086686	1
P04014	P09884	P04014_P09884	P04014	P09884	P04014_P09884	10873756	1
P04014	P07305	P04014_P07305	P04014	P07305	P04014_P07305	9499053	1
P04014	P09914	P04014_P09914	P04014	P09914	P04014_P09914	19008854	1
P04015	O60885	O60885_P04015	P04015	O60885	O60885_P04015	17023018	1
P04019	Q05086	P04019_Q05086	P04019	Q05086	P04019_Q05086	17023019	1
P04019	Q05086	P04019_Q05086	P04019	Q05086	P04019_Q05086	22810586	1
P04020	P30153	P04020_P30153	P04020	P30153	P04020_P30153	16044149	1
P04020	P67775	P04020_P67775	P04020	P67775	P04020_P67775	16044149	1
P04020	P06400	P04020_P06400	P04020	P06400	P04020_P06400	16061792	1
P04020	Q5T4S7	P04020_Q5T4S7	P04020	Q5T4S7	P04020_Q5T4S7	16061792	1
P04020	P01106	P01106_P04020	P04020	P01106	P01106_P04020	17070091	1
P04020	P06400	P04020_P06400	P04020	P06400	P04020_P06400	20088881	1
P04020	P06400	P04020_P06400	P04020	P06400	P04020_P06400	22810586	1
P04020	Q5T4S7	P04020_Q5T4S7	P04020	Q5T4S7	P04020_Q5T4S7	22810586	1
P04021	P68617	P04021_P68617	P04021	P68617	P04021_P68617	16912323	1
P04045	P53535	P04045_P53535	P04045	P53535	P04045_P53535	9492303	1
P04045	P04045	P04045_P04045	P04045	P04045	P04045_P04045	9492303	1
P04191	P61015	P04191_P61015	P04191	P61015	P04191_P61015	11526231	1
P04191	P42532	P04191_P42532	P04191	P42532	P04191_P42532	9575189	1
P04221	Q2V8M5	P04221_Q2V8M5	P04221	Q2V8M5	P04221_Q2V8M5	20031218	1
P04273	P04273	P04273_P04273	P04273	P04273	P04273_P04273	16352600	1
P04289	P10200	P04289_P10200	P04289	P10200	P04289_P10200	14557627	1
P04289	P10200	P04289_P10200	P04289	P10200	P04289_P10200	16014918	1
P04293	P10226	P04293_P10226	P04293	P10226	P04293_P10226	16775312	1
P04293	P10226	P04293_P10226	P04293	P10226	P04293_P10226	8380085	1
P04293	P10192	P04293_P10192	P04293	P10192	P04293_P10192	9261356	1
P04295	P10212	P04295_P10212	P04295	P10212	P04295_P10212	11086131	1
P04295	P10212	P04295_P10212	P04295	P10212	P04295_P10212	16731912	1
P04295	P10217	P04295_P10217	P04295	P10217	P04295_P10217	16731912	1
P04295	P10212	P04295_P10212	P04295	P10212	P04295_P10212	17035316	1
P04295	P10217	P04295_P10217	P04295	P10217	P04295_P10217	17035316	1
P04295	P10212	P04295_P10212	P04295	P10212	P04295_P10212	17913813	1
P04295	P10217	P04295_P10217	P04295	P10217	P04295_P10217	17913813	1
P04325	P0CG48	P04325_P0CG48	P04325	P0CG48	P04325_P0CG48	17067581	1
P04326	P51531	P04326_P51531	P04326	P51531	P04326_P51531	16601680	1
P04326	Q12824	P04326_Q12824	P04326	Q12824	P04326_Q12824	16601680	1
P04480	P19934	P04480_P19934	P04480	P19934	P04480_P19934	20433837	1
P04480	P19934	P04480_P19934	P04480	P19934	P04480_P19934	22493500	1
P04487	P19525	P04487_P19525	P04487	P19525	P04487_P19525	11836380	1
P04487	Q9H2X6	P04487_Q9H2X6	P04487	Q9H2X6	P04487_Q9H2X6	14990717	1
P04487	O95786	O95786_P04487	P04487	O95786	O95786_P04487	22301138	1
P04487	Q9BYX4	P04487_Q9BYX4	P04487	Q9BYX4	P04487_Q9BYX4	22301138	1
P04489	P29590-3	P04489_P29590-3	P04489	P29590	P04489_P29590	16501113	1
P04489	P04489	P04489_P04489	P04489	P04489	P04489_P04489	16501113	1
P04489	P04489	P04489_P04489	P04489	P04489	P04489_P04489	23063122	1
P04543	O95786	O95786_P04543	P04543	O95786	O95786_P04543	19193793	1
P04545	P03419	P03419_P04545	P04545	P03419	P03419_P04545	24760890	1
P04545	P03419	P03419_P04545	P04545	P03419	P03419_P04545	25556234	1
P04578	Q9ULD8	P04578_Q9ULD8	P04578	Q9ULD8	P04578_Q9ULD8	20638388	1
P04578	P04608	P04578_P04608	P04578	P04608	P04578_P04608	23916815	1
P04578	P08962	P04578_P08962	P04578	P08962	P04578_P08962	25312088	1
P04585	Q12824	P04585_Q12824	P04585	Q12824	P04585_Q12824	14963118	1
P04585	O00629	O00629_P04585	P04585	O00629	O00629_P04585	20554775	1
P04585	O75475	O75475_P04585	P04585	O75475	O75475_P04585	21156026	1
P04585	P69718	P04585_P69718	P04585	P69718	P04585_P69718	21156026	1
P04585	O75475-1	O75475-1_P04585	P04585	O75475	O75475_P04585	22872640	1
P04585	Q9Y5L0	P04585_Q9Y5L0	P04585	Q9Y5L0	P04585_Q9Y5L0	22872640	1
P04585	P69726	P04585_P69726	P04585	P69726	P04585_P69726	7474102	1
P04585	P04585:PRO_0000042440	P04585_P04585:PRO_0000042440	P04585	P04585:PRO_0000042440	P04585_P04585:PRO_0000042440	19914170	1
P04585	P04585	P04585_P04585	P04585	P04585	P04585_P04585	20227411	1
P04585	P04585	P04585_P04585	P04585	P04585	P04585_P04585	21156026	1
P04585	P04585	P04585_P04585	P04585	P04585	P04585_P04585	22804908	1
P04590	Q13523	P04590_Q13523	P04590	Q13523	P04590_Q13523	15452250	1
P04591	O95793-2	O95793-2_P04591	P04591	O95793	O95793_P04591	18498651	1
P04591	O43324	O43324_P04591	P04591	O43324	O43324_P04591	22190034	1
P04591	P55769	P04591_P55769	P04591	P55769	P04591_P55769	22190034	1
P04591	Q12904	P04591_Q12904	P04591	Q12904	P04591_Q12904	22190034	1
P04591	Q13155	P04591_Q13155	P04591	Q13155	P04591_Q13155	22190034	1
P04591	Q14978	P04591_Q14978	P04591	Q14978	P04591_Q14978	22190034	1
P04591	Q7Z739	P04591_Q7Z739	P04591	Q7Z739	P04591_Q7Z739	22190034	1
P04591	Q86SQ7	P04591_Q86SQ7	P04591	Q86SQ7	P04591_Q86SQ7	22190034	1
P04591	Q8N1G4	P04591_Q8N1G4	P04591	Q8N1G4	P04591_Q8N1G4	22190034	1
P04591	Q99873	P04591_Q99873	P04591	Q99873	P04591_Q99873	22190034	1
P04591	Q9HD40	P04591_Q9HD40	P04591	Q9HD40	P04591_Q9HD40	22190034	1
P04591	Q9NTK5	P04591_Q9NTK5	P04591	Q9NTK5	P04591_Q9NTK5	22190034	1
P04591	Q9UI47	P04591_Q9UI47	P04591	Q9UI47	P04591_Q9UI47	22190034	1
P04591	Q9Y3B7	P04591_Q9Y3B7	P04591	Q9Y3B7	P04591_Q9Y3B7	22190034	1
P04591	O95793-2	O95793-2_P04591	P04591	O95793	O95793_P04591	22978549	1
P04591	P80318	P04591_P80318	P04591	P80318	P04591_P80318	25416944	1
P04601	O14734	O14734_P04601	P04601	O14734	O14734_P04601	22190034	1
P04601	O14734	O14734_P04601	P04601	O14734	O14734_P04601	9299485	1
P04608	P51532	P04608_P51532	P04608	P51532	P04608_P51532	16687403	1
P04608	Q12824	P04608_Q12824	P04608	Q12824	P04608_Q12824	16687403	1
P04608	P55209	P04608_P55209	P04608	P55209	P04608_P55209	18226242	1
P04608	O15355	O15355_P04608	P04608	O15355	O15355_P04608	22190034	1
P04608	O43865	O43865_P04608	P04608	O43865	O43865_P04608	22190034	1
P04608	O60563	O60563_P04608	P04608	O60563	O60563_P04608	22190034	1
P04608	O75607	O75607_P04608	P04608	O75607	O75607_P04608	22190034	1
P04608	P50750	P04608_P50750	P04608	P50750	P04608_P50750	22190034	1
P04608	P51784	P04608_P51784	P04608	P51784	P04608_P51784	22190034	1
P04608	P51825	P04608_P51825	P04608	P51825	P04608_P51825	22190034	1
P04608	Q96EB6	P04608_Q96EB6	P04608	Q96EB6	P04608_Q96EB6	22190034	1
P04608	Q99733	P04608_Q99733	P04608	Q99733	P04608_Q99733	22190034	1
P04608	Q9NXF7	P04608_Q9NXF7	P04608	Q9NXF7	P04608_Q9NXF7	22190034	1
P04608	Q9UHB7	P04608_Q9UHB7	P04608	Q9UHB7	P04608_Q9UHB7	22190034	1
P04608	Q9UK99	P04608_Q9UK99	P04608	Q9UK99	P04608_Q9UK99	22190034	1
P04608	O00571	O00571_P04608	P04608	O00571	O00571_P04608	23840900	1
P04608	P04578	P04578_P04608	P04608	P04578	P04578_P04608	23916815	1
P04608	Q9H1E3	P04608_Q9H1E3	P04608	Q9H1E3	P04608_Q9H1E3	25116364	1
P04608	Q09472	P04608_Q09472	P04608	Q09472	P04608_Q09472	9811832	1
P04608	Q92793	P04608_Q92793	P04608	Q92793	P04608_Q92793	9811832	1
P04608	O60563	O60563_P04608	P04608	O60563	O60563_P04608	25116364	1
P04608	P60709	P04608_P60709	P04608	P60709	P04608_P60709	16687403	1
P04608	URS00006F9B91_11676	P04608_URS00006F9B91_11676	P04608	URS00006F9B91_11676	P04608_URS00006F9B91_11676	25116364	1
P04618	P82933	P04618_P82933	P04618	P82933	P04618_P82933	22190034	1
P04618	Q04837	P04618_Q04837	P04618	Q04837	P04618_Q04837	22190034	1
P04618	Q13123	P04618_Q13123	P04618	Q13123	P04618_Q13123	22190034	1
P04618	Q8WV92	P04618_Q8WV92	P04618	Q8WV92	P04618_Q8WV92	22190034	1
P04618	Q96BP2	P04618_Q96BP2	P04618	Q96BP2	P04618_Q96BP2	22190034	1
P04620	P52292	P04620_P52292	P04620	P52292	P04620_P52292	9405152	1
P04620	Q14974	P04620_Q14974	P04620	Q14974	P04620_Q14974	9405152	1
P04852	P04852	P04852_P04852	P04852	P04852	P04852_P04852	20471980	1
P04862	Q60680	P04862_Q60680	P04862	Q60680	P04862_Q60680	24269682	1
P04871	P04871	P04871_P04871	P04871	P04871	P04871_P04871	19959989	1
P05044	Q07076	P05044_Q07076	P05044	Q07076	P05044_Q07076	17029407	1
P05382	P0A4T1	P05382_P0A4T1	P05382	P0A4T1	P05382_P0A4T1	19098921	1
P05382	Q97NV3	P05382_Q97NV3	P05382	Q97NV3	P05382_Q97NV3	19098921	1
P05382	A0A0H2UPV6	A0A0H2UPV6_P05382	P05382	A0A0H2UPV6	A0A0H2UPV6_P05382	23267104	1
P05434	O12369	O12369_P05434	P05434	O12369	O12369_P05434	16317001	1
P05434	A8I3X6	A8I3X6_P05434	P05434	A8I3X6	A8I3X6_P05434	7579689	1
P05434	A8ISA6	A8ISA6_P05434	P05434	A8ISA6	A8ISA6_P05434	7579689	1
P05434	A8IV22	A8IV22_P05434	P05434	A8IV22	A8IV22_P05434	7579689	1
P05494	P29185	P05494_P29185	P05494	P29185	P05494_P29185	1973526	1
P05648	P37522	P05648_P37522	P05648	P37522	P05648_P37522	18854156	1
P05845	P0A988	P05845_P0A988	P05845	P0A988	P05845_P0A988	19703395	1
P05877	P05877	P05877_P05877	P05877	P05877	P05877_P05877	24657436	1
P05919	P01730	P01730_P05919	P05919	P01730	P01730_P05919	23890821	1
P05928	Q9Y4B6-3	P05928_Q9Y4B6-3	P05928	Q9Y4B6	P05928_Q9Y4B6	17314515	1
P06110	P65977	P06110_P65977	P06110	P65977	P06110_P65977	25147953	1
P06164	Q60680	P06164_Q60680	P06164	Q60680	P06164_Q60680	24269682	1
P06179	P26609	P06179_P26609	P06179	P26609	P06179_P26609	12620624	1
P06179	P26609	P06179_P26609	P06179	P26609	P06179_P26609	16806204	1
P06422	Q09472	P06422_Q09472	P06422	Q09472	P06422_Q09472	12368347	1
P06422	P17676	P06422_P17676	P06422	P17676	P06422_P17676	12692227	1
P06422	P49715	P06422_P49715	P06422	P49715	P06422_P49715	12692227	1
P06427	Q12959	P06427_Q12959	P06427	Q12959	P06427_Q12959	24550280	1
P06427	Q14160	P06427_Q14160	P06427	Q14160	P06427_Q14160	24550280	1
P06436	Q9UKJ1	P06436_Q9UKJ1	P06436	Q9UKJ1	P06436_Q9UKJ1	18358807	1
P06462	Q05086	P06462_Q05086	P06462	Q05086	P06462_Q05086	22810586	1
P06462	P33993	P06462_P33993	P06462	P33993	P06462_P33993	9705868	1
P06463	P23142-1	P06463_P23142-1	P06463	P23142	P06463_P23142	12200142	1
P06463	Q12959	P06463_Q12959	P06463	Q12959	P06463_Q12959	12444549	1
P06463	Q96QZ7	P06463_Q96QZ7	P06463	Q96QZ7	P06463_Q96QZ7	12444549	1
P06463	Q14160	P06463_Q14160	P06463	Q14160	P06463_Q14160	16103886	1
P06463	Q05086	P06463_Q05086	P06463	Q05086	P06463_Q05086	16493710	1
P06463	Q811D0	P06463_Q811D0	P06463	Q811D0	P06463_Q811D0	17267502	1
P06463	Q96QZ7	P06463_Q96QZ7	P06463	Q96QZ7	P06463_Q96QZ7	17267502	1
P06463	Q12959	P06463_Q12959	P06463	Q12959	P06463_Q12959	17713926	1
P06463	P26045	P06463_P26045	P06463	P26045	P06463_P26045	17947517	1
P06463	P04637	P04637_P06463	P06463	P04637	P04637_P06463	18977328	1
P06463	Q12959	P06463_Q12959	P06463	Q12959	P06463_Q12959	19555689	1
P06463	Q14160	P06463_Q14160	P06463	Q14160	P06463_Q14160	19555689	1
P06463	P04637	P04637_P06463	P06463	P04637	P04637_P06463	22810586	1
P06463	Q05086	P06463_Q05086	P06463	Q05086	P06463_Q05086	22810586	1
P06463	Q12959	P06463_Q12959	P06463	Q12959	P06463_Q12959	24550280	1
P06463	Q05086	P06463_Q05086	P06463	Q05086	P06463_Q05086	7624774	1
P06463	P04637	P04637_P06463	P06463	P04637	P04637_P06463	8207801	1
P06463	P33993	P06463_P33993	P06463	P33993	P06463_P33993	9705868	1
P06464	P06400	P06400_P06464	P06464	P06400	P06400_P06464	16061792	1
P06464	Q5T4S7	P06464_Q5T4S7	P06464	Q5T4S7	P06464_Q5T4S7	16061792	1
P06464	P06400	P06400_P06464	P06464	P06400	P06400_P06464	2153075	1
P06464	P06400	P06400_P06464	P06464	P06400	P06400_P06464	22810586	1
P06464	Q5T4S7	P06464_Q5T4S7	P06464	Q5T4S7	P06464_Q5T4S7	22810586	1
P06465	P06400	P06400_P06465	P06465	P06400	P06400_P06465	16249186	1
P06491	P10210	P06491_P10210	P06491	P10210	P06491_P10210	12634364	1
P06491	P10210	P06491_P10210	P06491	P10210	P06491_P10210	8523566	1
P06491	P10210	P06491_P10210	P06491	P10210	P06491_P10210	9188587	1
P06492	P10230	P06492_P10230	P06492	P10230	P06492_P10230	16014918	1
P06492	P10233	P06492_P10233	P06492	P10233	P06492_P10233	16014918	1
P06492	P10233	P06492_P10233	P06492	P10233	P06492_P10233	17620619	1
P06492	Q7XYY2	P06492_Q7XYY2	P06492	Q7XYY2	P06492_Q7XYY2	25150167	1
P06567	P37469	P06567_P37469	P06567	P37469	P06567_P37469	16796675	1
P06567	P37469	P06567_P37469	P06567	P37469	P06567_P37469	19192185	1
P06567	P37469	P06567_P37469	P06567	P37469	P06567_P37469	21630458	1
P06593	Q43125	P06593_Q43125	P06593	Q43125	P06593_Q43125	9651577	1
P06628	P16497	P06628_P16497	P06628	P16497	P06628_P16497	19040634	1
P06663	Q9LKG8	P06663_Q9LKG8	P06663	Q9LKG8	P06663_Q9LKG8	11041886	1
P06750	P09884	P06750_P09884	P06750	P09884	P06750_P09884	2243771	1
P06772	Q9ZA65	P06772_Q9ZA65	P06772	Q9ZA65	P06772_Q9ZA65	19016838	1
P06788	P01106	P01106_P06788	P06788	P01106	P01106_P06788	17070091	1
P06788	P06400	P06400_P06788	P06788	P06400	P06400_P06788	20088881	1
P06788	P06400	P06400_P06788	P06788	P06400	P06400_P06788	2153075	1
P06788	P06400	P06400_P06788	P06788	P06400	P06400_P06788	22810586	1
P06789	Q12824-1	P06789_Q12824-1	P06789	Q12824	P06789_Q12824	10365963	1
P06789	P09914	P06789_P09914	P06789	P09914	P06789_P09914	19008854	1
P06790	Q09472	P06790_Q09472	P06790	Q09472	P06790_Q09472	10702269	1
P06790	Q09472	P06790_Q09472	P06790	Q09472	P06790_Q09472	12368347	1
P06790	P17676	P06790_P17676	P06790	P17676	P06790_P17676	12692227	1
P06856	Q49PH7	P06856_Q49PH7	P06856	Q49PH7	P06856_Q49PH7	11711620	1
P06927	Q7Z403	P06927_Q7Z403	P06927	Q7Z403	P06927_Q7Z403	18158319	1
P06927	Q8IU68	P06927_Q8IU68	P06927	Q8IU68	P06927_Q8IU68	18158319	1
P06927	Q9Y6M5	P06927_Q9Y6M5	P06927	Q9Y6M5	P06927_Q9Y6M5	18158319	1
P06927	Q53X12	P06927_Q53X12	P06927	Q53X12	P06927_Q53X12	7896830	1
P06931	P23142-1	P06931_P23142-1	P06931	P23142	P06931_P23142	12200142	1
P06931	Q05086	P06931_Q05086	P06931	Q05086	P06931_Q05086	7624774	1
P06931	P49024	P06931_P49024	P06931	P49024	P06931_P49024	9467941	1
P06931	Q05086	P06931_Q05086	P06931	Q05086	P06931_Q05086	9467941	1
P06933	A2AN08	A2AN08_P06933	P06933	A2AN08	A2AN08_P06933	16081543	1
P06935	P05106	P05106_P06935	P06935	P05106	P05106_P06935	16275649	1
P06935	Q17NZ6	P06935_Q17NZ6	P06935	Q17NZ6	P06935_Q17NZ6	20797779	1
P07041	Q8X225	P07041_Q8X225	P07041	Q8X225	P07041_Q8X225	12887903	1
P07165	P07166	P07165_P07166	P07165	P07166	P07165_P07166	17505518	1
P07165	P18591	P07165_P18591	P07165	P18591	P07165_P18591	17505518	1
P07165	P18592	P07165_P18592	P07165	P18592	P07165_P18592	17505518	1
P07165	P18594	P07165_P18594	P07165	P18594	P07165_P18594	17505518	1
P07166	P07165	P07165_P07166	P07166	P07165	P07165_P07166	17505518	1
P07239	P42224	P07239_P42224	P07239	P42224	P07239_P42224	11238845	1
P07242	P68456	P07242_P68456	P07242	P68456	P07242_P68456	10781095	1
P07242	P68318	P07242_P68318	P07242	P68318	P07242_P68318	15518812	1
P07242	P68613	P07242_P68613	P07242	P68613	P07242_P68613	15518812	1
P07242	P68456	P07242_P68456	P07242	P68456	P07242_P68456	9636370	1
P07293	Q96RG2	P07293_Q96RG2	P07293	Q96RG2	P07293_Q96RG2	21418524	1
P07372	P37968	P07372_P37968	P07372	P37968	P07372_P37968	17376078	1
P07566	Q07021	P07566_Q07021	P07566	Q07021	P07566_Q07021	12034482	1
P07566	Q9MZE0	P07566_Q9MZE0	P07566	Q9MZE0	P07566_Q9MZE0	12034482	1
P07567	P63172	P07567_P63172	P07567	P63172	P07567_P63172	18647839	1
P07591	Q9LU86	P07591_Q9LU86	P07591	Q9LU86	P07591_Q9LU86	11553771	1
P07591	Q55389	P07591_Q55389	P07591	Q55389	P07591_Q55389	14769790	1
P07591	Q55389	P07591_Q55389	P07591	Q55389	P07591_Q55389	17611542	1
P07591	Q55781	P07591_Q55781	P07591	Q55781	P07591_Q55781	17611542	1
P07591	Q55389	P07591_Q55389	P07591	Q55389	P07591_Q55389	19908864	1
P07610	P68613	P07610_P68613	P07610	P68613	P07610_P68613	10781095	1
P07610	P68613	P07610_P68613	P07610	P68613	P07610_P68613	15518812	1
P07610	P07610	P07610_P07610	P07610	P07610	P07610_P07610	15518812	1
P07620	P07620	P07620_P07620	P07620	P07620	P07620_P07620	19461582	1
P07674	P03052	P03052_P07674	P07674	P03052	P03052_P07674	19019158	1
P07790	O31802	O31802_P07790	P07790	O31802	O31802_P07790	18065538	1
P07790	O31802	O31802_P07790	P07790	O31802	O31802_P07790	20023017	1
P07823	P27958:PRO_0000037569	P07823_P27958:PRO_0000037569	P07823	P27958:PRO_0000037569	P07823_P27958:PRO_0000037569	9557669	1
P07823	P27958:PRO_0000037570	P07823_P27958:PRO_0000037570	P07823	P27958:PRO_0000037570	P07823_P27958:PRO_0000037570	9557669	1
P07823	Q9DC23	P07823_Q9DC23	P07823	Q9DC23	P07823_Q9DC23	12446677	1
P07845	P07845	P07845_P07845	P07845	P07845	P07845_P07845	24418371	1
P07987	P07987	P07987_P07987	P07987	P07987	P07987_P07987	23137336	1
P08062	Q9MA75	P08062_Q9MA75	P08062	Q9MA75	P08062_Q9MA75	12124400	1
P08062	P08063	P08062_P08063	P08062	P08063	P08062_P08063	18678909	1
P08063	P08062	P08062_P08063	P08063	P08062	P08062_P08063	18678909	1
P08318	Q96G01	P08318_Q96G01	P08318	Q96G01	P08318_Q96G01	20089649	1
P08392	P35268	P08392_P35268	P08392	P35268	P08392_P35268	11145900	1
P08392	P10238	P08392_P10238	P08392	P10238	P08392_P10238	8995681	1
P08393	O15379	O15379_P08393	P08393	O15379	O15379_P08393	15194749	1
P08393	P56524	P08393_P56524	P08393	P56524	P08393_P56524	15194749	1
P08393	Q8WUI4	P08393_Q8WUI4	P08393	Q8WUI4	P08393_Q8WUI4	15194749	1
P08393	Q9UQL6	P08393_Q9UQL6	P08393	Q9UQL6	P08393_Q9UQL6	15194749	1
P08393	P30281	P08393_P30281	P08393	P30281	P08393_P30281	9311810	1
P08560	Q8NHL6	P08560_Q8NHL6	P08560	Q8NHL6	P08560_Q8NHL6	17869268	1
P08560	Q8NHL6	P08560_Q8NHL6	P08560	Q8NHL6	P08560_Q8NHL6	18094328	1
P08560	Q8NHL6	P08560_Q8NHL6	P08560	Q8NHL6	P08560_Q8NHL6	9285411	1
P08563	P46091	P08563_P46091	P08563	P46091	P08563_P46091	24955142	1
P08563	P57735	P08563_P57735	P08563	P57735	P08563_P57735	24955142	1
P08563	Q07021	P08563_Q07021	P08563	Q07021	P08563_Q07021	24955142	1
P08563	Q8IWU4	P08563_Q8IWU4	P08563	Q8IWU4	P08563_Q8IWU4	24955142	1
P08563	Q9Y6H1	P08563_Q9Y6H1	P08563	Q9Y6H1	P08563_Q9Y6H1	24955142	1
P08583	P68633	P08583_P68633	P08583	P68633	P08583_P68633	15795260	1
P08587	O09116	O09116_P08587	P08587	O09116	O09116_P08587	10510474	1
P08587	Q9UBC9	P08587_Q9UBC9	P08587	Q9UBC9	P08587_Q9UBC9	10510474	1
P08669	P11279	P08669_P11279	P08669	P11279	P08669_P11279	24970085	1
P08877	P25144	P08877_P25144	P08877	P25144	P08877_P25144	21630458	1
P08877	P25144	P08877_P25144	P08877	P25144	P08877_P25144	22512862	1
P08902	P08902	P08902_P08902	P08902	P08902	P08902_P08902	26226421	1
P09120	P09120	P09120_P09120	P09120	P09120	P09120_P09120	12787365	1
P09191	P09191	P09191_P09191	P09191	P09191	P09191_P09191	15950240	1
P09191	P09191	P09191_P09191	P09191	P09191	P09191_P09191	23583446	1
P09545	P09545	P09545_P09545	P09545	P09545	P09545_P09545	19854900	1
P09545	P09545	P09545_P09545	P09545	P09545	P09545_P09545	22934938	1
P09560	Q95QW4	P09560_Q95QW4	P09560	Q95QW4	P09560_Q95QW4	15096503	1
P09708	Q12959	P09708_Q12959	P09708	Q12959	P09708_Q12959	24550280	1
P09727	Q9BUN8	P09727_Q9BUN8	P09727	Q9BUN8	P09727_Q9BUN8	15215856	1
P09776	P0A3W0	P09776_P0A3W0	P09776	P0A3W0	P09776_P0A3W0	20656905	1
P09856	Q55389	P09856_Q55389	P09856	Q55389	P09856_Q55389	14769790	1
P09856	P27320	P09856_P27320	P09856	P27320	P09856_P27320	17611542	1
